"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23f_num"
-1.94955090639675,0.620941867473854,0,-1.59164765864965,-1.82723556076824,-1.53206406882836,-0.664867293164746,-0.755803628005634
0.199678528318769,0.620941867473854,0,-0.4509668366174,-0.618448959029249,-0.376296437957843,-0.664867293164746,1.48554506194211
-0.185689224856168,0.620941867473854,0,-0.4509668366174,-0.618448959029249,-1.53206406882836,-0.664867293164746,-1.8764779729795
NA,NA,NA,NA,NA,NA,NA,NA
-0.925382132386366,0.620941867473854,0,0.689713985414847,-0.618448959029249,-0.376296437957843,-0.664867293164746,-0.755803628005634
-1.15903490780848,0.620941867473854,1.3228756555323,1.83039480744709,1.79912424444873,1.93523882378319,1.66216823291186,1.48554506194211
-0.389124678307295,0.620941867473854,0,-0.4509668366174,-0.618448959029249,-0.376296437957843,-0.664867293164746,-1.8764779729795
0.378812161022193,-0.817028772991914,0,-0.4509668366174,-0.618448959029249,-0.376296437957843,-0.664867293164746,0.364870716968237
1.36104254376612,-0.817028772991914,0,0.689713985414847,-0.618448959029249,-0.376296437957843,-0.664867293164746,0.364870716968237
0.597572045891039,-2.25499941345768,0,-0.4509668366174,-0.618448959029249,-0.376296437957843,-0.664867293164746,0.364870716968237
NA,NA,NA,NA,NA,NA,NA,NA
-0.408291650176614,0.620941867473854,1.3228756555323,0.689713985414847,1.79912424444873,1.93523882378319,1.66216823291186,0.364870716968237
-0.49592289147651,0.620941867473854,-1.3228756555323,-0.4509668366174,-0.618448959029249,-0.376296437957843,-0.664867293164746,0.364870716968237
0.120398581658847,0.620941867473854,0,-0.4509668366174,0.590337642709738,0.779471192912674,0.498650469873559,-0.755803628005634
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.56219262183411,-2.25499941345768,0,-0.4509668366174,1.79912424444873,1.93523882378319,NA,-1.8764779729795
-0.496663486212699,0.620941867473854,0,0.689713985414847,-0.618448959029249,-0.376296437957843,-0.664867293164746,0.364870716968237
