"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21c_num",129,46,35.66
"TX_RESP_Q21a_num",129,44,34.11
"TX_RESP_Q21b_num",129,44,34.11
"TX_RESP_Q21d_num",129,44,34.11
"TX_RESP_Q21e_num",129,44,34.11
"TX_RESP_Q19_num",129,44,34.11
"TX_RESP_Q20_num",129,44,34.11
"TX_RESP_Q23g_num",129,36,27.91
"TX_RESP_Q22b_num",129,35,27.13
"TX_RESP_Q22f_num",129,35,27.13
"TX_RESP_Q23h_num",129,35,27.13
"TX_RESP_Q10b_num",129,34,26.36
"TX_RESP_Q10c_num",129,34,26.36
"TX_RESP_Q10f_num",129,34,26.36
"TX_RESP_Q22d_num",129,34,26.36
"TX_RESP_Q23a_num",129,34,26.36
"TX_RESP_Q23c_num",129,34,26.36
"TX_RESP_Q23d_num",129,34,26.36
"TX_RESP_Q23f_num",129,34,26.36
"TX_RESP_Q10a_num",129,33,25.58
"TX_RESP_Q10d_num",129,33,25.58
"TX_RESP_Q10e_num",129,33,25.58
"TX_RESP_Q22a_num",129,33,25.58
"TX_RESP_Q22c_num",129,33,25.58
"TX_RESP_Q22e_num",129,33,25.58
"TX_RESP_Q22g_num",129,33,25.58
"TX_RESP_Q22h_num",129,33,25.58
"TX_RESP_Q23b_num",129,33,25.58
"TX_RESP_Q23e_num",129,33,25.58
"TX_RESP_Q23i_num",129,33,25.58
"TX_RESP_Q01",129,0,0
"TX_RESP_Q02",129,0,0
"TX_RESP_Q03",129,0,0
"TX_RESP_Q04",129,0,0
"TX_RESP_Q05a",129,0,0
"TX_RESP_Q05b",129,0,0
"TX_RESP_Q05c",129,0,0
"TX_RESP_Q06",129,0,0
"TX_RESP_Q07a",129,0,0
"TX_RESP_Q07b",129,0,0
"TX_RESP_Q07c",129,0,0
"TX_RESP_Q07d",129,0,0
"TX_RESP_Q07e",129,0,0
"TX_RESP_Q08",129,0,0
"TX_RESP_Q09",129,0,0
"TX_RESP_Q10a",129,0,0
"TX_RESP_Q10b",129,0,0
"TX_RESP_Q10c",129,0,0
"TX_RESP_Q10d",129,0,0
"TX_RESP_Q10e",129,0,0
"TX_RESP_Q10f",129,0,0
"TX_RESP_Q11a",129,0,0
"TX_RESP_Q11b",129,0,0
"TX_RESP_Q11c",129,0,0
"TX_RESP_Q12a",129,0,0
"TX_RESP_Q12b",129,0,0
"TX_RESP_Q12c",129,0,0
"TX_RESP_Q12d",129,0,0
"TX_RESP_Q12e",129,0,0
"TX_RESP_Q12f",129,0,0
"TX_RESP_Q12g",129,0,0
"TX_RESP_Q13a",129,0,0
"TX_RESP_Q13b",129,0,0
"TX_RESP_Q13c",129,0,0
"TX_RESP_Q13d",129,0,0
"TX_RESP_Q13e",129,0,0
"TX_RESP_Q13f",129,0,0
"TX_RESP_Q13g",129,0,0
"TX_RESP_Q13h",129,0,0
"TX_RESP_Q13i",129,0,0
"TX_RESP_Q14",129,0,0
"TX_RESP_Q15a",129,0,0
"TX_RESP_Q15b",129,0,0
"TX_RESP_Q16",129,0,0
"TX_RESP_Q17",129,0,0
"TX_RESP_Q18",129,0,0
"TX_RESP_Q19",129,0,0
"TX_RESP_Q20",129,0,0
"TX_RESP_Q21a",129,0,0
"TX_RESP_Q21b",129,0,0
"TX_RESP_Q21c",129,0,0
"TX_RESP_Q21d",129,0,0
"TX_RESP_Q21e",129,0,0
"TX_RESP_Q22a",129,0,0
"TX_RESP_Q22b",129,0,0
"TX_RESP_Q22c",129,0,0
"TX_RESP_Q22d",129,0,0
"TX_RESP_Q22e",129,0,0
"TX_RESP_Q22f",129,0,0
"TX_RESP_Q22g",129,0,0
"TX_RESP_Q22h",129,0,0
"TX_RESP_Q23a",129,0,0
"TX_RESP_Q23b",129,0,0
"TX_RESP_Q23c",129,0,0
"TX_RESP_Q23d",129,0,0
"TX_RESP_Q23e",129,0,0
"TX_RESP_Q23f",129,0,0
"TX_RESP_Q23g",129,0,0
"TX_RESP_Q23h",129,0,0
"TX_RESP_Q23i",129,0,0
"TX_RESP_Q24",129,0,0
"TX_RESP_Q25",129,0,0
