"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23c_num","TX_RESP_Q20_num"
-0.750937161697601,-0.161834718742538,0,-0.552770798392567,0,-1.01813769273646,-0.462789860334753,0.552770798392567,0.67700320038633,-1.6583123951777
0.646363399022648,-0.161834718742538,-1.17260393995586,-0.552770798392567,0,0.0925579720669508,-1.57348552513816,0.552770798392567,0.67700320038633,0.552770798392567
-0.593467016797813,-0.161834718742538,0,-0.552770798392567,0,1.20325363687036,1.75860146927206,0.552770798392567,0.67700320038633,0.552770798392567
0.273810735579842,-0.161834718742538,1.17260393995586,1.6583123951777,0,-1.01813769273646,-0.462789860334753,0.552770798392567,0.67700320038633,0.552770798392567
1.58920571631842,-0.161834718742538,1.17260393995586,-0.552770798392567,0,-1.01813769273646,-0.462789860334753,-1.6583123951777,-1.35400640077266,0.552770798392567
0.642978670974041,-0.161834718742538,-1.17260393995586,-0.552770798392567,0,-1.01813769273646,-0.462789860334753,0.552770798392567,-1.35400640077266,0.552770798392567
-1.52264778449301,-0.161834718742538,-1.17260393995586,-0.552770798392567,0,1.20325363687036,-0.462789860334753,0.552770798392567,0.67700320038633,0.552770798392567
0.487101144813184,1.78018190616791,1.17260393995586,1.6583123951777,2.34520787991171,1.20325363687036,0.647905804468655,-1.6583123951777,0.67700320038633,-1.6583123951777
1.43207405300003,1.78018190616791,1.17260393995586,1.6583123951777,0,-1.01813769273646,-0.462789860334753,0.552770798392567,-1.35400640077266,0.552770798392567
-0.933931772600136,-2.10385134365299,-1.17260393995586,-0.552770798392567,-2.34520787991171,0.0925579720669508,1.75860146927206,0.552770798392567,0.67700320038633,-1.6583123951777
-0.207373802874621,-0.161834718742538,0,-0.552770798392567,0,0.0925579720669508,-0.462789860334753,0.552770798392567,0.67700320038633,0.552770798392567
-1.06317618124498,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.161834718742538,0,-0.552770798392567,0,1.20325363687036,0.647905804468655,-1.6583123951777,-1.35400640077266,0.552770798392567
