"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num"
0.327056645116213,1.01642970169829
-1.61306280637951,-1.51980441111078
-1.29846324169525,-0.251687354706243
-0.404630238061774,-1.51980441111078
0.0154724403725144,NA
0.988483721841691,1.01642970169829
-0.409469783838714,-0.251687354706243
0.668675127720465,-1.51980441111078
1.49686650612568,1.01642970169829
1.14603479632974,1.01642970169829
-1.98447247653576,2.28454675810282
-0.649050167734882,1.01642970169829
0.334667075325959,-0.251687354706243
-0.0635862972024826,1.01642970169829
-1.18441655951016,-1.51980441111078
0.598606867585262,1.01642970169829
0.648840168769107,NA
-0.00875520395453422,-0.251687354706243
-0.529021587864998,-1.51980441111078
0.111602056953358,2.28454675810282
NA,NA
NA,NA
-1.48361049764317,-0.251687354706243
NA,NA
0.322685685496382,1.01642970169829
1.3756222802991,1.01642970169829
-0.777009717769507,-0.251687354706243
-1.40852067169593,-1.51980441111078
3.34245233353521,-0.251687354706243
0.607058089407061,1.01642970169829
-1.58794955803124,-0.251687354706243
-0.929131734863607,-0.251687354706243
0.496136781141013,-0.251687354706243
-1.34817767642124,-1.51980441111078
0.55731648533538,1.01642970169829
-0.40403938984905,-1.51980441111078
-0.485272720054295,-0.251687354706243
0.900308186380646,-0.251687354706243
-0.111247016154642,2.28454675810282
-1.35726322226922,-1.51980441111078
NA,NA
-0.957635270402304,2.28454675810282
-1.01062859314103,-0.251687354706243
NA,NA
-0.387089387699623,-0.251687354706243
0.258784016272499,NA
0.859475551711683,2.28454675810282
-1.519365891213,-0.251687354706243
0.287970746637188,NA
NA,NA
0.345806336947766,-0.251687354706243
-0.851774921069374,-1.51980441111078
1.04139553654333,1.01642970169829
-1.20731310031219,1.01642970169829
-0.781011218031052,-0.251687354706243
-0.839979609665528,-0.251687354706243
-1.89695709785087,-0.251687354706243
1.13767728201866,-0.251687354706243
-0.199202475055227,-0.251687354706243
0.0810149388019619,1.01642970169829
-0.108482911907389,1.01642970169829
0.999595814117805,1.01642970169829
-0.92016436837887,-0.251687354706243
0.576817319658895,-0.251687354706243
1.79193400875009,-0.251687354706243
-0.45610229615737,-1.51980441111078
NA,NA
1.60024798073765,-0.251687354706243
-0.946293623887001,-0.251687354706243
-0.710737851207435,-0.251687354706243
1.00475456325402,-0.251687354706243
NA,NA
-0.566286022302561,-0.251687354706243
NA,NA
NA,NA
1.59540841065897,-0.251687354706243
-0.123285442168782,-0.251687354706243
-1.07196040192814,-0.251687354706243
0.887233388348252,1.01642970169829
0.92715055215712,-1.51980441111078
NA,NA
0.991193487397558,1.01642970169829
0.742909265088828,1.01642970169829
-0.630593846512633,-0.251687354706243
NA,NA
NA,NA
0.664590782826125,1.01642970169829
1.72924934638036,1.01642970169829
-0.740379607358125,1.01642970169829
NA,NA
NA,NA
NA,NA
1.81278361396385,1.01642970169829
-0.0279450003035234,-1.51980441111078
-1.59048682983422,-1.51980441111078
0.488651310480062,-0.251687354706243
-0.919326322863475,-0.251687354706243
-1.0885368620269,1.01642970169829
NA,NA
-0.0854518852743531,-0.251687354706243
NA,NA
NA,NA
0.76417858565988,-0.251687354706243
-0.204838000035044,-1.51980441111078
-0.325931433562854,-1.51980441111078
-1.33728291460893,-0.251687354706243
0.126137025053681,-0.251687354706243
-0.326283249857659,1.01642970169829
NA,NA
NA,NA
0.433445338585732,1.01642970169829
-0.145547683246373,-0.251687354706243
-0.427689770636221,-1.51980441111078
-0.0631584407621741,-1.51980441111078
0.685451250917809,-0.251687354706243
-1.49948337375581,-1.51980441111078
0.61002321765035,1.01642970169829
-0.670888586461059,-1.51980441111078
0.494993116939187,-0.251687354706243
1.86786326541193,-0.251687354706243
-0.783227925577297,-0.251687354706243
NA,NA
NA,NA
1.83709412722543,1.01642970169829
NA,NA
0.483640607545954,1.01642970169829
0.390285958090293,-0.251687354706243
0.472308463011121,-0.251687354706243
1.42182149258761,-0.251687354706243
NA,NA
-0.783970902684507,-0.251687354706243
0.713938479988742,-0.251687354706243
1.64816539897295,-0.251687354706243
NA,NA
-0.0632861221058855,-0.251687354706243
1.00370460656292,-0.251687354706243
-1.02689671275844,-0.251687354706243
-0.374119184357622,-0.251687354706243
-1.23526379556004,-1.51980441111078
NA,NA
NA,NA
-0.434625147102987,-1.51980441111078
0.422718987833927,-0.251687354706243
-0.387400449975889,1.01642970169829
-0.511191449585918,-0.251687354706243
NA,NA
-1.1508602304231,-1.51980441111078
-0.432106903562686,1.01642970169829
-0.0612663558633022,1.01642970169829
-0.126694733320144,1.01642970169829
NA,NA
0.878066358764936,NA
2.26359700920087,NA
-0.348556329511439,1.01642970169829
-1.5173583487458,-0.251687354706243
NA,NA
1.34495501500809,-1.51980441111078
NA,NA
-0.198219080830899,-0.251687354706243
NA,NA
-0.838880782174616,1.01642970169829
NA,NA
-0.508226321342628,1.01642970169829
1.64818306633817,1.01642970169829
-0.186861152149572,1.01642970169829
0.0841702038616201,1.01642970169829
NA,NA
-1.65550365731851,-0.251687354706243
0.93269232102273,-0.251687354706243
-0.474312756672666,-1.51980441111078
1.56894775231791,1.01642970169829
-0.0848379504083125,1.01642970169829
