"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
0.693884253063166,0.720097680774254,0.281917038384098,-0.937399880237408,1.95003373789978,1.56781280271363,1.75190196773884,0.836046076697931,-0.482160380453053,0.772921534407182
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.801076900050701,-0.889532429191725,-0.789367707475475,-0.937399880237408,-0.229415733870561,-0.914557468249619,0.563111346773197,0.836046076697931,0.602700475566316,0.772921534407182
0.0140341015303254,0.720097680774254,-1.86065245333505,-2.05056223801933,-0.229415733870561,0.326627667232007,-0.625679274192441,-0.608033510325768,-0.482160380453053,-1.48638756616766
-1.94094759240921,-0.889532429191725,1.35320178424367,1.28892483532644,1.95003373789978,1.56781280271363,0.563111346773197,-0.608033510325768,-0.482160380453053,0.772921534407182
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.30219126496871,0.720097680774254,-0.789367707475475,0.175762477544514,-0.229415733870561,-0.914557468249619,0.563111346773197,-0.608033510325768,0.602700475566316,-0.356733015880238
0.936786893430026,0.720097680774254,-0.789367707475475,-0.937399880237408,-0.229415733870561,-2.15574260373124,-0.625679274192441,-2.05211309734947,-1.56702123647242,-2.61604211645508
0.969814502376354,-0.889532429191725,0.281917038384098,0.175762477544514,-0.229415733870561,0.326627667232007,0.563111346773197,0.836046076697931,0.602700475566316,-0.356733015880238
-1.08541212695119,-1.69434748417471,1.35320178424367,1.28892483532644,-0.229415733870561,0.326627667232007,-0.625679274192441,-0.608033510325768,1.68756133158568,0.772921534407182
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0440873174504034,0.720097680774254,0.281917038384098,0.175762477544514,-0.229415733870561,0.326627667232007,0.563111346773197,0.836046076697931,0.602700475566316,-0.356733015880238
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.332881122041181,0.720097680774254,0.281917038384098,0.175762477544514,-0.229415733870561,0.326627667232007,0.563111346773197,0.836046076697931,0.602700475566316,-0.356733015880238
0.458915111114835,0.720097680774254,0.281917038384098,-0.937399880237408,-0.229415733870561,-0.914557468249619,-0.625679274192441,0.836046076697931,-0.482160380453053,-1.48638756616766
1.08494850713063,0.720097680774254,-1.86065245333505,-0.937399880237408,-0.229415733870561,0.326627667232007,0.563111346773197,0.836046076697931,-1.56702123647242,0.772921534407182
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.9908774122618,0.720097680774254,0.281917038384098,1.28892483532644,-0.229415733870561,0.326627667232007,0.563111346773197,0.836046076697931,0.602700475566316,-0.356733015880238
0.6034548074952,0.720097680774254,0.281917038384098,0.175762477544514,-0.229415733870561,-0.914557468249619,0.563111346773197,-0.608033510325768,-0.482160380453053,0.772921534407182
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.191259574872786,0.720097680774254,0.281917038384098,1.28892483532644,-0.229415733870561,0.326627667232007,0.563111346773197,0.836046076697931,NA,0.772921534407182
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.617297928498376,-1.69434748417471,1.35320178424367,0.175762477544514,-0.229415733870561,-0.914557468249619,-1.81446989515808,-0.608033510325768,-1.56702123647242,0.772921534407182
-2.48517594726063,-1.69434748417471,1.35320178424367,1.28892483532644,1.95003373789978,1.56781280271363,-1.81446989515808,-0.608033510325768,1.68756133158568,0.772921534407182
0.362480287409501,-0.889532429191725,-0.789367707475475,0.175762477544514,-2.4088652056409,-0.914557468249619,0.563111346773197,0.836046076697931,-0.482160380453053,-0.356733015880238
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.670956780393218,0.720097680774254,-0.789367707475475,-0.937399880237408,-0.229415733870561,0.326627667232007,-1.81446989515808,-2.05211309734947,0.602700475566316,0.772921534407182
