"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num"
NA,NA
1.54697809612596,-0.150710009506587
NA,NA
NA,NA
-0.75034209576471,-0.150710009506587
NA,NA
NA,NA
NA,NA
0.0761831927273,-1.45686342523034
1.8745488465516,-0.150710009506587
NA,NA
-0.0231845805897102,-0.150710009506587
-2.05517615630164,1.15544340621717
-0.348682852496888,1.15544340621717
1.13922602530596,-0.150710009506587
0.945023993243488,1.15544340621717
NA,NA
-0.211456615180787,-1.45686342523034
-1.5154357730109,1.15544340621717
NA,NA
-0.788763075892682,-0.150710009506587
NA,NA
NA,NA
0.00898689953350795,-0.150710009506587
0.111242578081251,-1.45686342523034
0.354469742542547,-0.150710009506587
1.08510358589832,-1.45686342523034
-1.03427982564681,1.15544340621717
-0.175530011863633,NA
1.0192445056341,-0.150710009506587
NA,NA
1.79637211402598,-0.150710009506587
-0.102122440742628,-1.45686342523034
NA,NA
-0.138519061417532,1.15544340621717
NA,NA
-0.624339311375963,1.15544340621717
NA,NA
-1.04804821511029,1.15544340621717
NA,NA
0.256354072537812,1.15544340621717
-1.32401925042017,-0.150710009506587
-0.0738343863934959,-1.45686342523034
