"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA
1.59833540628917,0.550597761289349,0.391294288215662,-1.70411267233126,-0.208893187146838,-1.00605454573192,-0.808769310103283
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.192147013496845,NA,0.391294288215662,-1.70411267233126,0.835572748587349,0.301816363719575,-0.808769310103283
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.525778123517929,0.550597761289349,-1.64343601050578,0.619677335393187,-0.208893187146838,-1.00605454573192,-1.86016941323755
2.28444336518969,0.550597761289349,0.391294288215662,-1.70411267233126,0.835572748587349,0.301816363719575,-0.808769310103283
NA,NA,NA,NA,NA,NA,NA
0.17847926440439,0.550597761289349,0.391294288215662,-0.154919333848297,-1.25335912288102,0.301816363719575,-0.808769310103283
-1.0223083137899,0.550597761289349,0.391294288215662,NA,NA,1.60968727317107,1.29403089616525
1.06990231230838,0.550597761289349,0.391294288215662,-1.70411267233126,-0.208893187146838,0.301816363719575,0.242630793030985
1.1878049145401,-1.74355957741627,0.391294288215662,-1.70411267233126,0.835572748587349,-1.00605454573192,0.242630793030985
0.380028709233459,0.550597761289349,0.391294288215662,-1.70411267233126,-0.208893187146838,1.60968727317107,0.242630793030985
NA,NA,NA,NA,NA,NA,NA
1.26160934759808,-1.74355957741627,0.391294288215662,0.619677335393187,0.835572748587349,-2.31392545518341,-1.86016941323755
-0.872707505640205,0.550597761289349,0.391294288215662,0.619677335393187,-1.25335912288102,0.301816363719575,0.242630793030985
NA,NA,NA,NA,NA,NA,NA
0.502478084337076,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,-1.00605454573192,0.242630793030985
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.434984728747416,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,-1.00605454573192,-1.86016941323755
-0.847169558653431,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,1.60968727317107,1.29403089616525
-0.0575360354137439,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,0.301816363719575,1.29403089616525
0.408316811401248,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,0.301816363719575,-0.808769310103283
-0.095341970400191,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,-1.00605454573192,0.242630793030985
-0.861925052520403,NA,NA,NA,NA,NA,NA
-0.792073443441314,0.550597761289349,0.391294288215662,0.619677335393187,-0.208893187146838,1.60968727317107,1.29403089616525
NA,NA,NA,NA,NA,NA,NA
1.44355481632524,0.550597761289349,0.391294288215662,0.619677335393187,-1.25335912288102,0.301816363719575,0.242630793030985
-1.48311067936107,-1.74355957741627,-1.64343601050578,-0.154919333848297,-1.25335912288102,0.301816363719575,1.29403089616525
NA,NA,NA,NA,NA,NA,NA
-0.509418589328437,0.550597761289349,0.391294288215662,0.619677335393187,-2.29782505861521,-1.00605454573192,0.242630793030985
NA,NA,NA,NA,NA,NA,NA
-0.774761721152666,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,0.301816363719575,1.29403089616525
NA,NA,NA,NA,NA,NA,NA
-1.26389532121011,-1.74355957741627,0.391294288215662,0.619677335393187,-1.25335912288102,-1.00605454573192,-0.808769310103283
NA,NA,NA,NA,NA,NA,NA
-0.92295109044448,-1.74355957741627,-3.67816630922721,0.619677335393187,-1.25335912288102,0.301816363719575,0.242630793030985
0.554710912393142,0.550597761289349,0.391294288215662,0.619677335393187,0.835572748587349,0.301816363719575,0.242630793030985
-1.08352425439667,-1.74355957741627,-1.64343601050578,0.619677335393187,0.835572748587349,0.301816363719575,0.242630793030985
