"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.656322845297823,-1.92967260529769,0.365720256705995,NA,-1.88046461975417,NA,NA
0.456072219144478,-1.92967260529769,0.365720256705995,-1.48983284991771,-0.818912011828428,-0.398149126926994,-0.303457578421005
0.378333292863734,-1.92967260529769,0.365720256705995,0.727592787169115,-0.818912011828428,-0.398149126926994,-0.303457578421005
-0.991558212967006,0.723627226986633,0.365720256705995,-0.381120031374298,0.242640596097312,1.72531288335031,-0.303457578421005
-0.505270416186382,0.723627226986633,0.365720256705995,-0.381120031374298,1.30419320402305,-0.398149126926994,-0.303457578421005
0.96026439862634,0.723627226986633,NA,-0.381120031374298,-0.818912011828428,-0.398149126926994,-0.303457578421005
1.74045758667525,-0.603022689155527,0.365720256705995,1.83630560571253,-0.818912011828428,-0.398149126926994,-0.303457578421005
0.0754810921713997,0.723627226986633,0.365720256705995,1.83630560571253,-0.818912011828428,-0.398149126926994,-0.303457578421005
0.799361310590208,-0.603022689155527,0.365720256705995,-0.381120031374298,0.242640596097312,-0.398149126926994,-0.303457578421005
0.628518740174683,-0.603022689155527,0.365720256705995,-0.381120031374298,-0.818912011828428,-0.398149126926994,-0.303457578421005
0.668212184072138,0.723627226986633,0.365720256705995,1.83630560571253,-0.818912011828428,-0.398149126926994,-0.303457578421005
-0.52313613091523,NA,NA,0.727592787169115,NA,1.72531288335031,3.58079942536786
1.90683105207008,-0.603022689155527,0.365720256705995,NA,-0.818912011828428,NA,NA
0.118135336669812,0.723627226986633,0.365720256705995,-0.381120031374298,0.242640596097312,-0.398149126926994,-0.303457578421005
-0.018943951433368,-1.92967260529769,-2.65147186111847,NA,-0.818912011828428,NA,NA
-1.11454153340452,0.723627226986633,0.365720256705995,-0.381120031374298,1.30419320402305,-0.398149126926994,-0.303457578421005
-0.704485411470532,-0.603022689155527,-2.65147186111847,-1.48983284991771,1.30419320402305,-0.398149126926994,-0.303457578421005
-1.59787283902538,-0.603022689155527,-2.65147186111847,-1.48983284991771,-1.88046461975417,-0.398149126926994,-0.303457578421005
-0.863164691349714,0.723627226986633,0.365720256705995,-0.381120031374298,1.30419320402305,-0.398149126926994,-0.303457578421005
1.6802545566236,0.723627226986633,0.365720256705995,1.83630560571253,0.242640596097312,-0.398149126926994,-0.303457578421005
-0.271805483730115,0.723627226986633,0.365720256705995,-0.381120031374298,0.242640596097312,-0.398149126926994,-0.303457578421005
0.884962003100023,0.723627226986633,0.365720256705995,0.727592787169115,-0.818912011828428,-0.398149126926994,-0.303457578421005
-1.58246299878702,NA,NA,-1.48983284991771,1.30419320402305,-0.398149126926994,3.58079942536786
-0.788463901614706,0.723627226986633,0.365720256705995,-0.381120031374298,1.30419320402305,-0.398149126926994,-0.303457578421005
-1.59899227975102,0.723627226986633,-2.65147186111847,-0.381120031374298,0.242640596097312,3.8487748936276,1.63867092347343
0.578584991502446,-0.603022689155527,0.365720256705995,-0.381120031374298,-0.818912011828428,-0.398149126926994,-0.303457578421005
0.586627247268803,0.723627226986633,0.365720256705995,0.727592787169115,1.30419320402305,-0.398149126926994,-0.303457578421005
0.389704835703185,0.723627226986633,0.365720256705995,0.727592787169115,-0.818912011828428,-0.398149126926994,-0.303457578421005
NA,NA,NA,NA,NA,NA,NA
1.23142136128862,-0.603022689155527,0.365720256705995,-0.381120031374298,0.242640596097312,-0.398149126926994,-0.303457578421005
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.563383932748674,0.723627226986633,0.365720256705995,NA,-0.818912011828428,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.29349297067752,0.723627226986633,0.365720256705995,0.727592787169115,1.30419320402305,1.72531288335031,-0.303457578421005
NA,NA,NA,NA,NA,NA,NA
-1.00896305148434,0.723627226986633,0.365720256705995,-1.48983284991771,0.242640596097312,-0.398149126926994,-0.303457578421005
-0.565462701884628,0.723627226986633,0.365720256705995,0.727592787169115,1.30419320402305,1.72531288335031,-0.303457578421005
-1.4458188082471,NA,0.365720256705995,-0.381120031374298,0.242640596097312,-0.398149126926994,-0.303457578421005
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.776610737013475,0.723627226986633,0.365720256705995,0.727592787169115,1.30419320402305,-0.398149126926994,-0.303457578421005
NA,NA,NA,NA,NA,NA,NA
0.921663524821165,-1.92967260529769,0.365720256705995,-0.381120031374298,-0.818912011828428,-0.398149126926994,-0.303457578421005
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
