"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.06315760640006,-1.13707048722992,0.942809041582063,-0.50395263067897,-0.266666666666667,-1.05409255338946,0.643796306459214,-0.935414346693485,-0.504016128774185,0.661437827766148,0.661437827766148,0.661437827766148,0.882918713441648,0.14978617237882,0.14978617237882,1.34807555140938,0.377964473009227,1.50088626300199,0.241522945769824,1.1351812029964,0.882918713441648,2.14121351612524,2.66666666666667
1.03429331959677,1.4213381090374,-0.471404520791032,-0.50395263067897,-1.46666666666667,0.843274042711568,0.643796306459214,0.935414346693485,0.840026881290309,0.661437827766148,0.661437827766148,-0.661437827766148,-0.126131244777378,0.14978617237882,0.14978617237882,0.14978617237882,0.377964473009227,0.409332617182361,-0.724568837309472,0.126131244777378,-0.126131244777378,0.764719112901873,-0.333333333333333
1.14767438288422,-1.13707048722992,-0.471404520791032,-0.50395263067897,-1.46666666666667,0.843274042711568,-1.07299384409869,-0.935414346693485,-1.84805913883868,-1.98431348329844,-1.98431348329844,-1.98431348329844,-2.14423116121543,-2.24679258568229,-2.24679258568229,-2.24679258568229,-1.38586973436717,-1.7737746744569,-1.69066062038877,-1.89196867166067,-2.14423116121543,-0.611775290321498,-0.333333333333333
0.331417193267872,0.14213381090374,-0.471404520791032,-0.50395263067897,-0.266666666666667,-1.05409255338946,-0.214598768819738,0.935414346693485,0.840026881290309,0.661437827766148,-0.661437827766148,0.661437827766148,-0.126131244777378,0.14978617237882,1.34807555140938,0.14978617237882,NA,-0.682221028637269,-0.724568837309472,-0.882918713441648,-0.126131244777378,-0.611775290321498,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.78615937273698,1.4213381090374,0.942809041582063,-0.50395263067897,0.933333333333333,0.843274042711568,0.643796306459214,0.935414346693485,-0.504016128774185,-0.661437827766148,0.661437827766148,0.661437827766148,0.882918713441648,0.14978617237882,0.14978617237882,0.14978617237882,-1.38586973436717,0.409332617182361,1.20761472884912,0.126131244777378,-0.126131244777378,-0.611775290321498,-0.333333333333333
-0.0718099429216869,0.14213381090374,0.942809041582063,1.76383420737639,0.933333333333333,-1.05409255338946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.611775290321498,-0.333333333333333
-0.375974186444815,-1.13707048722992,-0.471404520791032,1.76383420737639,0.933333333333333,-1.05409255338946,0.643796306459214,0.935414346693485,0.840026881290309,0.661437827766148,0.661437827766148,0.661437827766148,0.882918713441648,1.34807555140938,0.14978617237882,0.14978617237882,0.377964473009227,-0.682221028637269,0.241522945769824,0.126131244777378,0.882918713441648,-0.611775290321498,-0.333333333333333
0.107903817873765,0.14213381090374,-1.88561808316413,-0.50395263067897,0.933333333333333,0.843274042711568,-1.93138891937764,-0.935414346693485,-0.504016128774185,-0.661437827766148,-0.661437827766148,0.661437827766148,-0.126131244777378,0.14978617237882,0.14978617237882,0.14978617237882,1.25988157669742,0.409332617182361,1.20761472884912,1.1351812029964,0.882918713441648,-0.611775290321498,-0.333333333333333
-1.89650635059305,0.14213381090374,0.942809041582063,-0.50395263067897,-0.266666666666667,0.843274042711568,0.643796306459214,-0.935414346693485,0.840026881290309,0.661437827766148,0.661437827766148,-0.661437827766148,-0.126131244777378,0.14978617237882,0.14978617237882,0.14978617237882,0.377964473009227,0.409332617182361,0.241522945769824,0.126131244777378,-0.126131244777378,0.764719112901873,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
