"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-1.4032337694557,-0.96750750922113,-0.0952779021761923,-1.31885821464017,0.199348229179184,-0.890870445142493,2.55156608977497
-1.01300441594638,0.715114245946052,-1.33389063046669,-0.0965018205834267,-0.664494097263948,-0.890870445142493,0.97202517705713
-0.603182610060291,-0.96750750922113,-1.33389063046669,-1.31885821464017,-0.664494097263948,0.581002464223365,0.97202517705713
-1.84172798917186,-2.65012926438831,-1.33389063046669,-1.31885821464017,-0.664494097263948,-0.890870445142493,2.55156608977497
-0.230027487773029,0.715114245946052,1.14333482611431,2.34821096753005,1.06319055562232,0.581002464223365,-0.607515735660706
NA,NA,NA,NA,NA,NA,NA
0.246932116925815,0.715114245946052,1.14333482611431,2.34821096753005,1.06319055562232,0.581002464223365,-0.607515735660706
-0.401491555150475,0.715114245946052,1.14333482611431,NA,NA,2.05287537358922,NA
-1.44413848999769,0.715114245946052,1.14333482611431,-0.0965018205834267,-0.664494097263948,NA,-0.607515735660706
0.393779250893041,0.715114245946052,1.14333482611431,1.12585457347331,1.06319055562232,2.05287537358922,-0.607515735660706
1.16577378647538,0.715114245946052,-0.0952779021761923,-0.0965018205834267,1.06319055562232,0.581002464223365,-0.607515735660706
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.40575304947746,-0.96750750922113,-0.0952779021761923,1.12585457347331,-1.52833642370708,0.581002464223365,0.97202517705713
-0.390569655242005,0.715114245946052,-0.0952779021761923,-0.0965018205834267,-0.664494097263948,-0.890870445142493,0.97202517705713
1.57958514850297,-0.96750750922113,-0.0952779021761923,-0.0965018205834267,1.06319055562232,0.581002464223365,-0.607515735660706
0.265384836181078,0.715114245946052,1.14333482611431,-0.0965018205834267,-0.664494097263948,0.581002464223365,-0.607515735660706
-0.308162797445264,-0.96750750922113,-0.0952779021761923,-1.31885821464017,-1.52833642370708,0.581002464223365,-0.607515735660706
1.72304120190852,0.715114245946052,NA,-0.0965018205834267,0.199348229179184,0.581002464223365,-0.607515735660706
0.0335467578100062,0.715114245946052,1.14333482611431,-0.0965018205834267,0.199348229179184,0.581002464223365,-0.607515735660706
0.455409646861793,0.715114245946052,-0.0952779021761923,1.12585457347331,-0.664494097263948,0.581002464223365,-0.607515735660706
-0.432806391318777,0.715114245946052,1.14333482611431,-0.0965018205834267,1.06319055562232,-0.890870445142493,-0.607515735660706
1.60552654811807,0.715114245946052,-0.0952779021761923,1.12585457347331,0.199348229179184,0.581002464223365,-0.607515735660706
-0.0360131013421676,-0.96750750922113,-1.33389063046669,-0.0965018205834267,-1.52833642370708,-2.36274335450835,-0.607515735660706
-0.540026818059123,0.715114245946052,-0.0952779021761923,1.12585457347331,0.199348229179184,0.581002464223365,0.97202517705713
-0.477926481205538,0.715114245946052,-1.33389063046669,-0.0965018205834267,1.06319055562232,-0.890870445142493,-0.607515735660706
0.365236469842317,-0.96750750922113,-1.33389063046669,-0.0965018205834267,1.06319055562232,-0.890870445142493,-0.607515735660706
0.157465459142816,-0.96750750922113,-0.0952779021761923,1.12585457347331,-1.52833642370708,0.581002464223365,-0.607515735660706
-1.42603364778648,-0.96750750922113,-0.0952779021761923,-0.0965018205834267,0.199348229179184,NA,-0.607515735660706
1.39289631807991,0.715114245946052,1.14333482611431,-0.0965018205834267,1.06319055562232,-0.890870445142493,0.97202517705713
1.60730905275776,0.715114245946052,1.14333482611431,1.12585457347331,1.06319055562232,0.581002464223365,-0.607515735660706
-1.6406991771688,-0.96750750922113,-1.33389063046669,-1.31885821464017,-0.664494097263948,-0.890870445142493,0.97202517705713
NA,NA,NA,NA,NA,NA,NA
0.18293152549457,0.715114245946052,-1.33389063046669,-0.0965018205834267,1.06319055562232,-0.890870445142493,2.55156608977497
0.692979843195793,NA,NA,NA,NA,NA,NA
0.336366361611818,-2.65012926438831,-1.33389063046669,-0.0965018205834267,1.06319055562232,0.581002464223365,-0.607515735660706
-0.624515408481139,-0.96750750922113,1.14333482611431,-0.0965018205834267,-1.52833642370708,0.581002464223365,-0.607515735660706
0.0603232309652137,0.715114245946052,-0.0952779021761923,-1.31885821464017,-0.664494097263948,-0.890870445142493,0.97202517705713
-0.894167452902456,0.715114245946052,-0.0952779021761923,-1.31885821464017,-1.52833642370708,-0.890870445142493,0.97202517705713
1.03128427809662,0.715114245946052,1.14333482611431,-0.0965018205834267,1.06319055562232,0.581002464223365,-0.607515735660706
1.55296532884559,0.715114245946052,1.14333482611431,NA,-1.52833642370708,0.581002464223365,-0.607515735660706
-0.647214812093822,-0.96750750922113,-1.33389063046669,-1.31885821464017,1.06319055562232,0.581002464223365,-0.607515735660706
NA,NA,NA,NA,NA,NA,NA
-0.433982851440086,0.715114245946052,-0.0952779021761923,1.12585457347331,1.06319055562232,-2.36274335450835,-0.607515735660706
1.34594079980948,0.715114245946052,1.14333482611431,-0.0965018205834267,-0.664494097263948,-0.890870445142493,-0.607515735660706
NA,-0.96750750922113,-1.33389063046669,-1.31885821464017,0.199348229179184,0.581002464223365,-0.607515735660706
