"PROFICIENCIA_LP_SAEB","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA
-2.17813299907746,0,-0.717506683235354,-0.284980893966892,3.62851818248537
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.57439024831842,-1.91485421551268,1.82136311898205,1.89987262644595,-0.362851818248538
-0.972110006706236,1.91485421551268,-1.98694158434406,-0.284980893966892,-0.362851818248538
0.89980385629347,1.91485421551268,0.55192821787335,1.89987262644595,-0.362851818248538
-0.90421699637046,0,0.55192821787335,-0.284980893966892,-0.362851818248538
0.412505860479492,0,-0.717506683235354,-0.284980893966892,-0.362851818248538
0.621057413130421,0,-0.717506683235354,-0.284980893966892,-0.362851818248538
0.100036854326806,1.91485421551268,-0.717506683235354,-0.284980893966892,-0.362851818248538
-0.749255144422318,0,-0.717506683235354,-0.284980893966892,-0.362851818248538
2.1277643778313,0,-0.717506683235354,-0.284980893966892,-0.362851818248538
-0.505039112649191,0,0.55192821787335,-0.284980893966892,-0.362851818248538
-0.742362909746973,0,0.55192821787335,-0.284980893966892,-0.362851818248538
0.808193682045231,-1.91485421551268,1.82136311898205,1.89987262644595,-0.362851818248538
-0.982960434720689,0,-0.717506683235354,-0.284980893966892,-0.362851818248538
NA,NA,NA,NA,NA
0.16199929291927,0,0.55192821787335,-0.284980893966892,-0.362851818248538
0.642445609066073,-1.91485421551268,1.82136311898205,-0.284980893966892,NA
0.10972787539813,0,-0.717506683235354,-0.284980893966892,1.63283318211842
-0.750801572532685,0,-0.717506683235354,-0.284980893966892,1.63283318211842
1.29282977228506,0,0.55192821787335,1.89987262644595,-0.362851818248538
-0.432092709014613,0,-0.717506683235354,-0.284980893966892,-0.362851818248538
-0.132086514559795,0,-0.717506683235354,-2.46983441437973,-0.362851818248538
0.558630187148547,0,0.55192821787335,-0.284980893966892,-0.362851818248538
-0.960326629441784,0,0.55192821787335,-0.284980893966892,-0.362851818248538
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
