"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
0.186695797295217,0.333848930444794,-1.0396155986863,0.443508033250287,-0.4912339811438,0.189274552590391,0.845085818414811,1.6473155520725,0.267393910692952,-0.681466275636382
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.18584581360911,-2.83771590878075,1.15512844298478,1.6473155520725,1.58286505035224,1.38801338566287,0.845085818414811,1.6473155520725,1.53751498648447,0.613319648072744
-0.247017774159363,0.333848930444794,-2.13698761952184,-0.760299485571921,-1.52828349689182,-1.00946428048209,-0.301816363719575,0.443508033250287,0.267393910692952,0.613319648072744
1.99956865069456,0.333848930444794,-1.0396155986863,1.6473155520725,1.58286505035224,1.38801338566287,0.845085818414811,0.443508033250287,0.267393910692952,-0.681466275636382
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.793465711036935,0.333848930444794,0.0577564221492391,1.6473155520725,1.58286505035224,1.38801338566287,0.845085818414811,1.6473155520725,1.53751498648447,0.613319648072744
-0.548583998195819,0.333848930444794,-1.0396155986863,0.443508033250287,0.545815534604222,0.189274552590391,-0.301816363719575,-0.760299485571921,0.267393910692952,0.613319648072744
-2.27823555309717,0.333848930444794,-1.0396155986863,-0.760299485571921,-0.4912339811438,-1.00946428048209,-1.44871854585396,-0.760299485571921,0.267393910692952,-3.27103812305463
0.444842548446381,0.333848930444794,1.15512844298478,0.443508033250287,-0.4912339811438,0.189274552590391,0.845085818414811,0.443508033250287,0.267393910692952,0.613319648072744
-0.10469699259216,0.333848930444794,0.0577564221492391,1.6473155520725,1.58286505035224,1.38801338566287,0.845085818414811,0.443508033250287,0.267393910692952,0.613319648072744
-1.6876404719298,0.333848930444794,-1.0396155986863,-0.760299485571921,0.545815534604222,0.189274552590391,-1.44871854585396,-0.760299485571921,-2.27284824089009,-0.681466275636382
-0.332946570478216,0.333848930444794,1.15512844298478,-0.760299485571921,-0.4912339811438,-1.00946428048209,-1.44871854585396,-0.760299485571921,0.267393910692952,0.613319648072744
-0.253320051872567,0.333848930444794,0.0577564221492391,-0.760299485571921,-1.52828349689182,-1.00946428048209,-1.44871854585396,-0.760299485571921,-1.00272716509857,0.613319648072744
0.776785412346071,0.333848930444794,0.0577564221492391,-0.760299485571921,-0.4912339811438,-1.00946428048209,0.845085818414811,0.443508033250287,0.267393910692952,0.613319648072744
-0.753389826983876,0.333848930444794,0.0577564221492391,-0.760299485571921,-0.4912339811438,0.189274552590391,0.845085818414811,-0.760299485571921,0.267393910692952,-0.681466275636382
0.211773496936232,-2.83771590878075,1.15512844298478,-0.760299485571921,-0.4912339811438,-1.00946428048209,-0.301816363719575,-0.760299485571921,0.267393910692952,-0.681466275636382
-0.193211133344311,0.333848930444794,0.0577564221492391,-0.760299485571921,-0.4912339811438,1.38801338566287,-0.301816363719575,0.443508033250287,0.267393910692952,-0.681466275636382
1.06062986018224,0.333848930444794,1.15512844298478,0.443508033250287,0.545815534604222,0.189274552590391,-1.44871854585396,-0.760299485571921,0.267393910692952,0.613319648072744
-0.736367460002603,0.333848930444794,0.0577564221492391,-0.760299485571921,-0.4912339811438,-1.00946428048209,0.845085818414811,0.443508033250287,-1.00272716509857,0.613319648072744
0.47580254210914,0.333848930444794,1.15512844298478,-0.760299485571921,-0.4912339811438,-1.00946428048209,0.845085818414811,-1.96410700439413,-2.27284824089009,0.613319648072744
