Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),266.864876877096,1.4673833563343044,181.86445670458994,0,***,263.98880549868073,269.7409482555112
INSE_MEDIO_norm,12.487244131846941,0.3904458522673759,31.98201251039471,2.8417493303603497e-186,***,11.721970261402884,13.252518002290998
AREA_LOCAL_Rural_Interior,9.244623683988074,2.095040155585079,4.412623624107262,1.0679521407349938e-5,***,5.138344979041319,13.350902388934829
AREA_LOCAL_Urbana_Interior,5.673466386412948,1.5116888191271407,3.7530649923632073,1.78971967000179e-4,***,2.7105563009237525,8.636376471902144
TIPO_ESCOLA_Privada,7.059622356324792,3.1678213848885095,2.228541795317558,0.025939844334192438,*,0.8506924419433135,13.26855227070627
