"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num"
-0.237829868440039,0.515461427355906,-0.0578729841692193,-0.085530822681059,0.847791247890659,0.147025648624257,0.219089023002067,0.250108766592051
0.536294268709946,0.515461427355906,-0.0578729841692193,0.940839049491647,-0.847791247890659,1.32323083761831,0.219089023002067,0.250108766592051
1.4822924727004,-1.85566113848126,-0.0578729841692193,-1.11190069485376,-0.847791247890659,-2.20538472936385,-1.9718012070186,0.250108766592051
0.15741467355852,0.515461427355906,1.21533266755361,-1.11190069485376,-0.847791247890659,-2.20538472936385,1.3145341380124,0.250108766592051
-1.59406544308956,0.515461427355906,-1.33107863589205,0.940839049491647,0.847791247890659,1.32323083761831,1.3145341380124,1.45063084623389
-0.353413903494912,NA,-1.33107863589205,-1.11190069485376,-0.847791247890659,0.147025648624257,0.219089023002067,-0.950413313049791
0.698826640527516,0.515461427355906,-0.0578729841692193,-1.11190069485376,0.847791247890659,0.147025648624257,-0.876356092008266,-0.950413313049791
-0.26136076961098,0.515461427355906,NA,0.940839049491647,0.847791247890659,0.147025648624257,1.3145341380124,1.45063084623389
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.56741127576414,NA,NA,NA,NA,NA,NA,NA
-1.62331529396472,0.515461427355906,-0.0578729841692193,-0.085530822681059,0.847791247890659,-1.0291795403698,-0.876356092008266,-0.950413313049791
0.715873569860325,0.515461427355906,-0.0578729841692193,-2.13827056702647,-0.847791247890659,0.147025648624257,-0.876356092008266,-0.950413313049791
0.210541682465653,-1.85566113848126,-0.0578729841692193,0.940839049491647,-0.847791247890659,-1.0291795403698,-0.876356092008266,0.250108766592051
0.304947210046207,-1.85566113848126,-0.0578729841692193,0.940839049491647,0.847791247890659,0.147025648624257,0.219089023002067,-0.950413313049791
-0.89725077257238,0.515461427355906,-1.33107863589205,-0.085530822681059,-0.847791247890659,0.147025648624257,0.219089023002067,1.45063084623389
NA,NA,NA,NA,NA,NA,NA,NA
-1.17880747533949,0.515461427355906,-0.0578729841692193,-1.11190069485376,0.847791247890659,0.147025648624257,0.219089023002067,-2.15093539269163
2.01166761865586,0.515461427355906,-0.0578729841692193,0.940839049491647,0.847791247890659,0.147025648624257,-0.876356092008266,0.250108766592051
-0.992353484987917,0.515461427355906,-1.33107863589205,0.940839049491647,0.847791247890659,1.32323083761831,1.3145341380124,1.45063084623389
NA,NA,NA,NA,NA,NA,NA,NA
-0.387946400895636,NA,NA,NA,NA,NA,0.219089023002067,NA
0.473984637407024,0.515461427355906,-0.0578729841692193,-1.11190069485376,-2.54337374367198,0.147025648624257,-0.876356092008266,-0.950413313049791
-0.440461642637147,0.515461427355906,-0.0578729841692193,0.940839049491647,-0.847791247890659,0.147025648624257,0.219089023002067,0.250108766592051
1.56521914370518,-1.85566113848126,2.48853831927643,-1.11190069485376,-0.847791247890659,-1.0291795403698,0.219089023002067,-0.950413313049791
-0.250598971332419,0.515461427355906,2.48853831927643,0.940839049491647,0.847791247890659,1.32323083761831,1.3145341380124,0.250108766592051
-1.49170320546558,0.515461427355906,-0.0578729841692193,0.940839049491647,0.847791247890659,0.147025648624257,0.219089023002067,0.250108766592051
-0.787818508298014,0.515461427355906,-0.0578729841692193,0.940839049491647,0.847791247890659,1.32323083761831,1.3145341380124,1.45063084623389
0.293388817156886,-1.85566113848126,-0.0578729841692193,-0.085530822681059,0.847791247890659,0.147025648624257,-0.876356092008266,-0.950413313049791
0.479063729571129,0.515461427355906,NA,-0.085530822681059,-0.847791247890659,-1.0291795403698,-1.9718012070186,0.250108766592051
