"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-0.927520248170391,0.651291277286018,0.713969028074499,-1.1512838683203,-0.467344469008865,0,0.219089023002067,0.250108766592051,1.01622411051208
0.225948485917095,-1.08548546214336,-0.999556639304299,0.724882435609076,1.13497942473582,1.35400640077266,0.219089023002067,0.250108766592051,-0.267427397503179
1.57661821800071,-2.82226220157274,-2.7130823066831,0.724882435609076,-0.467344469008865,-1.35400640077266,-1.9718012070186,0.250108766592051,-0.267427397503179
-1.72304409372417,0.651291277286018,0.713969028074499,-1.1512838683203,1.13497942473582,0,1.3145341380124,0.250108766592051,-0.267427397503179
0.806519835757364,-1.08548546214336,-0.999556639304299,-1.1512838683203,1.13497942473582,1.35400640077266,1.3145341380124,1.45063084623389,1.01622411051208
0.891275214315414,0.651291277286018,-0.999556639304299,0.724882435609076,-2.06966836275355,0,0.219089023002067,-0.950413313049791,-0.267427397503179
0.47304041651437,0.651291277286018,0.713969028074499,0.724882435609076,-2.06966836275355,-1.35400640077266,-0.876356092008266,-0.950413313049791,1.01622411051208
-1.70241559415889,0.651291277286018,0.713969028074499,NA,1.13497942473582,1.35400640077266,1.3145341380124,1.45063084623389,1.01622411051208
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.802923949438342,NA,NA,NA,NA,NA,NA,NA,NA
0.086515458756769,-1.08548546214336,-0.999556639304299,-0.21320071635561,-0.467344469008865,-1.35400640077266,-0.876356092008266,-0.950413313049791,-0.267427397503179
1.96382553957027,-1.08548546214336,0.713969028074499,0.724882435609076,-0.467344469008865,-1.35400640077266,-0.876356092008266,-0.950413313049791,-0.267427397503179
0.442150265281133,0.651291277286018,-0.999556639304299,-0.21320071635561,-0.467344469008865,-1.35400640077266,-0.876356092008266,0.250108766592051,-1.55107890551844
-0.556140096672877,0.651291277286018,-0.999556639304299,-2.08936702028498,-0.467344469008865,0,0.219089023002067,-0.950413313049791,1.01622411051208
-1.5960994850366,0.651291277286018,0.713969028074499,-0.21320071635561,1.13497942473582,0,0.219089023002067,1.45063084623389,1.01622411051208
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.985365652214802,0.651291277286018,0.713969028074499,0.724882435609076,-0.467344469008865,0,0.219089023002067,-2.15093539269163,-2.8347304135337
0.967488732245804,0.651291277286018,-0.999556639304299,0.724882435609076,-0.467344469008865,0,-0.876356092008266,0.250108766592051,-0.267427397503179
-0.667860975786117,-1.08548546214336,-0.999556639304299,-1.1512838683203,1.13497942473582,1.35400640077266,1.3145341380124,1.45063084623389,1.01622411051208
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.487835771888218,NA,NA,NA,NA,NA,0.219089023002067,NA,NA
0.0416085112290563,-1.08548546214336,0.713969028074499,-2.08936702028498,-0.467344469008865,0,-0.876356092008266,-0.950413313049791,-0.267427397503179
-0.415069103571157,0.651291277286018,0.713969028074499,0.724882435609076,-0.467344469008865,0,0.219089023002067,0.250108766592051,-0.267427397503179
1.11386366485719,-1.08548546214336,0.713969028074499,0.724882435609076,1.13497942473582,1.35400640077266,0.219089023002067,-0.950413313049791,-1.55107890551844
0.880838226884425,0.651291277286018,0.713969028074499,0.724882435609076,1.13497942473582,NA,1.3145341380124,0.250108766592051,1.01622411051208
-0.467489294420989,0.651291277286018,0.713969028074499,0.724882435609076,-0.467344469008865,0,0.219089023002067,0.250108766592051,-0.267427397503179
-1.10605362104793,0.651291277286018,0.713969028074499,0.724882435609076,1.13497942473582,1.35400640077266,1.3145341380124,1.45063084623389,1.01622411051208
-0.148257533277063,0.651291277286018,0.713969028074499,0.724882435609076,-0.467344469008865,-1.35400640077266,-0.876356092008266,-0.950413313049791,-0.267427397503179
0.51053495120126,0.651291277286018,0.713969028074499,NA,-0.467344469008865,0,-1.9718012070186,0.250108766592051,-0.267427397503179
