"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
1.02055540984714,-0.552770798392567,1.85216946644159,-0.109369659814952,-0.52545638988472,1.35400640077266,0.232210182006412,-0.866025403784439,-0.552770798392567,-2.04706526287664
-0.611741731670566,-0.552770798392567,-1.20391015318703,-0.109369659814952,-0.52545638988472,-1.35400640077266,-1.16105091003206,0.288675134594813,1.6583123951777,-0.511766315719159
-0.617311861949246,1.6583123951777,-0.185216946644159,1.09369659814952,-0.52545638988472,0,0.232210182006412,0.288675134594813,-0.552770798392567,1.02353263143832
0.628169155681667,-0.552770798392567,0.833476259898716,-0.109369659814952,0.735638945838608,0,0.232210182006412,1.44337567297406,1.6583123951777,1.02353263143832
0.385591348308915,-0.552770798392567,NA,NA,-0.52545638988472,-1.35400640077266,0.232210182006412,0.288675134594813,-0.552770798392567,-0.511766315719159
-1.89164769252675,-0.552770798392567,-0.185216946644159,1.09369659814952,0.735638945838608,0,0.232210182006412,0.288675134594813,1.6583123951777,1.02353263143832
0.628344516329949,-0.552770798392567,-1.20391015318703,-0.109369659814952,0.735638945838608,0,0.232210182006412,-0.866025403784439,-0.552770798392567,1.02353263143832
0.134046090364772,-0.552770798392567,-0.185216946644159,-0.109369659814952,0.735638945838608,1.35400640077266,0.232210182006412,0.288675134594813,-0.552770798392567,-0.511766315719159
-1.48202952918281,1.6583123951777,-0.185216946644159,-0.109369659814952,-1.78655172560805,-1.35400640077266,1.62547127404488,1.44337567297406,-0.552770798392567,1.02353263143832
1.43725222760076,-0.552770798392567,0.833476259898716,-2.51550217574389,1.99673428156194,0,-2.55431200207053,-2.02072594216369,-0.552770798392567,-0.511766315719159
0.595889077420181,-0.552770798392567,-1.20391015318703,-0.109369659814952,-0.52545638988472,0,0.232210182006412,0.288675134594813,-0.552770798392567,-0.511766315719159
-0.227117010224014,1.6583123951777,0.833476259898716,1.09369659814952,-0.52545638988472,1.35400640077266,0.232210182006412,-0.866025403784439,-0.552770798392567,-0.511766315719159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
