"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.39099040668265,-2.1189886725394,-1.08980882931709,-1.20391015318703,-1.57416830901357,-1.04446593573419,1.75860146927206,1.78655172560805,0.17778975055469,0.12974982402692,0.52545638988472,0.124646392502318,0,0.948683298050514
0.715632139952685,-0.623231962511588,-1.08980882931709,0.833476259898716,-0.242179739848241,-1.04446593573419,0.647905804468655,0.52545638988472,-0.88894875277345,0.12974982402692,0.52545638988472,0.124646392502318,-1.6583123951777,0.948683298050514
1.35476244442614,0.872524747516223,-1.08980882931709,-0.185216946644159,1.08980882931709,0.870388279778489,-1.57348552513816,-0.735638945838608,-0.88894875277345,0.12974982402692,-0.735638945838608,0.124646392502318,0,-0.948683298050514
1.08421519083649,0.872524747516223,0.242179739848241,0.833476259898716,1.08980882931709,0.870388279778489,-0.462789860334753,-0.735638945838608,1.24452825388283,0.12974982402692,-0.735638945838608,0.124646392502318,1.6583123951777,-0.948683298050514
0.886386799727873,0.872524747516223,-1.08980882931709,1.85216946644159,-0.242179739848241,0.870388279778489,-0.462789860334753,-0.735638945838608,-0.88894875277345,-2.72474630456533,-1.99673428156194,-2.8668670275533,1.6583123951777,-0.948683298050514
0.207401323284271,0.872524747516223,0.242179739848241,-1.20391015318703,-0.242179739848241,-1.04446593573419,-0.462789860334753,-0.735638945838608,0.17778975055469,NA,0.52545638988472,0.124646392502318,0,0.948683298050514
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.508249759018292,-0.623231962511588,0.242179739848241,-0.185216946644159,1.08980882931709,0.870388279778489,-0.462789860334753,1.78655172560805,1.24452825388283,0.12974982402692,0.52545638988472,0.124646392502318,0,0.948683298050514
-1.15084024930435,0.872524747516223,NA,NA,NA,NA,-0.462789860334753,0.52545638988472,1.24452825388283,0.12974982402692,0.52545638988472,1.62040310253013,0,NA
-0.738705980546063,-0.623231962511588,1.57416830901357,-0.185216946644159,1.08980882931709,-1.04446593573419,-0.462789860334753,-0.735638945838608,-0.88894875277345,0.12974982402692,0.52545638988472,0.124646392502318,-1.6583123951777,-0.948683298050514
-1.36977307543874,0.872524747516223,1.57416830901357,0.833476259898716,-1.57416830901357,0.870388279778489,1.75860146927206,0.52545638988472,1.24452825388283,1.55699788832305,1.78655172560805,0.124646392502318,0,NA
-0.646062647813479,-0.623231962511588,0.242179739848241,-1.20391015318703,-0.242179739848241,-1.04446593573419,0.647905804468655,-0.735638945838608,-0.88894875277345,0.12974982402692,-0.735638945838608,0.124646392502318,0,0.948683298050514
0.539724702539514,-0.623231962511588,0.242179739848241,-0.185216946644159,-0.242179739848241,0.870388279778489,-0.462789860334753,-0.735638945838608,-0.88894875277345,0.12974982402692,-0.735638945838608,0.124646392502318,0,-0.948683298050514
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
