"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23g_num"
0.795441470608455,-1.10634219186202,-0.0285710751898762,0.228756337663226
-0.788976063291519,1.24463496584477,0.942845481265918,1.30717907236129
0.680402093314735,-2.28183077071542,0.942845481265918,0.228756337663226
-0.19867907172963,-1.10634219186202,-0.999987631645671,0.228756337663226
0.0518316428358655,0.069146386991376,-0.0285710751898762,-1.92808913173291
NA,NA,NA,NA
-0.992420963949744,0.069146386991376,0.942845481265918,1.30717907236129
-0.068885162304798,1.24463496584477,0.942845481265918,-0.84966639703484
-1.72746715492698,1.24463496584477,0.942845481265918,1.30717907236129
-1.44631332609213,0.069146386991376,-1.97140418810147,0.228756337663226
-1.31062661031156,0.069146386991376,0.942845481265918,0.228756337663226
0.232909931484307,1.24463496584477,-0.0285710751898762,-1.92808913173291
-0.67041779163702,0.069146386991376,0.942845481265918,1.30717907236129
0.891454237111124,-1.10634219186202,-0.999987631645671,1.30717907236129
NA,NA,NA,NA
-0.373000632659687,0.069146386991376,0.942845481265918,-0.84966639703484
NA,NA,NA,NA
-1.65949361362611,-1.10634219186202,-0.999987631645671,NA
0.743334580471746,0.069146386991376,-0.0285710751898762,0.228756337663226
-0.330733748758471,0.069146386991376,0.942845481265918,0.228756337663226
2.44691996992914,0.069146386991376,-0.999987631645671,-0.84966639703484
-1.4577886806728,1.24463496584477,0.942845481265918,1.30717907236129
0.337135880908498,1.24463496584477,0.942845481265918,0.228756337663226
0.874268591350744,-1.10634219186202,-1.97140418810147,0.228756337663226
-0.373950930698697,1.24463496584477,-0.0285710751898762,0.228756337663226
-0.718836656094211,0.069146386991376,-0.0285710751898762,1.30717907236129
1.3676876803408,-1.10634219186202,0.942845481265918,-1.92808913173291
-0.135596932729345,1.24463496584477,-0.999987631645671,-0.84966639703484
1.56156636961315,-1.10634219186202,-0.999987631645671,0.228756337663226
NA,NA,NA,NA
-1.0551891786141,1.24463496584477,0.942845481265918,-0.84966639703484
1.21451720773425,1.24463496584477,-0.999987631645671,-0.84966639703484
-0.0882062400418878,0.069146386991376,0.942845481265918,0.228756337663226
0.420955401277129,0.069146386991376,-1.97140418810147,1.30717907236129
0.21546754093673,-1.10634219186202,-0.0285710751898762,0.228756337663226
-0.183861264431609,0.069146386991376,-0.0285710751898762,-0.84966639703484
1.22644642084197,-1.10634219186202,0.942845481265918,-0.84966639703484
0.520105003811653,-1.10634219186202,-0.999987631645671,-0.84966639703484
NA,NA,NA,NA
