"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.850759260896681,-1.54611894277919,-0.267393910692952,-2.22359712094321,1.20841834273122,-1.08430092779832,-0.105884184863336,0.262222446036629,1.27438618572862,-0.502624689950035,1.81446989515808
-0.386179792041359,-0.336112813647649,2.27284824089009,0.592959232251524,1.20841834273122,-0.147859217427043,-1.11178394106503,0.262222446036629,0.265497122026796,-0.502624689950035,-0.563111346773197
-1.72772013583581,NA,-0.267393910692952,-2.22359712094321,1.20841834273122,1.7250242033155,1.90591532754005,0.262222446036629,0.265497122026796,-0.502624689950035,-0.563111346773197
-0.244091343217434,0.873893315483888,-1.53751498648447,0.592959232251524,1.20841834273122,-0.147859217427043,-0.105884184863336,0.262222446036629,-0.743391941675028,-0.502624689950035,0.625679274192441
-0.0354495306837585,-0.336112813647649,-0.267393910692952,-0.345892885480056,0.164784319463349,-0.147859217427043,-0.105884184863336,1.92296460426861,-0.743391941675028,1.88484258731263,-0.563111346773197
-0.356472588228743,-0.336112813647649,-1.53751498648447,0.592959232251524,1.20841834273122,0.788582492944231,0.900015571338358,0.262222446036629,0.265497122026796,1.88484258731263,-0.563111346773197
0.455570129971147,0.873893315483888,-0.267393910692952,0.592959232251524,-1.9224837270724,-1.08430092779832,-1.11178394106503,0.262222446036629,-1.75228100537685,-0.502624689950035,-0.563111346773197
1.53529310435934,-0.336112813647649,1.00272716509857,0.592959232251524,-0.878849703804527,-1.08430092779832,-1.11178394106503,-1.39851971219536,-1.75228100537685,-0.502624689950035,-0.563111346773197
0.18259936647877,0.873893315483888,-0.267393910692952,-1.28474500321164,0.164784319463349,-0.147859217427043,-0.105884184863336,-1.39851971219536,-1.75228100537685,-0.502624689950035,-0.563111346773197
0.0169370640853662,0.873893315483888,1.00272716509857,0.592959232251524,0.164784319463349,-0.147859217427043,-0.105884184863336,0.262222446036629,0.265497122026796,1.88484258731263,-0.563111346773197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.514100178913264,-1.54611894277919,-0.267393910692952,0.592959232251524,-0.878849703804527,-1.08430092779832,-1.11178394106503,-1.39851971219536,1.27438618572862,-0.502624689950035,-0.563111346773197
0.421518521512159,0.873893315483888,1.00272716509857,-1.28474500321164,-0.878849703804527,-1.08430092779832,-1.11178394106503,-1.39851971219536,-0.743391941675028,-0.502624689950035,-0.563111346773197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.392274815110846,0.873893315483888,-0.267393910692952,0.592959232251524,0.164784319463349,-1.08430092779832,-1.11178394106503,-1.39851971219536,0.265497122026796,-0.502624689950035,1.81446989515808
-0.492197598326227,-1.54611894277919,-0.267393910692952,-0.345892885480056,0.164784319463349,0.788582492944231,0.900015571338358,0.262222446036629,0.265497122026796,-0.502624689950035,1.81446989515808
0.420037073538723,0.873893315483888,1.00272716509857,0.592959232251524,0.164784319463349,-0.147859217427043,-0.105884184863336,0.262222446036629,0.265497122026796,-0.502624689950035,-0.563111346773197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.60589647686908,-1.54611894277919,-1.53751498648447,0.592959232251524,-1.9224837270724,1.7250242033155,1.90591532754005,1.92296460426861,1.27438618572862,1.88484258731263,1.81446989515808
0.118946034345862,-0.336112813647649,-0.267393910692952,0.592959232251524,0.164784319463349,1.7250242033155,0.900015571338358,0.262222446036629,1.27438618572862,-0.502624689950035,-0.563111346773197
1.47521542262907,0.873893315483888,1.00272716509857,0.592959232251524,0.164784319463349,0.788582492944231,0.900015571338358,0.262222446036629,0.265497122026796,-0.502624689950035,-0.563111346773197
1.16627501515454,0.873893315483888,-0.267393910692952,0.592959232251524,-0.878849703804527,-0.147859217427043,-0.105884184863336,0.262222446036629,0.265497122026796,-0.502624689950035,-0.563111346773197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
