"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23e_num"
-0.589896399142292,-0.122617148209233,-0.719300424439642,0.579277403348685
0.00161566883330815,1.22617148209233,1.3296159360854,-0.555140844875823
NA,NA,NA,NA
-1.35633471788931,-0.122617148209233,-0.719300424439642,-0.555140844875823
-0.801779973192874,-0.122617148209233,0.305157755822879,0.579277403348685
-0.696114105522603,-0.122617148209233,-0.719300424439642,-0.555140844875823
-0.137824305693879,-0.122617148209233,0.305157755822879,-0.555140844875823
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.874689396396009,-0.122617148209233,-0.719300424439642,-0.555140844875823
-1.51270942592745,-0.122617148209233,1.3296159360854,0.579277403348685
0.364225602725932,-0.122617148209233,0.305157755822879,0.579277403348685
2.324653415304,1.22617148209233,-0.719300424439642,-0.555140844875823
NA,NA,NA,NA
0.42807225500839,-0.122617148209233,-0.719300424439642,0.579277403348685
-0.187708006133781,-1.4714057785108,-0.719300424439642,-0.555140844875823
-0.898204278283323,-0.122617148209233,0.305157755822879,-0.555140844875823
0.144963449406109,-0.122617148209233,NA,NA
1.19097920276849,1.22617148209233,-0.719300424439642,0.579277403348685
0.360649135192671,1.22617148209233,1.3296159360854,0.579277403348685
2.22165504871759,2.57496011239389,-1.74375860470216,-1.68955909310033
0.381775333179096,-0.122617148209233,-0.719300424439642,-1.68955909310033
0.440667270589488,1.22617148209233,0.305157755822879,-0.555140844875823
-1.22097661515643,-1.4714057785108,0.305157755822879,1.71369565157319
NA,NA,NA,NA
-0.453147177524389,1.22617148209233,1.3296159360854,0.579277403348685
0.571548981716254,-0.122617148209233,0.305157755822879,0.579277403348685
-0.488590894623863,-1.4714057785108,-1.74375860470216,-0.555140844875823
NA,NA,NA,NA
1.24769225037104,1.22617148209233,-1.74375860470216,-1.68955909310033
-1.14964179092357,-0.122617148209233,1.3296159360854,1.71369565157319
-0.487466641183662,-1.4714057785108,1.3296159360854,0.579277403348685
0.925385342150377,-0.122617148209233,-1.74375860470216,-1.68955909310033
-0.902551723754373,-0.122617148209233,1.3296159360854,1.71369565157319
1.10092527502863,NA,0.305157755822879,0.579277403348685
0.163736714903288,-0.122617148209233,-1.74375860470216,0.579277403348685
-1.39395603302855,-0.122617148209233,1.3296159360854,1.71369565157319
NA,NA,NA,NA
-0.529223967040102,1.22617148209233,-0.719300424439642,-0.555140844875823
NA,NA,NA,NA
-0.953597092774204,-0.122617148209233,0.305157755822879,-1.68955909310033
NA,NA,NA,NA
-0.395374326481883,-0.122617148209233,-0.719300424439642,-0.555140844875823
2.63379672238306,1.22617148209233,0.305157755822879,-0.555140844875823
NA,NA,NA,NA
-0.835200804547375,-0.122617148209233,-0.719300424439642,0.579277403348685
0.234511995952204,-1.4714057785108,0.305157755822879,-1.68955909310033
1.16151390367668,NA,0.305157755822879,0.579277403348685
-0.211626822169462,-1.4714057785108,-0.719300424439642,-0.555140844875823
-0.711870446670462,-0.122617148209233,1.3296159360854,0.579277403348685
NA,NA,NA,NA
NA,NA,NA,NA
-0.727163942702033,-1.4714057785108,0.305157755822879,1.71369565157319
-0.514094225679876,NA,-0.719300424439642,0.579277403348685
-0.371086802928696,-0.122617148209233,1.3296159360854,0.579277403348685
-1.20523960439519,-1.4714057785108,1.3296159360854,0.579277403348685
0.743816704578511,1.22617148209233,-0.719300424439642,-1.68955909310033
NA,NA,NA,NA
NA,NA,NA,NA
0.0537517514578527,NA,0.305157755822879,0.579277403348685
-0.520976419997341,1.22617148209233,1.3296159360854,-0.555140844875823
1.68173112302802,-1.4714057785108,-0.719300424439642,0.579277403348685
