"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0353856339499363,0.751067616198811,-0.52545638988472,-1.55699788832305,-0.52545638988472,-1.04880884817015,0.258984885141406,-0.866025403784439,-0.856348838577675,-1.01813769273646,-1.44337567297406,-0.626783170528009,0.42174116783665,0.124646392502318
0.10553482095023,-1.50213523239762,0.735638945838608,-1.55699788832305,-1.78655172560805,-1.04880884817015,-0.776954655424218,-0.866025403784439,-0.856348838577675,-1.01813769273646,0.288675134594813,0.626783170528009,-1.12464311423107,-1.37111031752549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.123958455190874,-1.50213523239762,0.735638945838608,1.29749824026921,0.735638945838608,1.04880884817015,0.258984885141406,0.288675134594813,0.428174419288838,0.0925579720669508,0.288675134594813,0.626783170528009,-1.12464311423107,0.124646392502318
0.755302400012192,-1.50213523239762,0.735638945838608,NA,-1.78655172560805,-1.04880884817015,-0.776954655424218,-0.866025403784439,-0.856348838577675,0.0925579720669508,0.288675134594813,0.626783170528009,0.42174116783665,-1.37111031752549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1101398722032,-0.375533808099406,0.735638945838608,-0.12974982402692,0.735638945838608,0,0.258984885141406,-0.866025403784439,-0.856348838577675,-1.01813769273646,0.288675134594813,0.626783170528009,0.42174116783665,0.124646392502318
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0684676097481497,0.751067616198811,0.735638945838608,1.29749824026921,0.735638945838608,1.04880884817015,-1.81289419598984,1.44337567297406,1.71269767715535,1.20325363687036,2.02072594216369,-1.88034951158403,NA,1.62040310253013
-0.628736677645107,0.751067616198811,0.735638945838608,-0.12974982402692,0.735638945838608,1.04880884817015,1.29492442570703,1.44337567297406,0.428174419288838,1.20325363687036,-1.44337567297406,0.626783170528009,0.42174116783665,0.124646392502318
2.12440507247779,0.751067616198811,-1.78655172560805,1.29749824026921,-0.52545638988472,-1.04880884817015,-0.776954655424218,-0.866025403784439,-0.856348838577675,-1.01813769273646,0.288675134594813,0.626783170528009,-1.12464311423107,-1.37111031752549
-0.483262812708777,0.751067616198811,0.735638945838608,-0.12974982402692,0.735638945838608,1.04880884817015,1.29492442570703,0.288675134594813,0.428174419288838,0.0925579720669508,0.288675134594813,0.626783170528009,0.42174116783665,0.124646392502318
-0.769368403538992,0.751067616198811,-0.52545638988472,-0.12974982402692,0.735638945838608,1.04880884817015,1.29492442570703,1.44337567297406,1.71269767715535,1.20325363687036,0.288675134594813,-1.88034951158403,1.96812544990437,1.62040310253013
-1.69500688488916,0.751067616198811,-1.78655172560805,-0.12974982402692,0.735638945838608,0,-0.776954655424218,-0.866025403784439,-0.856348838577675,1.20325363687036,0.288675134594813,-0.626783170528009,0.42174116783665,0.124646392502318
-0.746819085750329,-0.375533808099406,-0.52545638988472,-0.12974982402692,-0.52545638988472,-1.04880884817015,0.258984885141406,0.288675134594813,0.428174419288838,-1.01813769273646,-1.44337567297406,0.626783170528009,-1.12464311423107,0.124646392502318
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
