"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.897830867840641,0.838935227961934,-0.52545638988472,-1.04880884817015,-0.866025403784439,-0.856348838577675,-1.01813769273646,-0.288675134594813,-1.01813769273646,-0.626783170528009,0.124646392502318
0.673135593857792,0.838935227961934,-1.78655172560805,-1.04880884817015,-0.866025403784439,-0.856348838577675,-1.01813769273646,-2.02072594216369,-1.01813769273646,0.626783170528009,-1.37111031752549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.276709424061758,-1.46813664893338,0.735638945838608,1.04880884817015,0.288675134594813,0.428174419288838,0.0925579720669508,1.44337567297406,1.20325363687036,0.626783170528009,0.124646392502318
0.382522138661306,NA,-1.78655172560805,-1.04880884817015,-0.866025403784439,-0.856348838577675,0.0925579720669508,-0.288675134594813,-1.01813769273646,0.626783170528009,-1.37111031752549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13251864883933,-0.699112689968279,0.735638945838608,0,-0.866025403784439,-0.856348838577675,-1.01813769273646,-0.288675134594813,0.0925579720669508,0.626783170528009,0.124646392502318
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.905849786935561,-1.46813664893338,0.735638945838608,1.04880884817015,1.44337567297406,1.71269767715535,1.20325363687036,1.44337567297406,1.20325363687036,-1.88034951158403,1.62040310253013
0.481284958354854,0.838935227961934,0.735638945838608,1.04880884817015,1.44337567297406,0.428174419288838,1.20325363687036,-0.288675134594813,1.20325363687036,0.626783170528009,0.124646392502318
1.32120601200694,0.838935227961934,-0.52545638988472,-1.04880884817015,-0.866025403784439,-0.856348838577675,-1.01813769273646,-0.288675134594813,-1.01813769273646,0.626783170528009,-1.37111031752549
0.200527904942217,0.838935227961934,0.735638945838608,1.04880884817015,0.288675134594813,0.428174419288838,0.0925579720669508,-0.288675134594813,0.0925579720669508,0.626783170528009,0.124646392502318
-1.65748399935694,-0.699112689968279,0.735638945838608,1.04880884817015,1.44337567297406,1.71269767715535,1.20325363687036,1.44337567297406,1.20325363687036,-1.88034951158403,1.62040310253013
-1.37054767675826,0.838935227961934,0.735638945838608,0,-0.866025403784439,-0.856348838577675,1.20325363687036,-0.288675134594813,0.0925579720669508,-0.626783170528009,0.124646392502318
-0.878435237390564,-0.699112689968279,-0.52545638988472,-1.04880884817015,0.288675134594813,0.428174419288838,-1.01813769273646,-0.288675134594813,-1.01813769273646,0.626783170528009,0.124646392502318
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
