"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",184,84,45.65
"TX_RESP_Q22d_num",184,84,45.65
"TX_RESP_Q23b_num",184,84,45.65
"TX_RESP_Q22c_num",184,83,45.11
"TX_RESP_Q22e_num",184,83,45.11
"TX_RESP_Q22g_num",184,83,45.11
"TX_RESP_Q23a_num",184,83,45.11
"TX_RESP_Q23c_num",184,83,45.11
"TX_RESP_Q23d_num",184,83,45.11
"TX_RESP_Q23f_num",184,83,45.11
"TX_RESP_Q23h_num",184,83,45.11
"TX_RESP_Q23i_num",184,83,45.11
"TX_RESP_Q21d_num",184,82,44.57
"TX_RESP_Q22b_num",184,82,44.57
"TX_RESP_Q22f_num",184,82,44.57
"TX_RESP_Q22h_num",184,82,44.57
"TX_RESP_Q23e_num",184,82,44.57
"TX_RESP_Q23g_num",184,82,44.57
"TX_RESP_Q10a_num",184,81,44.02
"TX_RESP_Q21a_num",184,81,44.02
"TX_RESP_Q21e_num",184,81,44.02
"TX_RESP_Q20_num",184,81,44.02
"TX_RESP_Q21c_num",184,80,43.48
"TX_RESP_Q22a_num",184,80,43.48
"TX_RESP_Q19_num",184,80,43.48
"TX_RESP_Q10d_num",184,79,42.93
"TX_RESP_Q10b_num",184,78,42.39
"TX_RESP_Q10c_num",184,77,41.85
"TX_RESP_Q10e_num",184,77,41.85
"TX_RESP_Q10f_num",184,77,41.85
"TX_RESP_Q01",184,0,0
"TX_RESP_Q02",184,0,0
"TX_RESP_Q03",184,0,0
"TX_RESP_Q04",184,0,0
"TX_RESP_Q05a",184,0,0
"TX_RESP_Q05b",184,0,0
"TX_RESP_Q05c",184,0,0
"TX_RESP_Q06",184,0,0
"TX_RESP_Q07a",184,0,0
"TX_RESP_Q07b",184,0,0
"TX_RESP_Q07c",184,0,0
"TX_RESP_Q07d",184,0,0
"TX_RESP_Q07e",184,0,0
"TX_RESP_Q08",184,0,0
"TX_RESP_Q09",184,0,0
"TX_RESP_Q10a",184,0,0
"TX_RESP_Q10b",184,0,0
"TX_RESP_Q10c",184,0,0
"TX_RESP_Q10d",184,0,0
"TX_RESP_Q10e",184,0,0
"TX_RESP_Q10f",184,0,0
"TX_RESP_Q11a",184,0,0
"TX_RESP_Q11b",184,0,0
"TX_RESP_Q11c",184,0,0
"TX_RESP_Q12a",184,0,0
"TX_RESP_Q12b",184,0,0
"TX_RESP_Q12c",184,0,0
"TX_RESP_Q12d",184,0,0
"TX_RESP_Q12e",184,0,0
"TX_RESP_Q12f",184,0,0
"TX_RESP_Q12g",184,0,0
"TX_RESP_Q13a",184,0,0
"TX_RESP_Q13b",184,0,0
"TX_RESP_Q13c",184,0,0
"TX_RESP_Q13d",184,0,0
"TX_RESP_Q13e",184,0,0
"TX_RESP_Q13f",184,0,0
"TX_RESP_Q13g",184,0,0
"TX_RESP_Q13h",184,0,0
"TX_RESP_Q13i",184,0,0
"TX_RESP_Q14",184,0,0
"TX_RESP_Q15a",184,0,0
"TX_RESP_Q15b",184,0,0
"TX_RESP_Q16",184,0,0
"TX_RESP_Q17",184,0,0
"TX_RESP_Q18",184,0,0
"TX_RESP_Q19",184,0,0
"TX_RESP_Q20",184,0,0
"TX_RESP_Q21a",184,0,0
"TX_RESP_Q21b",184,0,0
"TX_RESP_Q21c",184,0,0
"TX_RESP_Q21d",184,0,0
"TX_RESP_Q21e",184,0,0
"TX_RESP_Q22a",184,0,0
"TX_RESP_Q22b",184,0,0
"TX_RESP_Q22c",184,0,0
"TX_RESP_Q22d",184,0,0
"TX_RESP_Q22e",184,0,0
"TX_RESP_Q22f",184,0,0
"TX_RESP_Q22g",184,0,0
"TX_RESP_Q22h",184,0,0
"TX_RESP_Q23a",184,0,0
"TX_RESP_Q23b",184,0,0
"TX_RESP_Q23c",184,0,0
"TX_RESP_Q23d",184,0,0
"TX_RESP_Q23e",184,0,0
"TX_RESP_Q23f",184,0,0
"TX_RESP_Q23g",184,0,0
"TX_RESP_Q23h",184,0,0
"TX_RESP_Q23i",184,0,0
"TX_RESP_Q24",184,0,0
"TX_RESP_Q25",184,0,0
