"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22d_num"
-1.53950166001718,1.05366031355172,-1.84223076447768
-0.955954165112612,-0.373879466098996,-1.84223076447768
-0.753714165417591,1.05366031355172,1.36922556819287
-0.510861427763502,-0.373879466098996,-0.771745320254162
NA,NA,NA
NA,NA,NA
-0.163330001282004,1.05366031355172,0.298740123969353
0.923596165287189,-0.373879466098996,1.36922556819287
0.443863512664884,1.05366031355172,-0.771745320254162
0.293748455086891,-1.80141924574971,1.36922556819287
-0.110808628117868,NA,NA
0.388673516050593,1.05366031355172,0.298740123969353
1.18590529383857,-0.373879466098996,1.36922556819287
3.18978662877534,-0.373879466098996,-0.771745320254162
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.0284806659178489,1.05366031355172,0.298740123969353
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.71887152942143,1.05366031355172,-0.771745320254162
NA,NA,NA
-1.54202066966154,-0.373879466098996,-0.771745320254162
0.666059719900413,-0.373879466098996,-0.771745320254162
1.1225998315182,-0.373879466098996,-0.771745320254162
-0.222253029324297,-0.373879466098996,0.298740123969353
-0.0294196285326412,1.05366031355172,-0.771745320254162
NA,NA,NA
NA,NA,NA
0.968352247983737,-0.373879466098996,1.36922556819287
NA,NA,NA
0.784549024273425,1.05366031355172,1.36922556819287
NA,NA,NA
NA,NA,NA
1.38106953476198,-1.80141924574971,1.36922556819287
-1.06722579701001,1.05366031355172,0.298740123969353
-1.3760804125583,1.05366031355172,-0.771745320254162
-1.98669688394166,1.05366031355172,-0.771745320254162
-0.510625429303196,1.05366031355172,-0.771745320254162
-0.317903086610507,1.05366031355172,NA
-1.17010740903421,-0.373879466098996,-0.771745320254162
NA,NA,NA
0.31622676335205,1.05366031355172,-0.771745320254162
0.119225344378459,-0.373879466098996,0.298740123969353
1.25627420580726,-1.80141924574971,-0.771745320254162
1.10920880252294,1.05366031355172,-0.771745320254162
-0.151180730996197,NA,NA
NA,NA,NA
0.919269260058595,-0.373879466098996,1.36922556819287
0.242160339779755,-0.373879466098996,0.298740123969353
0.975568374919205,-0.373879466098996,0.298740123969353
-0.815426175848805,-0.373879466098996,-0.771745320254162
1.36090815676727,-1.80141924574971,0.298740123969353
0.106401970199195,NA,0.298740123969353
0.114904621310446,-1.80141924574971,1.36922556819287
0.361437924824412,NA,1.36922556819287
-0.562765771623809,NA,0.298740123969353
NA,NA,NA
-0.352658696603102,1.05366031355172,1.36922556819287
NA,NA,NA
NA,NA,NA
-1.03667215188467,-0.373879466098996,-1.84223076447768
-0.668137083227479,-0.373879466098996,-0.771745320254162
NA,NA,NA
-0.495625493017338,-1.80141924574971,NA
-0.20043033366872,-0.373879466098996,0.298740123969353
NA,NA,NA
NA,NA,NA
