"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-1.04120816922482,-1.3020395955387,-0.545815534604222,0.923380516876638,1.21478743079779,-0.0674881905998773,-0.229415733870561
-0.478562170766375,0.765905644434531,-0.545815534604222,-0.246234804500437,-0.0674881905998773,-0.0674881905998773,-0.229415733870561
0.401720873334703,-1.3020395955387,0.4912339811438,-0.246234804500437,-0.0674881905998773,-0.0674881905998773,-0.229415733870561
-1.85001754546495,-1.3020395955387,1.52828349689182,2.09299583825371,1.21478743079779,-0.0674881905998773,-0.229415733870561
-0.93826174263434,NA,NA,NA,NA,NA,-0.229415733870561
-0.738876059242217,-0.612724515547624,0.4912339811438,-0.246234804500437,1.21478743079779,-0.0674881905998773,-0.229415733870561
0.352761057891254,0.765905644434531,-0.545815534604222,-1.41585012587751,-0.0674881905998773,1.21478743079779,-0.229415733870561
0.507939149586372,0.765905644434531,-0.545815534604222,-0.246234804500437,-1.34976381199754,1.21478743079779,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.353631580912137,-1.3020395955387,1.52828349689182,-0.246234804500437,-1.34976381199754,-0.0674881905998773,-0.229415733870561
-0.576281642517598,0.765905644434531,1.52828349689182,-0.246234804500437,-0.0674881905998773,-2.63203943339521,-0.229415733870561
0.839469186904271,0.765905644434531,-0.545815534604222,-0.246234804500437,-0.0674881905998773,-1.34976381199754,-0.229415733870561
0.833085317937856,0.765905644434531,-1.58286505035224,-1.41585012587751,-1.34976381199754,-1.34976381199754,-0.229415733870561
0.115530952427358,0.765905644434531,-0.545815534604222,0.923380516876638,1.21478743079779,-0.0674881905998773,-0.229415733870561
-0.344914297922377,-1.3020395955387,-0.545815534604222,0.923380516876638,-0.0674881905998773,-0.0674881905998773,-0.229415733870561
1.42495852412878,0.765905644434531,-1.58286505035224,-1.41585012587751,-1.34976381199754,1.21478743079779,4.12948320967011
0.628246908411303,0.765905644434531,0.4912339811438,0.923380516876638,1.21478743079779,-0.0674881905998773,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA
-0.853681068524861,0.765905644434531,1.52828349689182,0.923380516876638,-0.0674881905998773,-0.0674881905998773,-0.229415733870561
1.89156798587922,-1.3020395955387,-0.545815534604222,-0.246234804500437,-0.0674881905998773,1.21478743079779,-0.229415733870561
-1.24367045596078,NA,0.4912339811438,0.923380516876638,1.21478743079779,-0.0674881905998773,NA
1.42382477666933,0.765905644434531,-0.545815534604222,-1.41585012587751,-1.34976381199754,1.21478743079779,-0.229415733870561
