"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.977670874233076,1.9820163336368,0.869510429550315,1.72150673369978,1.72150673369978,1.30338924708307,1.23708053289142,1.62223274020479,1.13814879044733,-0.3659625273557
-0.0682724899449079,0.578088097310734,0.869510429550315,1.72150673369978,1.72150673369978,1.30338924708307,1.23708053289142,0.473151215893064,1.13814879044733,-0.3659625273557
-0.288106617882015,0.578088097310734,-1.91292294501069,-0.823329307421632,0.449088713139072,1.30338924708307,1.23708053289142,0.473151215893064,1.13814879044733,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.797646729034252,0.578088097310734,-0.521706257730189,0.449088713139072,0.449088713139072,-1.02899151085505,-0.865956373023994,-1.82501183273039,-0.0711342994029576,-0.3659625273557
0.428429235669155,0.578088097310734,-0.521706257730189,-0.823329307421632,-0.823329307421632,0.137198868114007,0.185562079933713,0.473151215893064,-0.0711342994029576,-0.3659625273557
-1.42239155198318,-0.825840139015334,-0.521706257730189,-0.823329307421632,0.449088713139072,0.137198868114007,-0.865956373023994,-0.675930308418663,1.13814879044733,2.5617376914899
-2.33468546762671,0.578088097310734,-1.91292294501069,0.449088713139072,0.449088713139072,1.30338924708307,0.185562079933713,0.473151215893064,-0.0711342994029576,-0.3659625273557
1.09578912084595,-0.825840139015334,0.869510429550315,0.449088713139072,-0.823329307421632,0.137198868114007,-0.865956373023994,-0.675930308418663,-0.0711342994029576,-0.3659625273557
0.542209725239666,-0.825840139015334,0.869510429550315,-0.823329307421632,-0.823329307421632,0.137198868114007,0.185562079933713,0.473151215893064,-1.28041738925324,-0.3659625273557
-0.746151674019475,-0.825840139015334,-0.521706257730189,0.449088713139072,-0.823329307421632,0.137198868114007,-0.865956373023994,-0.675930308418663,-0.0711342994029576,-0.3659625273557
1.28601491243241,-0.825840139015334,-0.521706257730189,-0.823329307421632,-0.823329307421632,-1.02899151085505,-1.9174748259817,-1.82501183273039,-2.48970047910352,-0.3659625273557
0.608761298660195,-0.825840139015334,0.869510429550315,-0.823329307421632,0.449088713139072,0.137198868114007,1.23708053289142,-0.675930308418663,-0.0711342994029576,-0.3659625273557
0.673933589432753,-0.825840139015334,0.869510429550315,-0.823329307421632,-0.823329307421632,-1.02899151085505,1.23708053289142,1.62223274020479,1.13814879044733,-0.3659625273557
1.20578344625821,-0.825840139015334,0.869510429550315,-0.823329307421632,0.449088713139072,-1.02899151085505,-0.865956373023994,-0.675930308418663,-0.0711342994029576,-0.3659625273557
-0.220646809228453,-0.825840139015334,NA,1.72150673369978,0.449088713139072,-2.19518188982411,0.185562079933713,0.473151215893064,-0.0711342994029576,NA
0.190031156242615,0.578088097310734,-0.521706257730189,-0.823329307421632,-2.09574732798233,0.137198868114007,-0.865956373023994,0.473151215893064,-1.28041738925324,-0.3659625273557
-0.770673728897389,1.9820163336368,0.869510429550315,0.449088713139072,0.449088713139072,0.137198868114007,0.185562079933713,0.473151215893064,-0.0711342994029576,2.5617376914899
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
