"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num"
-1.40299190875339,-0.661107356684931,-2.11554354139178,-0.135526185435788,0.438866729387554,0,0.449466574975494,-0.301511344577763
-1.81373967921024,-0.661107356684931,-0.661107356684931,NA,-0.526640075265064,0,-2.02259958738973,-0.301511344577763
0.0640105388686453,0.793328828021918,0.793328828021918,-1.49078803979366,-0.526640075265064,0,0.449466574975494,-0.301511344577763
0.937725752450075,0.793328828021918,0.793328828021918,-0.135526185435788,-0.526640075265064,0,0.449466574975494,-0.301511344577763
0.233244223015993,-2.11554354139178,-0.661107356684931,1.21973566892209,-0.526640075265064,1.29099444873581,0.449466574975494,-0.301511344577763
-0.84636241474536,-0.661107356684931,-0.661107356684931,-1.49078803979366,1.40437353404017,1.29099444873581,0.449466574975494,3.01511344577764
1.03806148507545,0.793328828021918,0.793328828021918,1.21973566892209,-0.526640075265064,-1.29099444873581,0.449466574975494,-0.301511344577763
1.37305660048685,0.793328828021918,0.793328828021918,1.21973566892209,-0.526640075265064,0,0.449466574975494,-0.301511344577763
0.00449095101944898,-0.661107356684931,0.793328828021918,-0.135526185435788,-0.526640075265064,1.29099444873581,-2.02259958738973,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA
0.0651020673422083,0.793328828021918,-0.661107356684931,-0.135526185435788,2.36988033869279,-1.29099444873581,0.449466574975494,-0.301511344577763
0.347402384450324,0.793328828021918,0.793328828021918,-0.135526185435788,-0.526640075265064,-1.29099444873581,0.449466574975494,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA
