"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
0.0760991943882103,0.661107356684931,-1.68549965615811,0.438866729387554,-0.34687296754716,0,-0.619687452821947,0.486561840100952,-1.61874051522008,-1.03711607648207,-0.870388279778489
-0.310723995495009,0.661107356684931,0.786566506207116,-0.526640075265064,-1.61874051522008,0,0.354107115898256,0.486561840100952,-0.34687296754716,0.444478318492315,-0.870388279778489
0.560902975918125,0.661107356684931,0.786566506207116,-0.526640075265064,2.19686212779868,0,1.32790168461846,0.486561840100952,0.92499458012576,0.444478318492315,1.04446593573419
2.53349556688337,0.661107356684931,-0.449466574975495,-0.526640075265064,-0.34687296754716,0,-0.619687452821947,0.486561840100952,-0.34687296754716,0.444478318492315,1.04446593573419
0.0942308305876829,0.661107356684931,-0.449466574975495,-0.526640075265064,-0.34687296754716,1.29099444873581,0.354107115898256,-0.583874208121142,-1.61874051522008,0.444478318492315,1.04446593573419
-0.375319138198979,-0.793328828021918,0.786566506207116,1.40437353404017,-0.34687296754716,1.29099444873581,-1.59348202154215,-1.65431025634324,0.92499458012576,NA,1.04446593573419
-0.399993795227905,-0.793328828021918,0.786566506207116,-0.526640075265064,-0.34687296754716,-1.29099444873581,0.354107115898256,0.486561840100952,-0.34687296754716,1.9260727134667,-0.870388279778489
-0.209205135877088,0.661107356684931,-0.449466574975495,-0.526640075265064,0.92499458012576,0,0.354107115898256,-0.583874208121142,-0.34687296754716,-1.03711607648207,-0.870388279778489
0.0821899959559378,-2.24776501272877,-1.68549965615811,-0.526640075265064,0.92499458012576,1.29099444873581,1.32790168461846,1.55699788832305,0.92499458012576,0.444478318492315,-0.870388279778489
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.61723423432873,-0.793328828021918,0.786566506207116,2.36988033869279,-0.34687296754716,-1.29099444873581,-1.59348202154215,-1.65431025634324,0.92499458012576,-1.03711607648207,-0.870388279778489
-0.434442264605623,0.661107356684931,0.786566506207116,-0.526640075265064,-0.34687296754716,-1.29099444873581,0.354107115898256,0.486561840100952,0.92499458012576,-1.03711607648207,1.04446593573419
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
