"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
-0.533687731044411,-1.06207551153762,0.0313233144280525,0.419024985219073,0.409814886181508,1.05556958911446,0,-0.924267080139399,0.260992073626826
1.31256006744091,-1.06207551153762,0.0313233144280525,1.44330828242125,-0.672096413337674,-0.254118604786814,0,-2.27048217512505,0.260992073626826
-1.74343372262373,-1.06207551153762,-2.06733875225146,1.44330828242125,1.49172618570069,1.05556958911446,0,-0.924267080139399,1.60610506847277
-0.716183366535626,0.673511299999466,-2.06733875225146,0.419024985219073,1.49172618570069,-0.254118604786814,1.39326109203847,1.76816310983189,1.60610506847277
1.30611577354002,0.673511299999466,-1.0180077189117,-1.62954160918528,-0.672096413337674,-0.254118604786814,-1.39326109203847,0.421948014846247,-1.08412092121912
0.0739078336295756,0.673511299999466,1.08065434776781,0.419024985219073,0.409814886181508,-0.254118604786814,0,0.421948014846247,0.260992073626826
0.486023618616515,0.673511299999466,0.0313233144280525,-0.605258311983105,0.409814886181508,-0.254118604786814,0,0.421948014846247,0.260992073626826
0.405216730404224,0.673511299999466,1.08065434776781,-0.605258311983105,-1.75400771285686,-0.254118604786814,0,-0.924267080139399,0.260992073626826
0.345310377281665,0.673511299999466,0.0313233144280525,-0.605258311983105,-0.672096413337674,-0.254118604786814,0,0.421948014846247,-1.08412092121912
0.571364561125869,0.673511299999466,1.08065434776781,1.44330828242125,1.49172618570069,1.05556958911446,1.39326109203847,1.76816310983189,1.60610506847277
-0.524634434468603,-1.06207551153762,-1.0180077189117,-0.605258311983105,-0.672096413337674,-0.254118604786814,0,0.421948014846247,0.260992073626826
-0.361511408867141,NA,NA,NA,NA,NA,NA,NA,NA
1.66741694216568,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0152907624782464,0.673511299999466,0.0313233144280525,0.419024985219073,0.409814886181508,1.05556958911446,0,0.421948014846247,0.260992073626826
-0.597685065916073,0.673511299999466,-1.0180077189117,-0.605258311983105,-0.672096413337674,-0.254118604786814,0,0.421948014846247,-2.42923391606507
-1.66360864693602,0.673511299999466,1.08065434776781,-0.605258311983105,-0.672096413337674,1.05556958911446,1.39326109203847,0.421948014846247,0.260992073626826
1.29954239078982,-1.06207551153762,0.0313233144280525,-0.605258311983105,-0.672096413337674,-0.254118604786814,0,0.421948014846247,0.260992073626826
NA,0.673511299999466,-1.0180077189117,0.419024985219073,-0.672096413337674,1.05556958911446,1.39326109203847,0.421948014846247,0.260992073626826
NA,-1.06207551153762,-1.0180077189117,-1.62954160918528,-1.75400771285686,-1.56380679868809,0,0.421948014846247,-1.08412092121912
-1.41373589377257,0.673511299999466,1.08065434776781,0.419024985219073,0.409814886181508,-0.254118604786814,0,0.421948014846247,0.260992073626826
-1.00548024955959,0.673511299999466,1.08065434776781,1.44330828242125,1.49172618570069,1.05556958911446,1.39326109203847,0.421948014846247,-2.42923391606507
