"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
0.0712190416377698,0.419024985219073,0.409814886181508,0,-0.459880700432744
1.07392699927165,1.44330828242125,-0.672096413337674,0,1.59425309483351
-2.7243904877287,1.44330828242125,1.49172618570069,0,1.59425309483351
0.208460188133631,0.419024985219073,1.49172618570069,1.39326109203847,-0.459880700432744
1.45891071044544,-1.62954160918528,-0.672096413337674,-1.39326109203847,-0.459880700432744
-0.802868917473326,0.419024985219073,0.409814886181508,0,-0.459880700432744
-0.765030389518966,-0.605258311983105,0.409814886181508,0,-0.459880700432744
0.486671167969463,-0.605258311983105,-1.75400771285686,0,-0.459880700432744
0.299199792062623,-0.605258311983105,-0.672096413337674,0,-0.459880700432744
0.505330909478429,1.44330828242125,1.49172618570069,1.39326109203847,-0.459880700432744
-0.515559653614273,-0.605258311983105,-0.672096413337674,0,-0.459880700432744
0.0945349787045719,NA,NA,NA,NA
0.978267030161875,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.604135816905786,0.419024985219073,0.409814886181508,0,-0.459880700432744
-0.102308187404755,-0.605258311983105,-0.672096413337674,0,-0.459880700432744
-0.524162170721575,-0.605258311983105,-0.672096413337674,1.39326109203847,-0.459880700432744
0.81676494768496,-0.605258311983105,-0.672096413337674,0,-0.459880700432744
NA,0.419024985219073,-0.672096413337674,1.39326109203847,-0.459880700432744
NA,-1.62954160918528,-1.75400771285686,0,-0.459880700432744
-0.237882821967741,0.419024985219073,0.409814886181508,0,-0.459880700432744
-1.76272721459082,1.44330828242125,1.49172618570069,1.39326109203847,-0.459880700432744
0.143070792130867,-0.605258311983105,-0.672096413337674,-1.39326109203847,-0.459880700432744
0.887309812650957,0.419024985219073,NA,-1.39326109203847,-0.459880700432744
-0.408305117948014,0.419024985219073,-0.672096413337674,0,-0.459880700432744
1.35570260026621,-1.62954160918528,-1.75400771285686,-1.39326109203847,-0.459880700432744
-1.08637268969465,0.419024985219073,0.409814886181508,0,-0.459880700432744
-0.630598574797698,1.44330828242125,-0.672096413337674,1.39326109203847,-0.459880700432744
1.13130854498504,-1.62954160918528,-0.672096413337674,-1.39326109203847,-0.459880700432744
-0.359365487899151,-0.605258311983105,-0.672096413337674,0,-0.459880700432744
-1.30847411343685,1.44330828242125,1.49172618570069,1.39326109203847,-0.459880700432744
-1.45562468369054,1.44330828242125,0.409814886181508,1.39326109203847,1.59425309483351
-0.0473076747873297,1.44330828242125,1.49172618570069,0,1.59425309483351
-2.29602643209185,NA,1.49172618570069,0,1.59425309483351
1.80279855505091,0.419024985219073,-0.672096413337674,1.39326109203847,-0.459880700432744
0.507357026693648,1.44330828242125,1.49172618570069,1.39326109203847,-0.459880700432744
-2.186429244603,1.44330828242125,1.49172618570069,1.39326109203847,-0.459880700432744
0.977407010808882,1.44330828242125,0.409814886181508,1.39326109203847,-0.459880700432744
-0.950549009885021,0.419024985219073,0.409814886181508,0,3.64838689009977
-1.12215949883592,0.419024985219073,0.409814886181508,0,3.64838689009977
0.665819363015108,0.419024985219073,0.409814886181508,0,-0.459880700432744
0.842702851697032,1.44330828242125,1.49172618570069,1.39326109203847,-0.459880700432744
0.20485950927889,0.419024985219073,0.409814886181508,0,-0.459880700432744
-0.101784474190166,0.419024985219073,0.409814886181508,0,1.59425309483351
0.486075339362844,-1.62954160918528,-0.672096413337674,0,-0.459880700432744
0.784072573260944,-1.62954160918528,-0.672096413337674,-1.39326109203847,-0.459880700432744
-0.233697932393203,0.419024985219073,1.49172618570069,1.39326109203847,-0.459880700432744
0.867823785907648,0.419024985219073,-0.672096413337674,0,-0.459880700432744
0.307036542564218,-1.62954160918528,-1.75400771285686,-1.39326109203847,-0.459880700432744
0.835863422847257,-1.62954160918528,-0.672096413337674,-1.39326109203847,-0.459880700432744
NA,NA,NA,NA,NA
0.729808740285305,-0.605258311983105,0.409814886181508,0,-0.459880700432744
1.87843602565071,-0.605258311983105,-0.672096413337674,-1.39326109203847,-0.459880700432744
-1.98364625430581,-0.605258311983105,1.49172618570069,-1.39326109203847,1.59425309483351
0.291933268569773,0.419024985219073,0.409814886181508,0,1.59425309483351
1.00955938585333,1.44330828242125,1.49172618570069,1.39326109203847,-0.459880700432744
0.388435787955441,-0.605258311983105,-0.672096413337674,-1.39326109203847,-0.459880700432744
1.15496083043711,-0.605258311983105,-1.75400771285686,-1.39326109203847,-0.459880700432744
-0.411261067454323,-0.605258311983105,-0.672096413337674,-1.39326109203847,-0.459880700432744
-0.00708460724751905,-1.62954160918528,0.409814886181508,0,-0.459880700432744
0.616230335339653,0.419024985219073,0.409814886181508,0,-0.459880700432744
0.692105212175837,-0.605258311983105,-0.672096413337674,0,-0.459880700432744
-1.02510069390569,0.419024985219073,0.409814886181508,0,-0.459880700432744
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.622479002683948,-0.605258311983105,-0.672096413337674,0,1.59425309483351
-1.39172607380159,1.44330828242125,1.49172618570069,1.39326109203847,1.59425309483351
-0.86020042177966,-0.605258311983105,-0.672096413337674,0,-0.459880700432744
0.00399323794990596,-0.605258311983105,-0.672096413337674,-1.39326109203847,1.59425309483351
-0.238740517743369,-0.605258311983105,0.409814886181508,1.39326109203847,-0.459880700432744
0.962109359006157,-0.605258311983105,-0.672096413337674,-1.39326109203847,-0.459880700432744
0.989036473272702,-0.605258311983105,-1.75400771285686,-1.39326109203847,-0.459880700432744
0.25689708053448,-0.605258311983105,-0.672096413337674,-1.39326109203847,-0.459880700432744
