"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.215732874875267,1.07161340756169,0.642155169322761,-0.0249098648150286,-0.28322059201851
0.43475445098592,1.07161340756169,1.69100861254994,1.24549324075143,1.32169609608638
-0.921447172780976,-0.0218696613788101,-0.406698273904416,1.24549324075143,1.32169609608638
-0.812465714659988,-1.11535273031931,-1.45555171713159,-0.0249098648150286,-0.28322059201851
0.382909180334671,1.07161340756169,-0.406698273904416,-1.29531297038149,-0.28322059201851
0.858991923580171,-1.11535273031931,-1.45555171713159,-1.29531297038149,-0.28322059201851
-0.950355158491334,-1.11535273031931,0.642155169322761,-1.29531297038149,-0.28322059201851
0.317726329100632,1.07161340756169,0.642155169322761,1.24549324075143,-0.28322059201851
-0.0536992679012872,-1.11535273031931,-0.406698273904416,1.24549324075143,1.32169609608638
-0.769991227594239,-1.11535273031931,-1.45555171713159,-0.0249098648150286,-0.28322059201851
NA,NA,NA,NA,NA
0.225809000582999,1.07161340756169,-0.406698273904416,1.24549324075143,1.32169609608638
-0.6766578721416,-0.0218696613788101,-0.406698273904416,-1.29531297038149,-1.8881372801234
-1.3819552884813,-1.11535273031931,1.69100861254994,-2.56571607594795,-3.49305396822829
1.05485559099876,-1.11535273031931,-0.406698273904416,-1.29531297038149,1.32169609608638
0.381230326866509,-0.0218696613788101,-1.45555171713159,-0.0249098648150286,-0.28322059201851
-0.567838913888683,-1.11535273031931,0.642155169322761,-0.0249098648150286,-0.28322059201851
-0.254114777353304,-0.0218696613788101,NA,-0.0249098648150286,-0.28322059201851
-0.077203241739496,-1.11535273031931,-1.45555171713159,-0.0249098648150286,-0.28322059201851
-1.51564196032411,-1.11535273031931,-0.406698273904416,-1.29531297038149,-0.28322059201851
-0.000798367564055111,-1.11535273031931,-0.406698273904416,-0.0249098648150286,1.32169609608638
1.28203387046074,1.07161340756169,1.69100861254994,1.24549324075143,1.32169609608638
0.547143096709455,-0.0218696613788101,-0.406698273904416,-0.0249098648150286,-0.28322059201851
-0.47929342602859,1.07161340756169,0.642155169322761,-0.0249098648150286,-0.28322059201851
0.792046857735131,1.07161340756169,0.642155169322761,1.24549324075143,1.32169609608638
NA,NA,NA,NA,NA
-0.650867370674779,-0.0218696613788101,-0.406698273904416,-0.0249098648150286,-0.28322059201851
2.1963021981287,-0.0218696613788101,1.69100861254994,1.24549324075143,1.32169609608638
2.44639232689017,-0.0218696613788101,1.69100861254994,-0.0249098648150286,-0.28322059201851
NA,NA,NA,NA,NA
-0.194357125931269,-1.11535273031931,-0.406698273904416,-0.0249098648150286,-0.28322059201851
0.274594737776087,-1.11535273031931,0.642155169322761,-0.0249098648150286,-0.28322059201851
1.03918769100713,-0.0218696613788101,-0.406698273904416,-1.29531297038149,-0.28322059201851
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.35653223848214,2.1650964765022,-0.406698273904416,-0.0249098648150286,1.32169609608638
1.88817000897494,2.1650964765022,0.642155169322761,1.24549324075143,1.32169609608638
-1.35434320571758,-1.11535273031931,-1.45555171713159,-2.56571607594795,-1.8881372801234
-0.226819249490515,-0.0218696613788101,-1.45555171713159,-0.0249098648150286,-0.28322059201851
1.08448571125587,-0.0218696613788101,1.69100861254994,1.24549324075143,1.32169609608638
NA,NA,NA,NA,NA
0.544070845430593,NA,NA,NA,NA
0.704463727114574,2.1650964765022,0.642155169322761,-1.29531297038149,-0.28322059201851
-0.857652081039513,-0.0218696613788101,-0.406698273904416,-0.0249098648150286,-0.28322059201851
1.43888957981808,NA,0.642155169322761,-0.0249098648150286,-0.28322059201851
-0.971390307509585,-1.11535273031931,-0.406698273904416,1.24549324075143,1.32169609608638
-0.811842490877809,-0.0218696613788101,-0.406698273904416,-0.0249098648150286,-1.8881372801234
NA,NA,NA,NA,NA
-1.12281659463731,-1.11535273031931,-0.406698273904416,-0.0249098648150286,-0.28322059201851
1.08757490277304,1.07161340756169,1.69100861254994,1.24549324075143,1.32169609608638
0.947160124520808,1.07161340756169,-0.406698273904416,1.24549324075143,-0.28322059201851
NA,NA,NA,NA,NA
0.945457251311761,1.07161340756169,0.642155169322761,-0.0249098648150286,-0.28322059201851
NA,NA,NA,NA,NA
-0.921455668184068,-0.0218696613788101,-1.45555171713159,-1.29531297038149,-0.28322059201851
-1.52773170272597,-0.0218696613788101,-1.45555171713159,-0.0249098648150286,-0.28322059201851
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.252732854560518,1.07161340756169,0.642155169322761,-0.0249098648150286,-0.28322059201851
-1.2005555252215,-1.11535273031931,0.642155169322761,-0.0249098648150286,-0.28322059201851
0.373401307238563,-0.0218696613788101,0.642155169322761,-0.0249098648150286,-0.28322059201851
NA,NA,NA,NA,NA
-0.0633781362685576,-0.0218696613788101,NA,1.24549324075143,-0.28322059201851
-1.56344693357097,-0.0218696613788101,-0.406698273904416,-0.0249098648150286,-0.28322059201851
