"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
0.29920438926656,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,NA,0.642155169322761
1.66182725292625,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,0.685349649457731,1.69100861254994
-0.841168711878826,-0.797920211968005,1.90038011403801,1.83569304629496,1.20160320712774,1.95451566697205,-0.406698273904416
-1.86272324270506,-0.0979902014697551,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,-1.45555171713159
1.61257847914558,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,-0.406698273904416
0.919526096267389,-0.797920211968005,-0.650130039013005,-0.504815587731113,0.0667557337293189,-1.8529823855709,-1.45555171713159
-0.525051920608994,-0.797920211968005,-0.650130039013005,-1.67506990474415,-1.06809173966911,-0.583816368056585,0.642155169322761
-0.228411585142377,1.30186981952675,-0.650130039013005,-0.504815587731113,0.0667557337293189,0.685349649457731,0.642155169322761
-0.454272751243662,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,0.685349649457731,-0.406698273904416
-1.12895981082895,-0.797920211968005,1.90038011403801,1.83569304629496,1.20160320712774,1.95451566697205,-1.45555171713159
NA,NA,NA,NA,NA,NA,NA
0.74094233308336,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,-0.406698273904416
1.28152066001962,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,-0.406698273904416
1.49825978205099,-0.797920211968005,-0.650130039013005,-0.504815587731113,0.0667557337293189,-1.8529823855709,1.69100861254994
2.09888345181622,-0.797920211968005,-0.650130039013005,-0.504815587731113,0.0667557337293189,-0.583816368056585,-0.406698273904416
-0.633960323499951,1.30186981952675,-0.650130039013005,-0.504815587731113,0.0667557337293189,-0.583816368056585,-1.45555171713159
-1.46092909442905,-0.797920211968005,1.90038011403801,1.83569304629496,1.20160320712774,0.685349649457731,0.642155169322761
-0.0347833173377435,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,NA
-0.985149970243416,-0.0979902014697551,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,-1.45555171713159
-0.69522338711623,-0.797920211968005,0.625125037512504,-0.504815587731113,1.20160320712774,-0.583816368056585,-0.406698273904416
-0.538574535119226,-0.797920211968005,-0.650130039013005,0.665438729281923,0.0667557337293189,0.685349649457731,-0.406698273904416
1.28802117888712,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,1.69100861254994
0.715440964487399,-0.797920211968005,-0.650130039013005,-0.504815587731113,0.0667557337293189,0.685349649457731,-0.406698273904416
-0.825509569696472,-0.797920211968005,-0.650130039013005,-0.504815587731113,-1.06809173966911,-0.583816368056585,0.642155169322761
0.189001957640602,-0.797920211968005,0.625125037512504,0.665438729281923,1.20160320712774,-0.583816368056585,0.642155169322761
NA,NA,NA,NA,NA,NA,NA
