"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
0.259187306777794,0.466393551049126,0.68054465367162,0.354458778479283,-0.252769443883639,0.775201350574196,0,-0.767559305084438,0.641137810698833,-0.229495212734499
-0.561041108364189,0.466393551049126,0.68054465367162,0.354458778479283,-1.07427013650547,0.775201350574196,1.31425748134554,1.53511861016888,-0.747994112481971,-0.229495212734499
-1.0798780980778,0.466393551049126,0.68054465367162,0.354458778479283,-0.252769443883639,-1.46426921775126,0,0.383779652542219,0.641137810698833,-0.229495212734499
0.244843008733222,0.466393551049126,0.68054465367162,0.354458778479283,1.39023194136002,0.775201350574196,0,-0.767559305084438,0.641137810698833,-0.229495212734499
0.969132533272547,-1.18718358448868,-0.88070484592798,-1.62038298733387,-1.07427013650547,0.775201350574196,-2.62851496269108,-0.767559305084438,-0.747994112481971,-0.229495212734499
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.02620754897244,0.466393551049126,0.68054465367162,0.354458778479283,-1.07427013650547,-1.46426921775126,0,-0.767559305084438,0.641137810698833,-0.229495212734499
0.91296428813956,-1.18718358448868,0.68054465367162,0.354458778479283,1.39023194136002,0.775201350574196,-1.31425748134554,-0.767559305084438,-0.747994112481971,4.24566143558822
-0.248510153136373,2.11997068658694,0.68054465367162,0.354458778479283,0.568731248738188,-0.344533933588531,0,-1.91889826271109,-0.747994112481971,-0.229495212734499
-0.857828984877467,0.466393551049126,-2.44195434552758,0.354458778479283,-1.07427013650547,-0.344533933588531,0,0.383779652542219,0.641137810698833,-0.229495212734499
0.0259698713705851,0.466393551049126,0.68054465367162,0.354458778479283,1.39023194136002,-0.344533933588531,0,-0.767559305084438,-0.747994112481971,-0.229495212734499
-0.111784886072718,0.466393551049126,0.68054465367162,0.354458778479283,-0.252769443883639,0.775201350574196,0,-0.767559305084438,-0.747994112481971,-0.229495212734499
0.486104508271202,2.11997068658694,0.68054465367162,0.354458778479283,1.39023194136002,0.775201350574196,0,-0.767559305084438,0.641137810698833,-0.229495212734499
