"PROFICIENCIA_LP_SAEB","TX_RESP_Q23g_num"
0.735229111717969,-1.59319887613819
1.5408552366765,-1.59319887613819
0.0816605699498145,NA
1.78583561351267,-1.59319887613819
-0.84065370107226,-0.340011955273395
-0.491118631210995,-0.340011955273395
NA,NA
NA,NA
0.714005806656444,0.913174965591403
0.701766195281725,-0.340011955273395
NA,NA
-3.34952043900911,0.913174965591403
NA,NA
NA,NA
1.25132243009427,-0.340011955273395
-1.92073204031002,-0.340011955273395
1.99672573152092,-0.340011955273395
NA,NA
0.0237543110956665,2.1663618864562
1.31729257106181,-0.340011955273395
-0.557748792359749,-0.340011955273395
0.295020826385394,-1.59319887613819
-0.748503639293767,-0.340011955273395
-2.25196974236023,0.913174965591403
NA,NA
-0.850813646916867,0.913174965591403
NA,0.913174965591403
NA,NA
NA,NA
0.103347828455284,-0.340011955273395
1.05991897944816,-1.59319887613819
-0.584520086271342,0.913174965591403
-0.376799358010988,-1.59319887613819
-0.155402945172748,-0.340011955273395
-1.53527204055282,-1.59319887613819
0.487183931852349,-0.340011955273395
0.032362239855871,0.913174965591403
0.537411799758342,-0.340011955273395
NA,NA
0.191879255012548,-0.340011955273395
NA,NA
0.727743525658766,-1.59319887613819
0.631733036738939,-0.340011955273395
0.565641999811351,-0.340011955273395
-1.00542632485676,0.913174965591403
1.29011609628238,-0.340011955273395
1.35411762282856,-0.340011955273395
-0.632153687594801,0.913174965591403
NA,NA
0.845570353318082,0.913174965591403
-0.506927861122625,0.913174965591403
-2.11575572744836,0.913174965591403
-0.228992645205994,-1.59319887613819
-0.401100513495253,-0.340011955273395
-0.478756463298899,0.913174965591403
NA,NA
0.795473166917104,-0.340011955273395
0.339581410752264,-0.340011955273395
-0.517726565828027,0.913174965591403
-0.831831765409017,2.1663618864562
-0.319667491601465,2.1663618864562
-0.116146956464849,0.913174965591403
1.14450505219507,-0.340011955273395
0.876904557886731,-0.340011955273395
0.332046837661908,-0.340011955273395
0.166365878079452,-1.59319887613819
0.734698171770775,-0.340011955273395
0.468270667771912,-1.59319887613819
-1.12891877547787,0.913174965591403
NA,NA
-0.3819487489962,0.913174965591403
-0.522433235036551,0.913174965591403
NA,NA
-0.269839852484486,0.913174965591403
NA,NA
-1.23168458192411,0.913174965591403
NA,NA
NA,NA
-0.146615318223213,0.913174965591403
NA,NA
NA,NA
-0.292693577602791,-1.59319887613819
-0.122836918412173,-1.59319887613819
NA,NA
NA,NA
NA,NA
-1.2861780281861,0.913174965591403
-0.184863336493523,-1.59319887613819
1.16692423981066,-0.340011955273395
-0.583399374494503,0.913174965591403
-0.337559678544694,0.913174965591403
NA,NA
NA,NA
NA,NA
NA,NA
-0.438048121799392,-0.340011955273395
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-2.03500718959819,0.913174965591403
NA,NA
NA,NA
NA,NA
1.60452678278524,-0.340011955273395
NA,NA
NA,NA
0.120957391068064,-0.340011955273395
0.69704807995091,-0.340011955273395
-1.76251869696784,0.913174965591403
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.318510048516173,-0.340011955273395
NA,NA
0.368184113883557,-1.59319887613819
-0.190457080179585,0.913174965591403
-0.710191896368527,-0.340011955273395
0.387861955210488,-0.340011955273395
NA,NA
-0.299357415110381,2.1663618864562
NA,NA
NA,NA
NA,NA
NA,NA
-1.14646953586137,-0.340011955273395
NA,NA
0.768046715943611,-0.340011955273395
-1.99142845122918,-0.340011955273395
0.693119035382166,-0.340011955273395
0.959185512078203,-0.340011955273395
0.0340727234623529,0.913174965591403
NA,NA
0.0449057368814604,-0.340011955273395
NA,NA
NA,NA
1.12539738195469,-0.340011955273395
NA,NA
-0.214145630895957,-1.59319887613819
NA,NA
-0.367464422566318,0.913174965591403
0.291397298391682,-1.59319887613819
-1.38488900133106,0.913174965591403
-2.28339874810236,0.913174965591403
NA,NA
-1.56263639779554,-0.340011955273395
0.444841878794574,2.1663618864562
-0.12755992651547,0.913174965591403
-0.42470247696528,-1.59319887613819
0.174156980713688,0.913174965591403
1.03979026172373,0.913174965591403
-0.942089681611106,-0.340011955273395
0.176096149540655,-0.340011955273395
-1.58980634887832,2.1663618864562
0.774612549735729,-1.59319887613819
1.01709500312751,-1.59319887613819
0.62088531534922,-0.340011955273395
0.169407818517489,-0.340011955273395
2.23110347038896,0.913174965591403
0.974342906082587,-1.59319887613819
0.00846297373794686,-0.340011955273395
0.33031022961569,0.913174965591403
-0.192370154219982,-0.340011955273395
-1.07203522468509,0.913174965591403
-0.169632402636078,-0.340011955273395
NA,NA
NA,NA
NA,NA
NA,NA
0.0773280050905698,-0.340011955273395
1.90279330686021,0.913174965591403
NA,NA
1.56012300436312,0.913174965591403
NA,NA
NA,NA
1.16860204562759,0.913174965591403
-0.376230817848598,-0.340011955273395
0.248720342470819,-0.340011955273395
0.204496262238032,0.913174965591403
NA,NA
0.885517409072582,-0.340011955273395
0.00269276405770611,0.913174965591403
NA,NA
1.01837255050226,-0.340011955273395
0.417503645991588,0.913174965591403
0.15094382956355,-0.340011955273395
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.00101169639244827,0.913174965591403
NA,NA
NA,NA
NA,NA
0.944854759397917,-1.59319887613819
0.728115999083883,-0.340011955273395
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-2.70121563083641,-0.340011955273395
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.307508753376857,0.913174965591403
NA,NA
