"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.32328075650784,-0.121182980180035,0.121182980180035,1.23331435633909,0.79155948357663,-0.692991453158116,0.121182980180035,1.23887701067628,1.39030735646998,1.36333988871958
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.383978762919416,1.21182980180035,1.45419576216042,1.23331435633909,0.79155948357663,1.00098765456172,1.45419576216042,1.23887701067628,-0.308957190326662,1.36333988871958
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.30803373359096,1.21182980180035,0.121182980180035,-1.67378376931734,-2.53299034744521,1.00098765456172,1.45419576216042,0.0538642178554906,-0.308957190326662,3.18112640701235
1.9065818967039,-1.45419576216042,1.45419576216042,0.264281647786948,-0.316623793430652,1.00098765456172,0.121182980180035,-1.1311485749653,1.39030735646998,-0.454446629573193
0.827010863968506,-1.45419576216042,0.121182980180035,-0.704751060765195,-0.316623793430652,-0.692991453158116,0.121182980180035,-1.1311485749653,-0.308957190326662,-0.454446629573193
0.956946019085176,-0.121182980180035,-1.21182980180035,-0.704751060765195,-1.42480707043793,-0.692991453158116,0.121182980180035,1.23887701067628,-0.308957190326662,-0.454446629573193
-0.616794576173455,-1.45419576216042,1.45419576216042,-0.704751060765195,0.79155948357663,1.00098765456172,1.45419576216042,1.23887701067628,-0.308957190326662,-0.454446629573193
1.18806311524477,-0.121182980180035,-1.21182980180035,-1.67378376931734,-1.42480707043793,-0.692991453158116,0.121182980180035,-1.1311485749653,-0.308957190326662,-0.454446629573193
-1.5695229107314,1.21182980180035,1.45419576216042,1.23331435633909,0.79155948357663,-0.692991453158116,0.121182980180035,0.0538642178554906,-0.308957190326662,-0.454446629573193
-0.125058271071432,-0.121182980180035,0.121182980180035,-0.704751060765195,0.79155948357663,1.00098765456172,-1.21182980180035,0.0538642178554906,-0.308957190326662,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.993665335293687,-1.45419576216042,-1.21182980180035,-0.704751060765195,-0.316623793430652,-2.38697056087796,-1.21182980180035,-1.1311485749653,-2.0082217371233,-0.454446629573193
-0.195350643313932,-0.121182980180035,0.121182980180035,-0.704751060765195,0.79155948357663,-0.692991453158116,-1.21182980180035,-1.1311485749653,-0.308957190326662,-0.454446629573193
1.44687150752293,1.21182980180035,0.121182980180035,0.264281647786948,-0.316623793430652,-0.692991453158116,0.121182980180035,0.0538642178554906,-0.308957190326662,NA
0.794566992143334,-1.45419576216042,-1.21182980180035,-0.704751060765195,-1.42480707043793,-0.692991453158116,-1.21182980180035,-2.3161613677861,-2.0082217371233,-0.454446629573193
0.138492847909599,-0.121182980180035,0.121182980180035,1.23331435633909,0.79155948357663,-0.692991453158116,-1.21182980180035,0.0538642178554906,-0.308957190326662,NA
-0.364211454270055,1.21182980180035,1.45419576216042,1.23331435633909,0.79155948357663,1.00098765456172,0.121182980180035,1.23887701067628,1.39030735646998,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.135582459165112,-0.121182980180035,-1.21182980180035,0.264281647786948,0.79155948357663,1.00098765456172,-1.21182980180035,0.0538642178554906,-0.308957190326662,1.36333988871958
-1.49013702659392,-0.121182980180035,-1.21182980180035,1.23331435633909,0.79155948357663,1.00098765456172,0.121182980180035,0.0538642178554906,1.39030735646998,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.338828732069182,1.21182980180035,0.121182980180035,-0.704751060765195,NA,1.00098765456172,-1.21182980180035,0.0538642178554906,-0.308957190326662,-0.454446629573193
-0.319140345684492,-0.121182980180035,-1.21182980180035,-0.704751060765195,-0.316623793430652,-0.692991453158116,0.121182980180035,0.0538642178554906,-0.308957190326662,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.03248857925354,1.21182980180035,0.121182980180035,0.264281647786948,-0.316623793430652,1.00098765456172,1.45419576216042,1.23887701067628,1.39030735646998,-0.454446629573193
0.679044755142607,-0.121182980180035,0.121182980180035,1.23331435633909,0.79155948357663,-0.692991453158116,1.45419576216042,0.0538642178554906,1.39030735646998,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
