"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22b_num"
-0.969591951541606,-0.241201557808737,-1.14589508086701
0.684628825953071,0.530643427179222,-0.0491097891800148
-1.61315945091497,-1.0130465427967,-1.14589508086701
-0.246766165720561,-1.0130465427967,-0.0491097891800148
1.25418624532219,1.30248841216718,1.04767550250698
-0.0545643583087245,-1.0130465427967,-0.0491097891800148
1.08612260392983,0.530643427179222,-0.0491097891800148
0.616056862035315,-1.0130465427967,-1.14589508086701
0.0507829436997445,-1.0130465427967,1.04767550250698
1.5320573322219,-1.0130465427967,-1.14589508086701
-0.894104712123365,0.530643427179222,-1.14589508086701
-1.0630370942421,NA,NA
NA,NA,NA
0.34019890258796,-1.0130465427967,1.04767550250698
-0.654547400042203,-1.0130465427967,-1.14589508086701
-0.106182962946422,-1.0130465427967,-0.0491097891800148
NA,NA,NA
-0.59047434350012,-1.0130465427967,-1.14589508086701
1.15518662078652,1.30248841216718,1.04767550250698
-0.470615547035481,-1.0130465427967,2.14446079419398
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.722395580120848,1.30248841216718,-1.14589508086701
-0.329940474614525,-1.0130465427967,-1.14589508086701
0.0238639883485314,NA,2.14446079419398
NA,0.530643427179222,-0.0491097891800148
-0.677519740614159,0.530643427179222,-0.0491097891800148
NA,NA,NA
NA,NA,NA
-1.58340044864216,-1.0130465427967,-1.14589508086701
-1.81110561274588,0.530643427179222,-0.0491097891800148
-1.3246408238917,-1.0130465427967,1.04767550250698
-1.20777110774305,-1.0130465427967,-0.0491097891800148
NA,NA,NA
1.59493802896104,1.30248841216718,-0.0491097891800148
-1.57894136132921,-1.0130465427967,-0.0491097891800148
-0.846942137418271,1.30248841216718,-0.0491097891800148
NA,NA,NA
-1.76717611583746,-1.0130465427967,-1.14589508086701
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.52064736510545,-1.0130465427967,-1.14589508086701
-1.26053817561384,-0.241201557808737,-0.0491097891800148
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.191169279255117,1.30248841216718,1.04767550250698
-1.10858772538416,-1.0130465427967,-0.0491097891800148
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.79334984862803,NA,-1.14589508086701
NA,NA,NA
-1.28654551279561,-1.0130465427967,-0.0491097891800148
NA,NA,NA
1.2802650510856,1.30248841216718,-0.0491097891800148
0.856486991349971,1.30248841216718,1.04767550250698
1.43009925676238,1.30248841216718,-0.0491097891800148
1.30659193083682,1.30248841216718,1.04767550250698
-0.0222950800107219,-0.241201557808737,1.04767550250698
0.833680045789611,0.530643427179222,-0.0491097891800148
-0.211075993825127,0.530643427179222,-1.14589508086701
-1.07251473241102,1.30248841216718,-0.0491097891800148
-0.108224681537351,-1.0130465427967,-0.0491097891800148
0.341709767304008,1.30248841216718,-0.0491097891800148
1.01601220328423,0.530643427179222,-0.0491097891800148
NA,NA,NA
NA,NA,NA
0.650361725633989,-1.0130465427967,-0.0491097891800148
-0.0554382131985772,-1.0130465427967,2.14446079419398
0.310765557645282,-0.241201557808737,-1.14589508086701
NA,NA,NA
0.780854776514888,-1.0130465427967,-1.14589508086701
0.745246282998472,1.30248841216718,-0.0491097891800148
0.415503421839348,-1.0130465427967,1.04767550250698
NA,NA,NA
0.249308970138857,0.530643427179222,2.14446079419398
NA,NA,NA
1.60264651862872,1.30248841216718,1.04767550250698
0.713073969981187,-0.241201557808737,-1.14589508086701
-0.213009499681605,0.530643427179222,1.04767550250698
0.64427435167037,1.30248841216718,-0.0491097891800148
1.01691974494655,-1.0130465427967,1.04767550250698
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.729537333105451,-0.241201557808737,-1.14589508086701
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.25090521297812,0.530643427179222,-0.0491097891800148
NA,NA,NA
NA,NA,NA
NA,NA,-1.14589508086701
0.405875731149266,1.30248841216718,-1.14589508086701
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.81907426667014,1.30248841216718,1.04767550250698
-0.460597882850661,-1.0130465427967,-1.14589508086701
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.464320799020972,1.30248841216718,-0.0491097891800148
NA,NA,NA
0.615335116449762,-1.0130465427967,2.14446079419398
NA,NA,NA
