"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
0.817466658278238,0.675078022956348,2.44822548992849,-1.07754865834964,1.29154913710386,0.361813613493316,0.704889359818025,0,-1.54329911290674
0.785908071877903,-1.92137591149114,NA,NA,-0.935259719971759,-1.64826201702511,-2.23214963942374,-2.44948974278318,1.21259216014101
-0.51197823909604,0.675078022956348,-0.723339349297054,0.881630720467888,1.29154913710386,1.36685142875253,0.704889359818025,1.22474487139159,-0.165353476382865
0.0931913145902755,0.675078022956348,1.39103721018664,0.881630720467888,1.29154913710386,0.361813613493316,0.704889359818025,1.22474487139159,1.21259216014101
0.276533125569279,0.675078022956348,NA,NA,0.178144708566049,1.36685142875253,0.704889359818025,-1.22474487139159,-0.165353476382865
-0.516627577410922,0.675078022956348,-0.723339349297054,0.881630720467888,-0.935259719971759,-0.643224201765896,0.704889359818025,-1.22474487139159,-0.165353476382865
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.138260822319452,0.675078022956348,-0.723339349297054,-1.07754865834964,0.178144708566049,0.361813613493316,-0.274123639929232,0,-0.165353476382865
1.88743911045769,0.675078022956348,1.39103721018664,-1.07754865834964,-0.935259719971759,0.361813613493316,-0.274123639929232,0,-0.165353476382865
0.388943328835386,0.675078022956348,0.333848930444794,0.881630720467888,-0.935259719971759,-0.643224201765896,-0.274123639929232,0,1.21259216014101
1.41283492877151,0.675078022956348,1.39103721018664,0.881630720467888,-0.935259719971759,-0.643224201765896,0.704889359818025,0,1.21259216014101
-0.763291312376404,0.675078022956348,0.333848930444794,0.881630720467888,0.178144708566049,-0.643224201765896,-0.274123639929232,1.22474487139159,-0.165353476382865
-0.23895905040484,-0.623148944267398,0.333848930444794,-1.07754865834964,-0.935259719971759,-0.643224201765896,0.704889359818025,-1.22474487139159,-0.165353476382865
1.00328770512201,-1.92137591149114,-0.723339349297054,-1.07754865834964,-2.04866414850957,-1.64826201702511,-1.25313663967649,-1.22474487139159,-0.165353476382865
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.464088608931671,-1.92137591149114,NA,NA,1.29154913710386,-0.643224201765896,-0.274123639929232,0,-0.165353476382865
-1.86659733192559,0.675078022956348,-0.723339349297054,0.881630720467888,0.178144708566049,0.361813613493316,-2.23214963942374,0,-0.165353476382865
-1.09880531944723,0.675078022956348,NA,0.881630720467888,1.29154913710386,1.36685142875253,0.704889359818025,1.22474487139159,-2.92124474943062
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.587544435606455,-0.623148944267398,-0.723339349297054,-1.07754865834964,0.178144708566049,-0.643224201765896,-0.274123639929232,0,1.21259216014101
-1.44268958100592,0.675078022956348,-0.723339349297054,0.881630720467888,-0.935259719971759,-0.643224201765896,0.704889359818025,-1.22474487139159,-1.54329911290674
-0.229758643196286,0.675078022956348,NA,NA,0.178144708566049,1.36685142875253,0.704889359818025,1.22474487139159,-0.165353476382865
-1.06408678309914,0.675078022956348,-0.723339349297054,0.881630720467888,1.29154913710386,1.36685142875253,0.704889359818025,0,-0.165353476382865
-1.20779251765771,0.675078022956348,NA,NA,0.178144708566049,0.361813613493316,0.704889359818025,1.22474487139159,1.21259216014101
-0.856193131085899,-0.623148944267398,-0.723339349297054,-1.07754865834964,0.178144708566049,0.361813613493316,0.704889359818025,1.22474487139159,-0.165353476382865
1.87243777886379,-0.623148944267398,0.333848930444794,-1.07754865834964,-0.935259719971759,-0.643224201765896,-0.274123639929232,0,1.21259216014101
0.573498151240596,-1.92137591149114,-0.723339349297054,-1.07754865834964,-0.935259719971759,-1.64826201702511,-2.23214963942374,0,-0.165353476382865
0.423522664105066,-0.623148944267398,-0.723339349297054,0.881630720467888,1.29154913710386,1.36685142875253,0.704889359818025,0,-0.165353476382865
