"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
-0.178590621030928,-1.08653373420044,-0.415143200261595,-0.717137165600636,-1.05603853684624,-0.592764593252413,-0.737209780774486,-0.240917761208429
-0.541153328891405,NA,NA,NA,NA,NA,-0.737209780774486,-0.240917761208429
-1.05432119831522,-1.08653373420044,-1.90965872120334,-2.39045721866879,-1.05603853684624,0.724490058419616,-0.737209780774486,-0.240917761208429
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.25244480814218,0.869226987360354,-0.415143200261595,0.956182887467515,1.29071376725652,0.724490058419616,-0.737209780774486,-1.3491394627672
0.0211791565831506,0.869226987360354,1.07937232068015,0.956182887467515,0.117337615205138,0.724490058419616,0.958372715006831,0.867303940350345
-0.115951253007153,NA,NA,-0.717137165600636,1.29071376725652,0.724490058419616,-0.737209780774486,0.867303940350345
-0.556750977140867,-1.08653373420044,-0.415143200261595,0.956182887467515,-1.05603853684624,-0.592764593252413,0.958372715006831,0.867303940350345
0.869544460946528,0.869226987360354,1.07937232068015,0.956182887467515,0.117337615205138,-1.91001924492444,-0.737209780774486,-0.240917761208429
-0.0739469465421933,0.869226987360354,1.07937232068015,0.956182887467515,1.29071376725652,-0.592764593252413,-2.4327922765558,0.867303940350345
1.32383443030272,0.869226987360354,1.07937232068015,0.956182887467515,1.29071376725652,-1.91001924492444,-0.737209780774486,-0.240917761208429
1.1962293587695,0.869226987360354,1.07937232068015,-0.717137165600636,0.117337615205138,0.724490058419616,0.958372715006831,0.867303940350345
0.760008210947901,-1.08653373420044,-0.415143200261595,-0.717137165600636,-1.05603853684624,-1.91001924492444,-0.737209780774486,-2.45736116432598
1.0140817274922,0.869226987360354,1.07937232068015,0.956182887467515,1.29071376725652,0.724490058419616,0.958372715006831,-1.3491394627672
-1.33349446129192,NA,NA,NA,NA,NA,NA,0.867303940350345
-1.07361509034898,-1.08653373420044,NA,0.956182887467515,0.117337615205138,0.724490058419616,0.958372715006831,0.867303940350345
-0.284546726271155,0.869226987360354,-0.415143200261595,-0.717137165600636,-1.05603853684624,0.724490058419616,0.958372715006831,-0.240917761208429
-0.696198851729467,NA,NA,-0.717137165600636,NA,0.724490058419616,-0.737209780774486,-0.240917761208429
-1.27264516564734,-1.08653373420044,-1.90965872120334,0.956182887467515,0.117337615205138,0.724490058419616,0.958372715006831,0.867303940350345
NA,NA,NA,NA,NA,NA,NA,NA
-1.41924008422861,NA,-0.415143200261595,-0.717137165600636,-1.05603853684624,NA,0.958372715006831,0.867303940350345
-0.689714104012257,0.869226987360354,1.07937232068015,-0.717137165600636,-1.05603853684624,NA,0.958372715006831,NA
0.160685632581537,-1.08653373420044,-0.415143200261595,-0.717137165600636,-1.05603853684624,0.724490058419616,-0.737209780774486,0.867303940350345
-0.410859275477027,-1.08653373420044,-0.415143200261595,-0.717137165600636,0.117337615205138,-0.592764593252413,0.958372715006831,-1.3491394627672
2.41899134369932,0.869226987360354,-0.415143200261595,0.956182887467515,1.29071376725652,-0.592764593252413,-0.737209780774486,-1.3491394627672
0.684028954469498,NA,NA,NA,NA,0.724490058419616,0.958372715006831,0.867303940350345
