"PROFICIENCIA_LP_SAEB","TX_RESP_Q23h_num"
NA,NA
-0.0989665102967302,-0.431573662582302
-0.102727891838854,-2.04167540375474
-0.100888091557315,-0.431573662582302
-0.100271775234951,-0.431573662582302
-0.101009731764767,1.17852807859013
-0.100475660708103,1.17852807859013
-0.099537446564243,-0.431573662582302
-0.100012865036138,1.17852807859013
-0.10182858680026,-0.431573662582302
-0.101694067908213,-0.431573662582302
NA,NA
-0.101439786018066,-0.431573662582302
-0.100232406173868,-0.431573662582302
-0.101457488420803,-0.431573662582302
-0.103646821050202,-2.04167540375474
-0.100855311317648,-0.431573662582302
NA,NA
9.79847268787063,1.17852807859013
NA,NA
-0.100404757592806,-0.431573662582302
NA,NA
-0.0991117273749481,1.17852807859013
NA,NA
-0.0988967929699646,1.17852807859013
-0.100606157869632,-0.431573662582302
-0.101820842349639,-0.431573662582302
NA,NA
NA,NA
-0.100114520306851,-0.431573662582302
-0.101437743532475,-0.431573662582302
-0.100913325703938,-0.431573662582302
-0.0998082781238435,-0.431573662582302
-0.0999195636640261,1.17852807859013
-0.100081347682869,-0.431573662582302
-0.102339161471903,-0.431573662582302
-0.103272093376721,-0.431573662582302
-0.0998341806543604,-0.431573662582302
-0.101762674166439,-2.04167540375474
-0.101926184415375,-2.04167540375474
-0.0998495100190285,1.17852807859013
-0.101185160556838,1.17852807859013
-0.101149951186929,1.17852807859013
NA,NA
-0.101028046511405,-0.431573662582302
-0.102505368215076,-0.431573662582302
-0.100278504912944,1.17852807859013
NA,NA
-0.10096443939633,1.17852807859013
-0.0994191726176593,-0.431573662582302
-0.10216870448131,-0.431573662582302
NA,NA
NA,NA
NA,NA
-0.102147162895465,-0.431573662582302
-0.100093018976924,-0.431573662582302
-0.100128218276331,-0.431573662582302
-0.100627503993822,-0.431573662582302
-0.103792247991414,-0.431573662582302
-0.099812963907419,1.17852807859013
-0.10102111704092,-0.431573662582302
-0.100872737772985,1.17852807859013
-0.099072044980379,-0.431573662582302
-0.101181791426138,1.17852807859013
-0.10079740042794,1.17852807859013
NA,NA
-0.0996106163772861,1.17852807859013
-0.102354548337571,1.17852807859013
-0.100432177951428,-0.431573662582302
-0.102151449067966,-0.431573662582302
-0.102203399290325,-0.431573662582302
-0.101572196287937,-0.431573662582302
-0.100824261638913,1.17852807859013
-0.0997277217543303,1.17852807859013
-0.100334172115742,-0.431573662582302
-0.0995249588290465,1.17852807859013
-0.102612840452818,-0.431573662582302
NA,NA
-0.0990053820159114,1.17852807859013
-0.100880824307592,-0.431573662582302
-0.101785723535977,1.17852807859013
NA,NA
-0.100169789359581,-0.431573662582302
-0.100940159625416,-2.04167540375474
-0.102367536232323,-0.431573662582302
-0.101827688464547,-0.431573662582302
-0.100896221217672,-0.431573662582302
-0.098894266108895,-0.431573662582302
-0.100236399127797,1.17852807859013
-0.101155467760806,-0.431573662582302
-0.101467873299577,-0.431573662582302
NA,NA
-0.0990798354265822,-0.431573662582302
-0.103240031795189,-0.431573662582302
-0.10456776110072,NA
-0.10125709428102,1.17852807859013
-0.10388995630378,-0.431573662582302
-0.102449331612708,-0.431573662582302
-0.101053460335606,-0.431573662582302
-0.0996998385700595,1.17852807859013
-0.101944878632085,-0.431573662582302
NA,NA
NA,NA
-0.102353519189692,-0.431573662582302
-0.101696691091284,1.17852807859013
-0.101712131127113,-2.04167540375474
-0.100214134552979,1.17852807859013
-0.0999725645840936,-0.431573662582302
-0.0999745955381774,1.17852807859013
-0.101762320577035,1.17852807859013
-0.101095689732248,1.17852807859013
-0.101160987178426,-0.431573662582302
-0.102408920463413,-0.431573662582302
-0.100363245419383,1.17852807859013
-0.101217479431862,1.17852807859013
-0.100521529469271,-3.65177714492717
-0.100472160765238,1.17852807859013
