"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num"
1.94877812819209,0.690065559342355,1.67541563316678,-0.218217890235992,-1.1507090310462,0.071174827921716,-0.79155948357663,-1.74574312188794,-0.316623793430652
-1.29072284131109,0.690065559342355,-0.837707816583391,-0.218217890235992,0.0605636332129574,0.071174827921716,-0.79155948357663,-0.218217890235992,-0.316623793430652
0.695147871384743,0.690065559342355,-0.837707816583391,-0.218217890235992,0.0605636332129574,0.071174827921716,-0.79155948357663,-1.74574312188794,-0.316623793430652
0.732735270569155,0.690065559342355,1.67541563316678,-1.74574312188794,-1.1507090310462,-1.42349655843432,-0.79155948357663,-0.218217890235992,-0.316623793430652
-0.0924860973603273,0.690065559342355,0.418853908291696,-0.218217890235992,NA,-1.42349655843432,0.870715431934292,-0.218217890235992,-0.316623793430652
-1.72384332488225,0.690065559342355,-0.837707816583391,1.30930734141595,1.27183629747211,1.56584621427776,0.870715431934292,1.30930734141595,1.34565112208027
-0.371707687748956,-1.38013111868471,-0.837707816583391,1.30930734141595,1.27183629747211,1.56584621427776,0.870715431934292,1.30930734141595,-0.316623793430652
-0.0832902284509966,-1.38013111868471,-0.837707816583391,-0.218217890235992,1.27183629747211,-1.42349655843432,0.870715431934292,1.30930734141595,1.34565112208027
-0.79719655355373,-1.38013111868471,0.418853908291696,-1.74574312188794,-1.1507090310462,0.071174827921716,-0.79155948357663,-0.218217890235992,-0.316623793430652
-0.976012086690961,-1.38013111868471,0.418853908291696,1.30930734141595,0.0605636332129574,0.071174827921716,0.870715431934292,-0.218217890235992,-0.316623793430652
-0.0691793289146472,0.690065559342355,-0.837707816583391,-0.218217890235992,-1.1507090310462,0.071174827921716,0.870715431934292,1.30930734141595,1.34565112208027
0.892795807729539,0.690065559342355,1.67541563316678,-1.74574312188794,-1.1507090310462,-1.42349655843432,-0.79155948357663,-0.218217890235992,-1.97889870894157
-0.917949631475926,0.690065559342355,0.418853908291696,1.30930734141595,1.27183629747211,0.071174827921716,-0.79155948357663,-0.218217890235992,-0.316623793430652
-0.766977758028308,-1.38013111868471,-0.837707816583391,-0.218217890235992,0.0605636332129574,0.071174827921716,0.870715431934292,1.30930734141595,1.34565112208027
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0174850079914722,-1.38013111868471,-0.837707816583391,-0.218217890235992,-1.1507090310462,0.071174827921716,0.870715431934292,-0.218217890235992,-0.316623793430652
0.664886403325389,0.690065559342355,0.418853908291696,-0.218217890235992,0.0605636332129574,0.071174827921716,0.870715431934292,-0.218217890235992,-0.316623793430652
-0.0342479797625798,0.690065559342355,0.418853908291696,1.30930734141595,1.27183629747211,1.56584621427776,0.870715431934292,-0.218217890235992,1.34565112208027
2.36533017915537,0.690065559342355,1.67541563316678,-0.218217890235992,0.0605636332129574,-1.42349655843432,-2.45383439908755,-1.74574312188794,-1.97889870894157
0.483877363431441,0.690065559342355,-0.837707816583391,-0.218217890235992,0.0605636332129574,0.071174827921716,-0.79155948357663,1.30930734141595,1.34565112208027
-0.107748338443703,0.690065559342355,-0.837707816583391,1.30930734141595,1.27183629747211,1.56584621427776,0.870715431934292,-0.218217890235992,-0.316623793430652
-0.534704159172773,-1.38013111868471,-0.837707816583391,-0.218217890235992,-1.1507090310462,0.071174827921716,-0.79155948357663,-0.218217890235992,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA,NA
