"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num"
1.36854685952651,0.316623793430652,1.67541563316678,0.79155948357663,1.33892385400916,-0.201312813892925,0.071174827921716,-1.75163854842261,-1.74574312188794,-0.316623793430652
-1.17613210799069,0.316623793430652,-0.837707816583391,-1.42480707043793,-2.17575126276488,1.20787688335755,0.071174827921716,-0.280262167747618,-0.218217890235992,-0.316623793430652
-0.623635702524287,0.316623793430652,-0.837707816583391,-0.316623793430652,-1.00419289050687,1.20787688335755,0.071174827921716,-0.280262167747618,-1.74574312188794,-0.316623793430652
0.285924821306987,0.316623793430652,1.67541563316678,-0.316623793430652,0.167365481751145,-0.905907662518161,-1.42349655843432,-0.280262167747618,-0.218217890235992,-0.316623793430652
0.00349526760687935,0.316623793430652,0.418853908291696,0.79155948357663,1.33892385400916,-0.905907662518161,-1.42349655843432,-0.280262167747618,-0.218217890235992,-0.316623793430652
-1.92449575779591,0.316623793430652,-0.837707816583391,-0.316623793430652,-1.00419289050687,-0.201312813892925,1.56584621427776,1.19111421292738,1.30930734141595,1.34565112208027
-0.909000537880743,0.316623793430652,-0.837707816583391,-0.316623793430652,1.33892385400916,-0.905907662518161,1.56584621427776,1.19111421292738,1.30930734141595,-0.316623793430652
1.10523090754069,0.316623793430652,-0.837707816583391,-1.42480707043793,-1.00419289050687,-0.905907662518161,-1.42349655843432,-1.75163854842261,1.30930734141595,1.34565112208027
-0.934699479931414,0.316623793430652,0.418853908291696,-0.316623793430652,0.167365481751145,-0.905907662518161,0.071174827921716,-1.75163854842261,-0.218217890235992,-0.316623793430652
0.5560468834036,0.316623793430652,0.418853908291696,0.79155948357663,0.167365481751145,-0.905907662518161,0.071174827921716,-0.280262167747618,-0.218217890235992,-0.316623793430652
-0.6647849991372,0.316623793430652,-0.837707816583391,0.79155948357663,-1.00419289050687,1.20787688335755,0.071174827921716,1.19111421292738,1.30930734141595,1.34565112208027
1.47341600815981,0.316623793430652,1.67541563316678,1.89974276058391,0.167365481751145,-0.905907662518161,-1.42349655843432,-0.280262167747618,-0.218217890235992,-1.97889870894157
0.360586955363471,0.316623793430652,0.418853908291696,-1.42480707043793,0.167365481751145,1.20787688335755,0.071174827921716,-0.280262167747618,-0.218217890235992,-0.316623793430652
-1.03063791046844,-3.00792603759119,-0.837707816583391,-0.316623793430652,-1.00419289050687,1.20787688335755,0.071174827921716,1.19111421292738,1.30930734141595,1.34565112208027
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.777758404187842,0.316623793430652,-0.837707816583391,-1.42480707043793,-1.00419289050687,1.20787688335755,0.071174827921716,-0.280262167747618,-0.218217890235992,-0.316623793430652
1.61438245776823,0.316623793430652,0.418853908291696,0.79155948357663,1.33892385400916,-0.201312813892925,0.071174827921716,-0.280262167747618,-0.218217890235992,-0.316623793430652
0.329378761665014,0.316623793430652,0.418853908291696,-0.316623793430652,0.167365481751145,1.20787688335755,1.56584621427776,1.19111421292738,-0.218217890235992,1.34565112208027
0.978035655286404,0.316623793430652,1.67541563316678,-0.316623793430652,0.167365481751145,-0.905907662518161,-1.42349655843432,1.19111421292738,-1.74574312188794,-1.97889870894157
-0.747283375057214,-3.00792603759119,-0.837707816583391,-0.316623793430652,0.167365481751145,1.20787688335755,0.071174827921716,1.19111421292738,1.30930734141595,1.34565112208027
-0.114767954858622,0.316623793430652,-0.837707816583391,1.89974276058391,1.33892385400916,-0.905907662518161,1.56584621427776,-0.280262167747618,-0.218217890235992,-0.316623793430652
0.82815165220476,0.316623793430652,-0.837707816583391,0.79155948357663,0.167365481751145,-0.905907662518161,0.071174827921716,-0.280262167747618,-0.218217890235992,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
