"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.295455576183381,-1.3020395955387,0.48350116580804,1.15470053837925,-1.20257247413848,-0.649328102061649,0.21206967009345,0,-0.242535625036333
-0.772009334865213,0.0765905644434531,0.48350116580804,0,1.88975674507476,1.68825306536029,1.48448769065415,1.30384048104053,3.88057000058133
1.44894554893271,0.0765905644434531,0.48350116580804,1.15470053837925,-1.20257247413848,0.51946248164932,0.21206967009345,1.30384048104053,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.105851033829289,0.0765905644434531,0.48350116580804,-1.15470053837925,-1.20257247413848,-0.649328102061649,0.21206967009345,0,-0.242535625036333
-1.97913328362623,0.0765905644434531,-1.2571030311009,-1.15470053837925,0.343592135468139,-0.649328102061649,0.21206967009345,-1.30384048104053,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.26558084145316,1.45522072442561,0.48350116580804,-1.15470053837925,0.343592135468139,1.68825306536029,1.48448769065415,0,-0.242535625036333
1.28385837485117,-1.3020395955387,0.48350116580804,1.15470053837925,-1.20257247413848,-1.81811868577262,-1.06034835046725,0,-0.242535625036333
0.15812129756474,1.45522072442561,0.48350116580804,1.15470053837925,0.343592135468139,1.68825306536029,0.21206967009345,0,-0.242535625036333
-0.235013743875421,0.0765905644434531,-1.2571030311009,0,1.88975674507476,0.51946248164932,1.48448769065415,1.30384048104053,-0.242535625036333
1.04495933708325,0.0765905644434531,0.48350116580804,-1.15470053837925,0.343592135468139,0.51946248164932,0.21206967009345,0,-0.242535625036333
0.678773602951902,0.0765905644434531,0.48350116580804,0,-1.20257247413848,-0.649328102061649,0.21206967009345,0,-0.242535625036333
1.7566789151018,-1.3020395955387,0.48350116580804,1.15470053837925,0.343592135468139,-0.649328102061649,-1.06034835046725,1.30384048104053,-0.242535625036333
-0.485647068304965,-1.3020395955387,0.48350116580804,0,0.343592135468139,-0.649328102061649,-2.33276637102796,-1.30384048104053,-0.242535625036333
-0.0744689951771278,0.0765905644434531,-1.2571030311009,-1.15470053837925,0.343592135468139,-0.649328102061649,-1.06034835046725,0,-0.242535625036333
-0.670702708005578,1.45522072442561,-2.99770722800985,1.15470053837925,-1.20257247413848,-0.649328102061649,-1.06034835046725,-2.60768096208106,-0.242535625036333
-1.2442957472128,0.0765905644434531,0.48350116580804,NA,0.343592135468139,0.51946248164932,0.21206967009345,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.222539131367225,-1.3020395955387,0.48350116580804,-1.15470053837925,0.343592135468139,0.51946248164932,0.21206967009345,0,-0.242535625036333
0.176747167389475,1.45522072442561,0.48350116580804,0,0.343592135468139,-0.649328102061649,0.21206967009345,0,-0.242535625036333
