"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-2.05913078757313,-0.427220648514889,NA,NA,-0.327730693416725,0.182574185835056,-0.816784029125657,2.89271776914963
-0.84375969695554,-0.427220648514889,-0.802579383098625,0.367313816570242,-0.327730693416725,0.182574185835056,-2.56703552010921,2.89271776914963
-0.558939203607272,0.996848179868075,-0.802579383098625,-0.964198768496884,-0.327730693416725,0.182574185835056,0.933467461857893,-0.333775127209573
NA,NA,NA,NA,NA,NA,NA,NA
0.149943883915965,-0.427220648514889,1.52213331277325,-0.964198768496884,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
-0.822804880308504,0.996848179868075,-0.802579383098625,-0.964198768496884,-0.327730693416725,-1.6431676725155,-0.816784029125657,-0.333775127209573
-0.683992440041618,-0.427220648514889,0.747229080815961,-0.964198768496884,-0.327730693416725,0.182574185835056,0.933467461857893,-0.333775127209573
-0.0351123157278364,0.996848179868075,-0.802579383098625,-0.964198768496884,1.3109227736669,-1.6431676725155,0.933467461857893,-0.333775127209573
0.939960882199509,-0.427220648514889,-0.802579383098625,1.69882640163737,1.3109227736669,2.00831604418561,0.933467461857893,-0.333775127209573
-0.396752589564768,0.996848179868075,-0.0276751511413318,0.367313816570242,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
0.220147612720934,-0.427220648514889,1.52213331277325,0.367313816570242,1.3109227736669,0.182574185835056,0.933467461857893,-0.333775127209573
NA,NA,NA,NA,NA,NA,NA,NA
0.811459093805757,0.996848179868075,NA,-0.964198768496884,-0.327730693416725,0.182574185835056,0.933467461857893,NA
0.223059066309588,-0.427220648514889,1.52213331277325,0.367313816570242,1.3109227736669,2.00831604418561,0.933467461857893,-0.333775127209573
0.759802092000153,-0.427220648514889,0.747229080815961,-2.29571135356401,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
0.378282399820041,-0.427220648514889,-0.802579383098625,1.69882640163737,1.3109227736669,0.182574185835056,0.933467461857893,-0.333775127209573
0.225244866922383,0.996848179868075,-0.802579383098625,1.69882640163737,1.3109227736669,0.182574185835056,-0.816784029125657,-0.333775127209573
0.802291286425032,-0.427220648514889,-0.802579383098625,0.367313816570242,1.3109227736669,0.182574185835056,-0.816784029125657,-0.333775127209573
0.140960935769341,0.996848179868075,-0.802579383098625,0.367313816570242,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
-0.213823472675493,-1.85128947689785,1.52213331277325,0.367313816570242,-3.60503762758398,-1.6431676725155,-0.816784029125657,-0.333775127209573
-1.86159187406197,-1.85128947689785,1.52213331277325,0.367313816570242,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
NA,NA,NA,NA,NA,NA,NA,NA
-1.35396601409252,-1.85128947689785,1.52213331277325,0.367313816570242,-0.327730693416725,-1.6431676725155,0.933467461857893,2.89271776914963
NA,NA,NA,NA,NA,NA,NA,NA
-0.954690245610775,-1.85128947689785,1.52213331277325,-0.964198768496884,-0.327730693416725,-1.6431676725155,0.933467461857893,-0.333775127209573
1.72545266064448,0.996848179868075,-0.802579383098625,0.367313816570242,-0.327730693416725,0.182574185835056,0.933467461857893,-0.333775127209573
-0.216774917886535,-0.427220648514889,-0.0276751511413318,-0.964198768496884,-0.327730693416725,-1.6431676725155,0.933467461857893,-0.333775127209573
1.52318995211306,-0.427220648514889,-0.802579383098625,1.69882640163737,1.3109227736669,2.00831604418561,0.933467461857893,-0.333775127209573
1.08272770950445,0.996848179868075,-0.0276751511413318,0.367313816570242,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
0.363239201925371,0.996848179868075,-0.802579383098625,0.367313816570242,-0.327730693416725,0.182574185835056,0.933467461857893,-0.333775127209573
-1.35462800693478,0.996848179868075,-0.0276751511413318,0.367313816570242,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
NA,NA,NA,NA,NA,NA,NA,NA
2.1410206850909,0.996848179868075,-0.802579383098625,0.367313816570242,-0.327730693416725,0.182574185835056,0.933467461857893,-0.333775127209573
-0.102795506785903,-0.427220648514889,-0.802579383098625,-0.964198768496884,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
-0.0280203773403137,0.996848179868075,-0.802579383098625,-0.964198768496884,-0.327730693416725,0.182574185835056,-0.816784029125657,-0.333775127209573
