"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num"
-0.106178584644908,-1.08814109226819,-0.909751457599402,0.200693242979872,1.2282070546134,0.182574185835055,-1.1611556894211,-0.504366895139125,0.212040657210068
0.699999698020988,-1.08814109226819,-0.909751457599402,0.200693242979872,-1.93003965724963,-2.00831604418561,-1.1611556894211,-0.504366895139125,-1.37826427186544
-1.02158513085924,-0.0680088182667623,-0.909751457599402,1.20415945787923,1.2282070546134,1.27801930084539,1.08624241913587,1.00873379027825,0.212040657210068
0.425535936490379,1.9722557297361,1.64892451689892,0.200693242979872,1.2282070546134,-0.912870929175277,-0.037456635142616,-0.504366895139125,-1.37826427186544
-0.774344542063644,-0.0680088182667623,-0.0568594660999628,0.200693242979872,1.2282070546134,1.27801930084539,-0.037456635142616,1.00873379027825,0.212040657210068
0.787643561786143,-0.0680088182667623,0.796032525399476,0.200693242979872,-0.877290753295286,-0.912870929175277,-0.037456635142616,-0.504366895139125,-1.37826427186544
-0.247641941116639,-1.08814109226819,0.796032525399476,0.200693242979872,-0.877290753295286,-0.912870929175277,-0.037456635142616,-0.504366895139125,0.212040657210068
0.4200643675498,-0.0680088182667623,1.64892451689892,-0.802772971919486,-0.877290753295286,0.182574185835055,1.08624241913587,1.00873379027825,-1.37826427186544
-0.964174742051893,-0.0680088182667623,-0.909751457599402,-0.802772971919486,1.2282070546134,1.27801930084539,1.08624241913587,1.00873379027825,1.80234558628558
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.624988327690954,-1.08814109226819,-0.909751457599402,0.200693242979872,-0.877290753295286,0.182574185835055,-1.1611556894211,-2.0174675805565,0.212040657210068
-0.319764125557873,-0.0680088182667623,-0.909751457599402,0.200693242979872,1.2282070546134,1.27801930084539,-0.037456635142616,-2.0174675805565,1.80234558628558
-1.42161925750146,-1.08814109226819,-0.909751457599402,-1.80623918681884,1.2282070546134,1.27801930084539,-1.1611556894211,-0.504366895139125,1.80234558628558
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.04744829617946,-1.08814109226819,-0.909751457599402,-1.80623918681884,1.2282070546134,1.27801930084539,1.08624241913587,1.00873379027825,0.212040657210068
0.526615744135871,-1.08814109226819,-0.909751457599402,-1.80623918681884,-0.877290753295286,-0.912870929175277,-1.1611556894211,-0.504366895139125,-1.37826427186544
1.07810760932664,0.952123455734668,-0.909751457599402,-0.802772971919486,-0.877290753295286,-0.912870929175277,-1.1611556894211,-2.0174675805565,0.212040657210068
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.30975935402269,-1.08814109226819,-0.0568594660999628,-0.802772971919486,-0.877290753295286,1.27801930084539,1.08624241913587,1.00873379027825,0.212040657210068
1.03625887760062,0.952123455734668,-0.0568594660999628,1.20415945787923,-0.877290753295286,0.182574185835055,-1.1611556894211,-0.504366895139125,0.212040657210068
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.63242588607691,1.9722557297361,0.796032525399476,1.20415945787923,0.175458150659057,0.182574185835055,1.08624241913587,1.00873379027825,1.80234558628558
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01782065416137,NA,NA,NA,NA,NA,NA,NA,NA
1.34267481400916,0.952123455734668,1.64892451689892,0.200693242979872,1.2282070546134,1.27801930084539,1.08624241913587,1.00873379027825,0.212040657210068
-0.740090992405979,-0.0680088182667623,-0.909751457599402,-0.802772971919486,0.175458150659057,0.182574185835055,1.08624241913587,1.00873379027825,0.212040657210068
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.792464050754983,-0.0680088182667623,-0.0568594660999628,-0.802772971919486,-0.877290753295286,-0.912870929175277,-0.037456635142616,-0.504366895139125,-1.37826427186544
-1.31943399040655,-1.08814109226819,-0.909751457599402,-1.80623918681884,-0.877290753295286,0.182574185835055,1.08624241913587,1.00873379027825,0.212040657210068
-0.00108294062914291,-0.0680088182667623,-0.909751457599402,1.20415945787923,0.175458150659057,-2.00831604418561,1.08624241913587,-0.504366895139125,0.212040657210068
0.614768684740201,-1.08814109226819,1.64892451689892,1.20415945787923,0.175458150659057,-0.912870929175277,-1.1611556894211,-0.504366895139125,-1.37826427186544
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.04202932452716,0.952123455734668,-0.0568594660999628,0.200693242979872,1.2282070546134,0.182574185835055,1.08624241913587,1.00873379027825,0.212040657210068
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.393168290763992,0.952123455734668,1.64892451689892,0.200693242979872,-0.877290753295286,0.182574185835055,-0.037456635142616,1.00873379027825,-1.37826427186544
1.77924282617348,0.952123455734668,-0.0568594660999628,1.20415945787923,-0.877290753295286,-0.912870929175277,-1.1611556894211,-0.504366895139125,0.212040657210068
0.800982730474364,-0.0680088182667623,-0.0568594660999628,0.200693242979872,0.175458150659057,0.182574185835055,-1.1611556894211,1.00873379027825,0.212040657210068
1.53730341401433,-0.0680088182667623,1.64892451689892,1.20415945787923,0.175458150659057,-0.912870929175277,-1.1611556894211,-0.504366895139125,0.212040657210068
1.35555748405491,1.9722557297361,-0.0568594660999628,1.20415945787923,-0.877290753295286,0.182574185835055,1.08624241913587,-0.504366895139125,0.212040657210068
