"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.4313088489371,1.32066656578242,-1.67828774237104,-0.230940107675851,1.2962216492591,1.1673579472511,1.42123669716406,0.915555490570695,1.45367490578441
-0.031487372962934,-0.0471666630636576,-0.444252637686453,0.923760430703401,1.2962216492591,-1.26074658303118,-0.771528492746204,-1.99267959712445,-0.459055233405604
0.101931879221564,1.32066656578242,0.789782466998138,0.923760430703401,-1.11743245625785,1.1673579472511,1.42123669716406,0.915555490570695,-0.459055233405604
1.05486216984635,1.32066656578242,-0.444252637686453,0.923760430703401,-1.11743245625785,-0.0466943178900436,-0.771528492746204,-1.99267959712445,-0.459055233405604
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.44895326012556,-1.41499989190973,-1.67828774237104,-0.230940107675851,1.2962216492591,1.1673579472511,1.42123669716406,0.915555490570695,1.45367490578441
-0.102164288085363,-1.41499989190973,0.789782466998138,-0.230940107675851,-1.11743245625785,1.1673579472511,-0.771528492746204,0.915555490570695,-0.459055233405604
-0.125739403700674,-1.41499989190973,0.789782466998138,-1.3856406460551,0.0893945965006277,-0.0466943178900436,1.42123669716406,-0.538562053276879,-0.459055233405604
-1.22334177104118,1.32066656578242,0.789782466998138,0.923760430703401,0.0893945965006277,1.1673579472511,1.42123669716406,0.915555490570695,1.45367490578441
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.387072331446372,-0.0471666630636576,-0.444252637686453,0.923760430703401,-1.11743245625785,-1.26074658303118,-0.771528492746204,-0.538562053276879,1.45367490578441
-1.52986494591614,-0.0471666630636576,0.789782466998138,0.923760430703401,0.0893945965006277,1.1673579472511,1.42123669716406,0.915555490570695,-0.459055233405604
1.08604535792443,1.32066656578242,2.02381757168273,-0.230940107675851,1.2962216492591,-0.0466943178900436,0.324854102208928,-0.538562053276879,-0.459055233405604
-1.66526488858587,-1.41499989190973,-1.67828774237104,-2.54034118443435,1.2962216492591,1.1673579472511,0.324854102208928,0.915555490570695,3.36640504497443
-0.410212047644597,-1.41499989190973,0.789782466998138,0.923760430703401,-1.11743245625785,-1.26074658303118,0.324854102208928,-0.538562053276879,-0.459055233405604
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.668178100900481,-0.0471666630636576,NA,NA,1.2962216492591,NA,-1.86791108770134,0.915555490570695,NA
-0.712387034235697,-1.41499989190973,-0.444252637686453,-0.230940107675851,NA,NA,NA,NA,-0.459055233405604
0.847566455991561,-0.0471666630636576,NA,NA,-1.11743245625785,-1.26074658303118,-0.771528492746204,-0.538562053276879,NA
2.19162877766731,-0.0471666630636576,-0.444252637686453,0.923760430703401,0.0893945965006277,-1.26074658303118,0.324854102208928,-0.538562053276879,-0.459055233405604
-1.2943748398055,1.32066656578242,-1.67828774237104,-1.3856406460551,NA,NA,NA,NA,-0.459055233405604
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11948032484443,-0.0471666630636576,NA,NA,1.2962216492591,-0.0466943178900436,0.324854102208928,0.915555490570695,NA
0.112361579944813,NA,NA,NA,NA,NA,NA,NA,NA
1.43782915463547,-0.0471666630636576,0.789782466998138,0.923760430703401,-1.11743245625785,-1.26074658303118,-0.771528492746204,-0.538562053276879,-0.459055233405604
-0.252428154759349,-1.41499989190973,NA,NA,0.0893945965006277,-0.0466943178900436,-1.86791108770134,-1.99267959712445,NA
0.755842194884943,-0.0471666630636576,0.789782466998138,-1.3856406460551,-1.11743245625785,-1.26074658303118,-0.771528492746204,0.915555490570695,-0.459055233405604
-0.0649995038117014,-0.0471666630636576,-0.444252637686453,0.923760430703401,0.0893945965006277,-1.26074658303118,-0.771528492746204,0.915555490570695,-0.459055233405604
0.723392634859779,-0.0471666630636576,0.789782466998138,0.923760430703401,0.0893945965006277,1.1673579472511,-0.771528492746204,0.915555490570695,-0.459055233405604
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.07772496022024,1.32066656578242,-0.444252637686453,-0.230940107675851,-1.11743245625785,-0.0466943178900436,0.324854102208928,-0.538562053276879,-0.459055233405604
0.50157232434493,-0.0471666630636576,0.789782466998138,-0.230940107675851,-1.11743245625785,1.1673579472511,-0.771528492746204,-0.538562053276879,-0.459055233405604
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.107737364956492,-0.0471666630636576,-0.444252637686453,-0.230940107675851,1.2962216492591,-0.0466943178900436,0.324854102208928,0.915555490570695,-0.459055233405604
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.54434305027655,-0.0471666630636576,-0.444252637686453,-1.3856406460551,0.0893945965006277,-0.0466943178900436,0.324854102208928,-0.538562053276879,-0.459055233405604
NA,1.32066656578242,0.789782466998138,-0.230940107675851,0.0893945965006277,-0.0466943178900436,0.324854102208928,-0.538562053276879,-0.459055233405604
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
