"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.839915468213627,0.747656846744078,0.928053685889097,0.979043076489548,1.16856588110701,0.312640945658523,NA,NA
-1.06639786621269,0.747656846744078,0.928053685889097,0.979043076489548,0.0779043920738006,-1.87584567395114,3.17542648054294,3.17542648054294
0.410488083204538,-2.10703293173331,-1.50808723956978,-0.734282307367161,-1.01275709695941,0.312640945658523,-0.288675134594813,-0.288675134594813
-0.768374810640131,0.747656846744078,0.928053685889097,0.979043076489548,1.16856588110701,1.40688425546335,-0.288675134594813,-0.288675134594813
0.812182890034284,-2.10703293173331,-1.50808723956978,-1.59094499929552,-2.10341858599261,1.40688425546335,-0.288675134594813,-0.288675134594813
-0.878110649419059,-0.203906412748385,-0.696040264416823,-0.734282307367161,0.0779043920738006,-0.781602364146308,-0.288675134594813,-0.288675134594813
-0.39178201628718,-0.203906412748385,0.116006710736137,0.122380384561194,0.0779043920738006,0.312640945658523,-0.288675134594813,-0.288675134594813
1.26439522299867,-0.203906412748385,-0.696040264416823,-0.734282307367161,0.0779043920738006,-0.781602364146308,-0.288675134594813,-0.288675134594813
1.6345064481576,-0.203906412748385,0.116006710736137,0.122380384561194,0.0779043920738006,0.312640945658523,-0.288675134594813,-0.288675134594813
-0.689543533561018,0.747656846744078,0.116006710736137,0.979043076489548,0.0779043920738006,-0.781602364146308,NA,NA
0.585227900702596,-0.203906412748385,-1.50808723956978,-0.734282307367161,-1.01275709695941,1.40688425546335,-0.288675134594813,-0.288675134594813
0.931856746352023,0.747656846744078,0.928053685889097,0.979043076489548,1.16856588110701,-0.781602364146308,-0.288675134594813,-0.288675134594813
0.582412273179912,0.747656846744078,0.928053685889097,-1.59094499929552,-1.01275709695941,0.312640945658523,-0.288675134594813,-0.288675134594813
-1.58694522029592,0.747656846744078,0.928053685889097,0.979043076489548,1.16856588110701,-0.781602364146308,-0.288675134594813,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
