"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q19_num"
-0.227561622295285,-1.14222315232049,-0.820137318476578,-0.604892531438955,-0.379197639329681,1.30246646108727
-0.0976533895071748,-1.14222315232049,0.913867297731044,-0.604892531438955,-0.379197639329681,-0.601138366655662
NA,NA,NA,NA,NA,NA
0.554612724815061,-1.14222315232049,0.913867297731044,1.71386217241037,1.8959881966484,-0.601138366655662
-0.205534396409149,-1.14222315232049,0.913867297731044,-1.76426988336362,-0.379197639329681,-0.601138366655662
-0.0888608206908297,-1.14222315232049,0.913867297731044,0.554484820485708,-0.379197639329681,-0.601138366655662
1.02763192366768,NA,NA,-0.604892531438955,-0.379197639329681,NA
0.946802793565712,NA,NA,-0.604892531438955,-0.379197639329681,NA
1.35833980110024,0.99242339463911,0.046864989627233,-1.76426988336362,-1.51679055731872,-0.601138366655662
0.535923540761549,NA,NA,-0.604892531438955,0.758395278659361,NA
1.90075520460036,NA,NA,-0.604892531438955,-0.379197639329681,NA
0.203556044086293,0.99242339463911,0.913867297731044,1.71386217241037,1.8959881966484,-0.601138366655662
1.87869039333875,-1.14222315232049,0.913867297731044,-0.604892531438955,-0.379197639329681,-0.601138366655662
0.677261160052154,NA,NA,-0.604892531438955,-0.379197639329681,NA
0.75999774262991,-0.430674303333953,0.913867297731044,-0.604892531438955,-0.379197639329681,1.30246646108727
NA,NA,NA,NA,NA,NA
-0.121355499031267,0.99242339463911,-1.68713962658039,-0.604892531438955,-0.379197639329681,-0.601138366655662
-1.64149942129676,0.99242339463911,-1.68713962658039,1.71386217241037,1.8959881966484,1.30246646108727
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.2160758860027,0.280874545652578,-1.68713962658039,1.71386217241037,0.758395278659361,1.30246646108727
0.910597758589836,0.99242339463911,0.913867297731044,-0.604892531438955,-0.379197639329681,1.30246646108727
NA,NA,NA,NA,NA,NA
0.377014854370196,-1.14222315232049,-1.68713962658039,-0.604892531438955,-0.379197639329681,-0.601138366655662
1.56854979618929,0.99242339463911,0.913867297731044,-0.604892531438955,-0.379197639329681,-0.601138366655662
0.0146755896888746,NA,NA,NA,NA,NA
-0.472575440568551,-0.430674303333953,0.046864989627233,-0.604892531438955,1.8959881966484,-0.601138366655662
1.9546510767504,-1.14222315232049,0.046864989627233,-0.604892531438955,-0.379197639329681,-0.601138366655662
0.804147341044702,0.99242339463911,-1.68713962658039,-0.604892531438955,-0.379197639329681,-0.601138366655662
-1.20001060032874,0.99242339463911,-0.820137318476578,0.554484820485708,-0.379197639329681,-0.601138366655662
0.835191454136739,-0.430674303333953,-0.820137318476578,1.71386217241037,1.8959881966484,-0.601138366655662
0.952030657071219,-1.14222315232049,0.913867297731044,0.554484820485708,-0.379197639329681,-0.601138366655662
1.0491282641198,0.99242339463911,0.046864989627233,-0.604892531438955,-1.51679055731872,-0.601138366655662
0.0849092468148472,NA,NA,-0.604892531438955,-0.379197639329681,NA
0.42869790086331,-1.14222315232049,0.913867297731044,-0.604892531438955,-0.379197639329681,-0.601138366655662
0.0239062637043595,-1.14222315232049,0.046864989627233,0.554484820485708,-0.379197639329681,-0.601138366655662
0.302002013155801,NA,NA,-0.604892531438955,-0.379197639329681,NA
NA,NA,NA,NA,NA,NA
-1.54427259986316,0.99242339463911,0.913867297731044,0.554484820485708,0.758395278659361,1.30246646108727
0.542597236700168,-1.14222315232049,0.913867297731044,-0.604892531438955,-1.51679055731872,-0.601138366655662
-1.79491949164291,0.99242339463911,-0.820137318476578,1.71386217241037,1.8959881966484,-0.601138366655662
-1.28030532736371,-0.430674303333953,-0.820137318476578,-1.76426988336362,NA,-0.601138366655662
-0.701612063225413,NA,NA,1.71386217241037,-0.379197639329681,NA
-1.37936440920315,-0.430674303333953,-0.820137318476578,0.554484820485708,-0.379197639329681,3.20607128883019
-0.853387800043117,0.99242339463911,0.046864989627233,0.554484820485708,-0.379197639329681,-0.601138366655662
-1.48273052350836,0.99242339463911,0.913867297731044,-0.604892531438955,-0.379197639329681,-0.601138366655662
-0.0715317241015279,NA,NA,NA,NA,NA
-0.773560534453477,0.99242339463911,0.046864989627233,1.71386217241037,1.8959881966484,-0.601138366655662
-0.513618393444219,0.99242339463911,-0.820137318476578,0.554484820485708,-0.379197639329681,-0.601138366655662
NA,NA,NA,NA,NA,NA
-1.2860629037589,0.99242339463911,-1.68713962658039,0.554484820485708,0.758395278659361,1.30246646108727
NA,NA,NA,NA,NA,NA
-0.792610307866513,-1.14222315232049,0.913867297731044,-0.604892531438955,0.758395278659361,1.30246646108727
-0.525438898096758,-1.14222315232049,0.913867297731044,0.554484820485708,0.758395278659361,1.30246646108727
NA,NA,NA,NA,NA,NA
-0.363464690493733,0.99242339463911,NA,-0.604892531438955,-1.51679055731872,1.30246646108727
-1.05766403862186,0.99242339463911,0.913867297731044,0.554484820485708,-1.51679055731872,-0.601138366655662
