"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23g_num"
-1.14941723961066,-0.206573608700003,-0.820137318476578,-0.604892531438955,0.587540944089602
-0.25752880882535,-1.54930206525002,0.913867297731044,-0.604892531438955,-0.51703603079885
NA,NA,NA,NA,NA
-0.126180665214122,-0.206573608700003,0.913867297731044,1.71386217241037,0.587540944089602
0.886128124026799,-0.206573608700003,0.913867297731044,-1.76426988336362,-0.51703603079885
-0.225088244860269,-1.54930206525002,0.913867297731044,0.554484820485708,-0.51703603079885
-0.506706103694947,NA,NA,-0.604892531438955,1.69211791897805
0.948418076042028,NA,NA,-0.604892531438955,-0.51703603079885
0.00839155791343101,-0.206573608700003,0.046864989627233,-1.76426988336362,-1.6216130056873
0.638732481574852,NA,NA,-0.604892531438955,-0.51703603079885
1.26516912327289,NA,NA,-0.604892531438955,-0.51703603079885
-0.311256637460777,-0.206573608700003,0.913867297731044,1.71386217241037,0.587540944089602
1.95202838233422,-0.206573608700003,0.913867297731044,-0.604892531438955,0.587540944089602
0.478549059687597,NA,NA,-0.604892531438955,0.587540944089602
0.0605230817902773,1.13615484785002,0.913867297731044,-0.604892531438955,-1.6216130056873
NA,NA,NA,NA,NA
0.464505588203612,-0.206573608700003,-1.68713962658039,-0.604892531438955,-0.51703603079885
0.395019048000759,-0.206573608700003,-1.68713962658039,1.71386217241037,0.587540944089602
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.945117164576957,2.47888330440004,-1.68713962658039,1.71386217241037,0.587540944089602
-0.0526727220967429,1.13615484785002,0.913867297731044,-0.604892531438955,-0.51703603079885
NA,NA,NA,NA,NA
0.0172106967138078,1.13615484785002,-1.68713962658039,-0.604892531438955,0.587540944089602
1.21580364339776,1.13615484785002,0.913867297731044,-0.604892531438955,-1.6216130056873
0.333414491295265,-0.206573608700003,NA,NA,NA
1.00596450440654,1.13615484785002,0.046864989627233,-0.604892531438955,0.587540944089602
0.813917520675982,-1.54930206525002,0.046864989627233,-0.604892531438955,0.587540944089602
0.0975463157920773,1.13615484785002,-1.68713962658039,-0.604892531438955,-1.6216130056873
-1.63326503564166,-0.206573608700003,-0.820137318476578,0.554484820485708,0.587540944089602
-1.70972784275571,-0.206573608700003,-0.820137318476578,1.71386217241037,0.587540944089602
1.59046827941077,1.13615484785002,0.913867297731044,0.554484820485708,-0.51703603079885
1.00696985513517,-0.206573608700003,0.046864989627233,-0.604892531438955,-1.6216130056873
0.62260836139889,NA,NA,-0.604892531438955,-0.51703603079885
-0.101898338784755,-0.206573608700003,0.913867297731044,-0.604892531438955,1.69211791897805
0.580729706940214,-0.206573608700003,0.046864989627233,0.554484820485708,-0.51703603079885
1.0078196076771,NA,NA,-0.604892531438955,-0.51703603079885
NA,NA,NA,NA,NA
-1.35936126817165,-1.54930206525002,0.913867297731044,0.554484820485708,-0.51703603079885
-1.22020984734327,-0.206573608700003,0.913867297731044,-0.604892531438955,-0.51703603079885
-1.32633672613071,-1.54930206525002,-0.820137318476578,1.71386217241037,0.587540944089602
-2.82550761177942,-0.206573608700003,-0.820137318476578,-1.76426988336362,1.69211791897805
-1.22381513303232,NA,NA,1.71386217241037,-0.51703603079885
-0.531642355434892,-0.206573608700003,-0.820137318476578,0.554484820485708,1.69211791897805
-0.55991639787103,-1.54930206525002,0.046864989627233,0.554484820485708,0.587540944089602
-0.246574809097864,-0.206573608700003,0.913867297731044,-0.604892531438955,-0.51703603079885
0.466803054553817,NA,NA,NA,1.69211791897805
-0.265393305514031,-0.206573608700003,0.046864989627233,1.71386217241037,1.69211791897805
-0.540078598818054,-0.206573608700003,-0.820137318476578,0.554484820485708,0.587540944089602
NA,NA,NA,NA,NA
-1.21148862215857,-0.206573608700003,-1.68713962658039,0.554484820485708,-0.51703603079885
NA,NA,NA,NA,NA
0.83733088722795,-0.206573608700003,0.913867297731044,-0.604892531438955,0.587540944089602
-0.0421768517307844,1.13615484785002,0.913867297731044,0.554484820485708,0.587540944089602
NA,NA,NA,NA,NA
-0.309754742699675,-0.206573608700003,NA,-0.604892531438955,-1.6216130056873
1.98706362583243,2.47888330440004,0.913867297731044,0.554484820485708,-1.6216130056873
