"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num"
0.00628395575348987,0.269802010030187,-0.59180595454874,-0.693607172029607,-0.855809011289559,0.112859482265616,1.54392306719651,0.29360711439297
-0.4304113331126,1.49617478289467,-0.59180595454874,-0.693607172029607,-0.855809011289559,0.112859482265616,0.227791927947027,0.29360711439297
-0.0733891249629611,0.269802010030187,-0.59180595454874,-0.693607172029607,-0.855809011289559,0.112859482265616,-1.08833921130246,-0.858236180533296
0.548171593909767,0.269802010030187,1.31724551173752,0.847742099147298,1.76195972912556,0.112859482265616,0.227791927947027,-0.858236180533296
1.32822589136825,-2.18294353569878,-0.59180595454874,-0.693607172029607,0.453075358918002,1.58003275171861,0.227791927947027,0.29360711439297
0.318828910950227,1.49617478289467,-1.54633168769187,-0.693607172029607,-0.855809011289559,1.58003275171861,1.54392306719651,1.44545040931924
-0.194738094450298,-0.956570762834299,-0.59180595454874,1.61841673473575,-0.855809011289559,-1.35431378718738,0.227791927947027,0.29360711439297
NA,NA,NA,NA,NA,NA,NA,NA
-0.105668700601855,0.269802010030187,-1.54633168769187,-0.693607172029607,0.453075358918002,0.112859482265616,0.227791927947027,-0.858236180533296
0.586121245397217,0.269802010030187,0.362719778594389,0.0770674635588453,1.76195972912556,1.58003275171861,1.54392306719651,0.29360711439297
0.110768284731356,0.269802010030187,0.362719778594389,0.847742099147298,-0.855809011289559,0.112859482265616,-1.08833921130246,-0.858236180533296
0.635045643094636,0.269802010030187,0.362719778594389,-0.693607172029607,0.453075358918002,1.58003275171861,0.227791927947027,1.44545040931924
1.04242511295719,0.269802010030187,1.31724551173752,-0.693607172029607,0.453075358918002,0.112859482265616,-1.08833921130246,0.29360711439297
0.242469139545662,1.49617478289467,-0.59180595454874,-0.693607172029607,-0.855809011289559,1.58003275171861,-1.08833921130246,1.44545040931924
