"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.427782099328534,0.112859482265616,0.381548158525123,0.807400089047543,-0.157685040659127,0.29360711439297
-0.304080253363857,0.112859482265616,0.381548158525123,-0.392165757537379,-0.157685040659127,0.29360711439297
0.236387526805808,0.112859482265616,-0.785540326375253,-1.5917316041223,-0.157685040659127,-0.858236180533296
0.101300684143938,0.112859482265616,-0.785540326375253,-1.5917316041223,-1.52428872637156,-0.858236180533296
2.26968763723177,1.58003275171861,-0.785540326375253,0.807400089047543,1.20891864505331,0.29360711439297
-0.567512153043091,1.58003275171861,1.5486366434255,-0.392165757537379,1.20891864505331,1.44545040931924
-0.147133838784185,-1.35431378718738,0.381548158525123,-0.392165757537379,-0.157685040659127,0.29360711439297
NA,NA,NA,NA,NA,NA
-0.535416518208999,0.112859482265616,-0.785540326375253,-0.392165757537379,-1.52428872637156,-0.858236180533296
0.0929079462384522,1.58003275171861,1.5486366434255,0.807400089047543,-0.157685040659127,0.29360711439297
-0.00685741633738778,0.112859482265616,0.381548158525123,0.807400089047543,-0.157685040659127,-0.858236180533296
0.818649204952334,1.58003275171861,1.5486366434255,2.00696593563247,1.20891864505331,1.44545040931924
1.04980190706988,0.112859482265616,0.381548158525123,-0.392165757537379,-0.157685040659127,0.29360711439297
0.239111094858806,1.58003275171861,0.381548158525123,-0.392165757537379,-0.157685040659127,1.44545040931924
0.193305864878952,1.58003275171861,0.381548158525123,-1.5917316041223,-0.157685040659127,0.29360711439297
-1.67933254395966,-2.82148705664038,-1.95262881127563,-1.5917316041223,-2.890892412084,-2.01007947545956
0.162406221458733,-1.35431378718738,0.381548158525123,-0.392165757537379,1.20891864505331,0.29360711439297
-1.03097013417372,0.112859482265616,-1.95262881127563,-1.5917316041223,1.20891864505331,-2.01007947545956
0.390736697398647,-1.35431378718738,-1.95262881127563,-1.5917316041223,-0.157685040659127,-2.01007947545956
-1.03913787223305,0.112859482265616,1.5486366434255,-0.392165757537379,-0.157685040659127,-0.858236180533296
1.18209809132914,0.112859482265616,0.381548158525123,-0.392165757537379,1.20891864505331,0.29360711439297
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.457935038701515,0.112859482265616,-0.785540326375253,0.807400089047543,1.20891864505331,1.44545040931924
-1.66472889928397,0.112859482265616,-0.785540326375253,-0.392165757537379,-0.157685040659127,0.29360711439297
-0.997681474025421,-1.35431378718738,-0.785540326375253,-0.392165757537379,-0.157685040659127,-0.858236180533296
0.0370126984401895,0.112859482265616,0.381548158525123,0.807400089047543,-0.157685040659127,0.29360711439297
-1.58071975827936,-2.82148705664038,-1.95262881127563,-1.5917316041223,1.20891864505331,-2.01007947545956
-0.543335580590906,-1.35431378718738,0.381548158525123,-0.392165757537379,-0.157685040659127,0.29360711439297
0.0264885001276941,0.112859482265616,-0.785540326375253,-0.392165757537379,-0.157685040659127,0.29360711439297
-1.41405237577018,-1.35431378718738,0.381548158525123,-0.392165757537379,-0.157685040659127,-0.858236180533296
-0.76935693028484,0.112859482265616,0.381548158525123,0.807400089047543,-0.157685040659127,0.29360711439297
-0.902979367168343,0.112859482265616,-1.95262881127563,-1.5917316041223,-2.890892412084,-2.01007947545956
-1.85542779784734,0.112859482265616,-0.785540326375253,-0.392165757537379,-0.157685040659127,-0.858236180533296
-0.379846674015774,0.112859482265616,-0.785540326375253,-0.392165757537379,-0.157685040659127,0.29360711439297
-0.298439720497439,0.112859482265616,0.381548158525123,0.807400089047543,-0.157685040659127,0.29360711439297
-1.47082490051097,0.112859482265616,0.381548158525123,0.807400089047543,-1.52428872637156,0.29360711439297
NA,NA,NA,NA,NA,NA
1.32137389652227,0.112859482265616,0.381548158525123,0.807400089047543,-0.157685040659127,-0.858236180533296
0.952094011307575,0.112859482265616,0.381548158525123,0.807400089047543,-0.157685040659127,0.29360711439297
0.747158575868348,0.112859482265616,1.5486366434255,2.00696593563247,1.20891864505331,1.44545040931924
-1.44290244432062,0.112859482265616,-0.785540326375253,-0.392165757537379,-1.52428872637156,-0.858236180533296
