"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num"
-0.717445094472536,0.82264270800025
-1.51006842496099,-0.357670742608805
-0.95689303364305,-1.53798419321786
NA,NA
0.172258478165813,0.82264270800025
0.753240572392256,-0.357670742608805
-1.14419632842795,-0.357670742608805
0.675910272202905,0.82264270800025
-0.0863242814584014,-0.357670742608805
-1.35161673694647,-1.53798419321786
1.06722305070562,0.82264270800025
-0.672704320391555,-1.53798419321786
0.0527493891962281,0.82264270800025
-0.559011108100279,0.82264270800025
-0.872661817925095,-0.357670742608805
1.13721088712263,-0.357670742608805
NA,NA
NA,NA
0.296895149885852,0.82264270800025
0.923994669420016,0.82264270800025
1.51975615627969,0.82264270800025
-0.279359613043149,NA
-0.456223586101287,0.82264270800025
-0.470686567159965,-2.71829764382692
1.5119426133616,0.82264270800025
-0.703052962230272,-1.53798419321786
0.0313725226705807,-0.357670742608805
NA,NA
2.93509054104926,0.82264270800025
0.519237810472728,0.82264270800025
-0.47967367826335,-0.357670742608805
-0.875044378703894,0.82264270800025
-0.806113212037467,-0.357670742608805
0.871317539356358,-0.357670742608805
-0.0154273241824765,0.82264270800025
1.29261770255459,0.82264270800025
-0.872327683584597,-1.53798419321786
-0.931987203203367,0.82264270800025
NA,NA
NA,NA
