"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22c_num"
-1.31311954683538,-1.2365326469661,1.59634125696131
-0.578748751753766,0.233938608885478,1.59634125696131
NA,NA,NA
-0.128574735764161,0.233938608885478,-0.7065772776714
-0.812094608377834,-1.2365326469661,1.59634125696131
NA,NA,NA
1.24099231322206,-1.2365326469661,-1.85803654498776
NA,NA,NA
NA,NA,NA
-0.667889405869637,-1.2365326469661,1.59634125696131
0.951864504665195,1.70440986473706,-1.85803654498776
0.0687088876328438,0.233938608885478,0.444881989644955
-1.02891716334208,-1.2365326469661,1.59634125696131
0.234589584198485,0.233938608885478,0.444881989644955
-0.99252483288758,-1.2365326469661,-0.7065772776714
-1.23385782511548,-1.2365326469661,-0.7065772776714
-0.716556600491681,-1.2365326469661,0.444881989644955
0.852080309082265,1.70440986473706,-0.7065772776714
NA,NA,NA
NA,NA,NA
-0.0636772753463339,0.233938608885478,0.444881989644955
NA,NA,NA
-0.391598950530559,0.233938608885478,-0.7065772776714
0.389343997462365,0.233938608885478,0.444881989644955
-0.641506274988135,0.233938608885478,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.307155311882761,0.233938608885478,-1.85803654498776
NA,NA,NA
1.95201581531418,-1.2365326469661,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
2.01199120527423,0.233938608885478,-0.7065772776714
-0.455627407348555,0.233938608885478,0.444881989644955
NA,NA,NA
NA,NA,NA
-0.712513637626034,1.70440986473706,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.651926991173533,0.233938608885478,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.106623646668076,0.233938608885478,0.444881989644955
-0.932132929447892,0.233938608885478,0.444881989644955
NA,NA,NA
-0.330390813248021,0.233938608885478,-0.7065772776714
NA,NA,NA
0.490276753823619,0.233938608885478,0.444881989644955
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.268609585646718,-1.2365326469661,-0.7065772776714
-0.851435235574384,-1.2365326469661,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.905471346198185,-1.2365326469661,-0.7065772776714
-0.439067064412798,-1.2365326469661,0.444881989644955
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.628260242400046,0.233938608885478,1.59634125696131
-0.325108353673385,1.70440986473706,0.444881989644955
-0.753094886429324,1.70440986473706,0.444881989644955
0.715485019769703,0.233938608885478,0.444881989644955
NA,NA,NA
0.105550293339366,1.70440986473706,1.59634125696131
-1.15787562226283,-1.2365326469661,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.0408055578786482,0.233938608885478,1.59634125696131
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.0317686516239448,NA,NA
-0.270168427881863,1.70440986473706,0.444881989644955
-0.840667091593983,0.233938608885478,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.76822411510107,0.233938608885478,-0.7065772776714
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.65501091025844,0.233938608885478,-0.7065772776714
NA,NA,NA
NA,NA,NA
3.32785557538241,0.233938608885478,-0.7065772776714
NA,NA,NA
