"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q23c_num"
-1.6188725710994,-1.2365326469661,0.897582365020372,0.42951876928211,-1.60981026267712,-0.396572770525654,1.86478399683146,0.283377475850252
-1.32902204270246,0.233938608885478,-0.621403175783335,-3.43615015425688,NA,NA,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
0.111208269356662,0.233938608885478,-0.621403175783335,0.42951876928211,-0.519293633121651,0.884662334249537,-0.799193141499197,-1.4573698758013
-1.06444933318245,-1.2365326469661,-0.621403175783335,0.42951876928211,1.66173962598928,-1.67780787530084,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
0.502938906449182,-1.2365326469661,0.897582365020372,0.42951876928211,-0.519293633121651,-0.396572770525654,-2.13118171066452,-3.19811722745284
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.841119234612296,-1.2365326469661,-0.621403175783335,0.42951876928211,-1.60981026267712,-1.67780787530084,1.86478399683146,0.283377475850252
-0.677682655981534,1.70440986473706,0.897582365020372,0.42951876928211,0.571222996433816,-0.396572770525654,-0.799193141499197,0.283377475850252
-1.24049803923094,0.233938608885478,-0.621403175783335,-1.50331569248738,-1.60981026267712,0.884662334249537,0.532795427666131,0.283377475850252
-0.778182874431365,-1.2365326469661,-2.14038871658704,-1.50331569248738,-1.60981026267712,-0.396572770525654,1.86478399683146,0.283377475850252
-0.62020177433345,0.233938608885478,-0.621403175783335,-1.50331569248738,NA,NA,-0.799193141499197,0.283377475850252
-0.938712414849306,-1.2365326469661,0.897582365020372,0.42951876928211,-0.519293633121651,-0.396572770525654,-0.799193141499197,0.283377475850252
0.206015859079587,-1.2365326469661,-0.621403175783335,0.42951876928211,-0.519293633121651,0.884662334249537,-0.799193141499197,0.283377475850252
-1.22558036689066,-1.2365326469661,-2.14038871658704,0.42951876928211,NA,NA,0.532795427666131,0.283377475850252
0.807355209138064,1.70440986473706,0.897582365020372,0.42951876928211,1.66173962598928,-0.396572770525654,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.21753117760918,0.233938608885478,0.897582365020372,0.42951876928211,-0.519293633121651,0.884662334249537,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
-0.394473357087737,0.233938608885478,-0.621403175783335,0.42951876928211,-0.519293633121651,0.884662334249537,1.86478399683146,0.283377475850252
-1.33162021114267,0.233938608885478,0.897582365020372,0.42951876928211,0.571222996433816,0.884662334249537,0.532795427666131,0.283377475850252
-0.113976991845526,0.233938608885478,0.897582365020372,0.42951876928211,-0.519293633121651,-0.396572770525654,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.027210586690664,0.233938608885478,-0.621403175783335,0.42951876928211,0.571222996433816,0.884662334249537,-0.799193141499197,-1.4573698758013
NA,NA,NA,NA,NA,NA,NA,NA
0.575878707198965,-1.2365326469661,-0.621403175783335,0.42951876928211,0.571222996433816,0.884662334249537,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.79420279385045,0.233938608885478,0.897582365020372,0.42951876928211,-0.519293633121651,-0.396572770525654,-0.799193141499197,0.283377475850252
-0.952971228650732,0.233938608885478,-0.621403175783335,0.42951876928211,0.571222996433816,-1.67780787530084,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.582398839231279,1.70440986473706,-0.621403175783335,0.42951876928211,0.571222996433816,-1.67780787530084,-0.799193141499197,2.0241248275018
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.21491197235164,0.233938608885478,0.897582365020372,0.42951876928211,-0.519293633121651,-1.67780787530084,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.47692094993771,0.233938608885478,0.897582365020372,0.42951876928211,0.571222996433816,0.884662334249537,0.532795427666131,0.283377475850252
0.764849382435945,0.233938608885478,0.897582365020372,0.42951876928211,0.571222996433816,0.884662334249537,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
1.95801326198792,0.233938608885478,0.897582365020372,0.42951876928211,0.571222996433816,-0.396572770525654,-0.799193141499197,-3.19811722745284
NA,NA,NA,NA,NA,NA,NA,NA
1.25988686530971,0.233938608885478,0.897582365020372,0.42951876928211,0.571222996433816,-0.396572770525654,-0.799193141499197,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.12024529073348,-1.2365326469661,-2.14038871658704,-3.43615015425688,-1.60981026267712,-0.396572770525654,0.532795427666131,2.0241248275018
0.610850142231075,-1.2365326469661,0.897582365020372,0.42951876928211,-0.519293633121651,0.884662334249537,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.33739028729444,-1.2365326469661,-2.14038871658704,-1.50331569248738,-0.519293633121651,-0.396572770525654,-0.799193141499197,0.283377475850252
-1.12249154376824,-1.2365326469661,-0.621403175783335,0.42951876928211,-0.519293633121651,0.884662334249537,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.110790379576074,0.233938608885478,0.897582365020372,0.42951876928211,-0.519293633121651,-1.67780787530084,1.86478399683146,0.283377475850252
0.80479243184517,1.70440986473706,0.897582365020372,0.42951876928211,0.571222996433816,0.884662334249537,-0.799193141499197,-1.4573698758013
0.753623827751329,1.70440986473706,-0.621403175783335,0.42951876928211,1.66173962598928,0.884662334249537,0.532795427666131,-1.4573698758013
1.59102971541957,0.233938608885478,-0.621403175783335,0.42951876928211,-0.519293633121651,0.884662334249537,0.532795427666131,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
-0.0647677624722113,1.70440986473706,-0.621403175783335,0.42951876928211,1.66173962598928,0.884662334249537,0.532795427666131,-1.4573698758013
0.19384934074714,-1.2365326469661,0.897582365020372,0.42951876928211,0.571222996433816,0.884662334249537,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.290084639553892,0.233938608885478,-0.621403175783335,0.42951876928211,-0.519293633121651,0.884662334249537,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.651057456725902,NA,NA,-1.50331569248738,-0.519293633121651,-1.67780787530084,1.86478399683146,NA
0.322371849594373,1.70440986473706,0.897582365020372,0.42951876928211,1.66173962598928,0.884662334249537,-0.799193141499197,0.283377475850252
-0.247184219398527,0.233938608885478,0.897582365020372,0.42951876928211,0.571222996433816,-0.396572770525654,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.911390119341476,0.233938608885478,-0.621403175783335,0.42951876928211,-1.60981026267712,-1.67780787530084,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.05759738527809,0.233938608885478,0.897582365020372,-1.50331569248738,0.571222996433816,0.884662334249537,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.56679613499503,0.233938608885478,0.897582365020372,0.42951876928211,1.66173962598928,0.884662334249537,-0.799193141499197,0.283377475850252
NA,NA,NA,NA,NA,NA,NA,NA
