"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22f_num"
1.17562132746489,0.594998948001887,-0.472474018688375
-0.19734706841899,0.594998948001887,0.634886962612504
-1.22470855154802,0.594998948001887,-0.472474018688375
-0.230631192839068,0.594998948001887,1.74224794391338
0.985050196916327,-0.578917895353188,-0.472474018688375
-0.663880980219969,-1.75283473870826,-0.472474018688375
1.43849511625874,1.76891579135696,-0.472474018688375
-1.03585717109901,0.594998948001887,-1.57983499998925
0.826713647274243,0.594998948001887,-0.472474018688375
-0.654732802486789,1.76891579135696,-0.472474018688375
0.954158283512989,0.594998948001887,-0.472474018688375
0.957382972346641,0.594998948001887,-0.472474018688375
-0.0181429055889058,1.76891579135696,-1.57983499998925
0.77826719554874,1.76891579135696,-0.472474018688375
NA,NA,NA
-1.93853660953658,-0.578917895353188,-0.472474018688375
0.787190488508397,0.594998948001887,0.634886962612504
-0.868131880177967,0.594998948001887,-1.57983499998925
2.19389170196701,1.76891579135696,0.634886962612504
0.301781731410934,-0.578917895353188,-1.57983499998925
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.814186348862578,-1.75283473870826,-0.472474018688375
1.50823772751073,0.594998948001887,-1.57983499998925
-1.38227192650141,0.594998948001887,0.634886962612504
-1.36323485059254,-1.75283473870826,1.74224794391338
-2.22975120082828,-0.578917895353188,0.634886962612504
-0.885376478418065,-0.578917895353188,-0.472474018688375
NA,NA,NA
0.912352563589724,0.594998948001887,-0.472474018688375
NA,NA,NA
-1.28254821259639,-1.75283473870826,0.634886962612504
1.05114290371982,-0.578917895353188,-1.57983499998925
NA,NA,NA
1.01330259307271,0.594998948001887,-0.472474018688375
-2.40647809733308,-1.75283473870826,1.74224794391338
0.91104679806739,1.76891579135696,-1.57983499998925
-0.465436100225342,NA,0.634886962612504
0.446257251226023,0.594998948001887,-0.472474018688375
0.832586789442662,-0.578917895353188,-0.472474018688375
0.894463470325428,-0.578917895353188,0.634886962612504
NA,NA,NA
0.140710576423851,0.594998948001887,-0.472474018688375
0.829165161419194,0.594998948001887,-1.57983499998925
-0.218455245152764,0.594998948001887,-0.472474018688375
NA,NA,NA
1.24898807067576,1.76891579135696,-0.472474018688375
-0.127245307674093,NA,1.74224794391338
0.623183320942593,-0.578917895353188,-0.472474018688375
NA,NA,NA
-0.281562729966691,-0.578917895353188,1.74224794391338
NA,NA,NA
NA,NA,NA
0.147503465430389,0.594998948001887,-0.472474018688375
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.616559384923587,-0.578917895353188,-0.472474018688375
NA,NA,NA
-1.3503058750337,-0.578917895353188,-0.472474018688375
NA,NA,NA
NA,NA,NA
0.611859977580069,0.594998948001887,-0.472474018688375
0.430704437192477,0.594998948001887,-0.472474018688375
-0.273474148845897,-0.578917895353188,-0.472474018688375
NA,NA,NA
NA,NA,NA
0.163490410857307,-1.75283473870826,-1.57983499998925
NA,NA,NA
0.777947202367885,-0.578917895353188,-0.472474018688375
-1.0317742725774,-0.578917895353188,0.634886962612504
0.970308576563266,-0.578917895353188,0.634886962612504
1.72126981632288,-0.578917895353188,-0.472474018688375
0.190424734061322,0.594998948001887,0.634886962612504
-0.191309441306946,0.594998948001887,0.634886962612504
-0.20725834743279,-0.578917895353188,-0.472474018688375
-0.360767927077832,-0.578917895353188,-0.472474018688375
0.581323882945999,0.594998948001887,0.634886962612504
-1.03379726069315,-1.75283473870826,-0.472474018688375
0.511039744772561,-0.578917895353188,0.634886962612504
-0.0306231879931024,0.594998948001887,0.634886962612504
-0.347291798924076,0.594998948001887,0.634886962612504
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.33273344422662,1.76891579135696,1.74224794391338
-0.322301013891444,-0.578917895353188,1.74224794391338
-0.295293963118208,-0.578917895353188,1.74224794391338
-1.13747742747723,0.594998948001887,0.634886962612504
NA,NA,NA
-1.33405821924485,-1.75283473870826,NA
NA,NA,NA
-1.01503320257625,-0.578917895353188,NA
-1.51091491242513,0.594998948001887,-1.57983499998925
NA,NA,NA
NA,NA,NA
0.107255244684998,0.594998948001887,-0.472474018688375
0.714766989984738,-0.578917895353188,0.634886962612504
0.314797975990986,NA,0.634886962612504
-1.76691751989762,-1.75283473870826,1.74224794391338
0.497338711535993,-0.578917895353188,1.74224794391338
1.48652309505384,NA,-0.472474018688375
NA,NA,NA
NA,NA,NA
0.592376442538509,-0.578917895353188,0.634886962612504
NA,NA,NA
-1.04400505534801,-0.578917895353188,1.74224794391338
