"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q19_num"
-1.53239222403979,1.02037604569208,1.44148343197352,-0.338453960814956
NA,NA,NA,NA
1.02002122317334,1.02037604569208,-1.09827309102744,-0.338453960814956
0.810325413856332,-0.0566875580940044,-1.09827309102744,-0.338453960814956
-0.0920961753071819,1.02037604569208,0.171605170473038,-0.338453960814956
-0.4457183149105,-0.0566875580940044,-1.09827309102744,-0.338453960814956
-0.493747490509145,-0.0566875580940044,0.171605170473038,-0.338453960814956
0.931127006342213,1.02037604569208,-1.09827309102744,-0.338453960814956
-0.0238139648102145,-0.0566875580940044,-1.09827309102744,-0.338453960814956
0.0675791522734153,-1.13375116188009,-1.09827309102744,-0.338453960814956
-0.172750646570736,1.02037604569208,0.171605170473038,-0.338453960814956
-1.32293193400262,1.02037604569208,0.171605170473038,-0.338453960814956
0.342632567650278,-1.13375116188009,-1.09827309102744,-0.338453960814956
1.22548253209356,-1.13375116188009,-1.09827309102744,-0.338453960814956
0.196115433839769,-1.13375116188009,-2.36815135252792,-0.338453960814956
-0.120378652739179,1.02037604569208,1.44148343197352,-0.338453960814956
0.882072583449514,-0.0566875580940044,0.171605170473038,-0.338453960814956
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.06078802849575,-0.0566875580940044,-1.09827309102744,-0.338453960814956
-0.717606577038144,1.02037604569208,1.44148343197352,2.87685866692712
NA,NA,NA,NA
NA,NA,NA,NA
-0.194249359446102,-1.13375116188009,0.171605170473038,2.87685866692712
0.623522595209144,-2.21081476566617,0.171605170473038,-0.338453960814956
-0.723279432221363,-0.0566875580940044,0.171605170473038,-0.338453960814956
-1.28467031584806,1.02037604569208,1.44148343197352,-0.338453960814956
-0.497658294780595,-0.0566875580940044,-1.09827309102744,-0.338453960814956
-0.0424686829340365,1.02037604569208,0.171605170473038,-0.338453960814956
NA,NA,NA,NA
-0.0503671061517805,-2.21081476566617,0.171605170473038,-0.338453960814956
-2.30858370935704,-0.0566875580940044,1.44148343197352,2.87685866692712
0.273309998400901,1.02037604569208,0.171605170473038,-0.338453960814956
-0.602622713126698,-0.0566875580940044,0.171605170473038,2.87685866692712
NA,NA,NA,NA
1.5227588901328,-0.0566875580940044,0.171605170473038,-0.338453960814956
0.637838290110776,-2.21081476566617,-1.09827309102744,-0.338453960814956
0.318900742441967,1.02037604569208,1.44148343197352,-0.338453960814956
-1.8124937809675,-0.0566875580940044,1.44148343197352,-0.338453960814956
1.58900825512767,-0.0566875580940044,0.171605170473038,-0.338453960814956
NA,NA,NA,NA
-1.22380664260466,1.02037604569208,0.171605170473038,-0.338453960814956
-1.20096781085291,1.02037604569208,1.44148343197352,-0.338453960814956
0.0305619318513188,-0.0566875580940044,0.171605170473038,-0.338453960814956
1.57285492916098,-1.13375116188009,0.171605170473038,-0.338453960814956
1.75770425460856,-0.0566875580940044,NA,-0.338453960814956
NA,NA,NA,NA
