"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num"
0.744586542965805,-0.301955947175307
0.097013251587213,-0.301955947175307
-0.39176179548298,-0.301955947175307
1.52700082587727,NA
1.62078774874633,1.04312054478742
0.168758968661656,1.04312054478742
NA,NA
NA,NA
0.24231869804514,-0.301955947175307
1.29060253131566,1.04312054478742
-1.3147725335476,NA
-1.51882108945777,1.04312054478742
-1.0105729237522,-1.64703243913804
-0.0309404264177329,-0.301955947175307
NA,NA
NA,NA
NA,NA
NA,NA
-0.033706440454916,1.04312054478742
-1.18672288286759,-0.301955947175307
NA,NA
-0.392142601538836,-0.301955947175307
0.109129788402262,-1.64703243913804
0.849020773114835,NA
-0.107191226391189,-0.301955947175307
NA,NA
-0.207943437233792,-1.64703243913804
-0.560943462449421,-0.301955947175307
0.618667254994413,-0.301955947175307
-0.607486132759172,-0.301955947175307
-1.05404071324072,-0.301955947175307
-0.752722590474714,-1.64703243913804
0.670779451925131,-1.64703243913804
0.0546188915238771,1.04312054478742
0.595392191443273,1.04312054478742
-0.487337275639104,-1.64703243913804
NA,NA
1.3905736565524,-0.301955947175307
-1.05401222722034,-1.64703243913804
NA,NA
2.77749672507936,-0.301955947175307
-0.945336745148231,-0.301955947175307
0.710026991895429,1.04312054478742
1.15832364541421,1.04312054478742
-0.904717450405622,-0.301955947175307
0.455215516157288,-0.301955947175307
-1.6407914693254,-0.301955947175307
-0.00575985732260545,1.04312054478742
0.85561276547104,NA
-1.46632210494337,NA
0.21111285282598,1.04312054478742
2.43102868918077,1.04312054478742
0.672122720677066,-0.301955947175307
0.643577957939794,-0.301955947175307
1.6312191845649,1.04312054478742
-0.425556757089232,NA
-0.157358943966612,-0.301955947175307
-0.719297920310392,-0.301955947175307
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.169887750210307,1.04312054478742
-0.641582423887964,2.38819703675016
-0.410951556002271,-0.301955947175307
-0.690838615634257,1.04312054478742
-1.60846123099111,-1.64703243913804
-0.76172226848181,1.04312054478742
-1.0763982962579,NA
0.81111352454406,1.04312054478742
