"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num"
1.12976089561092,0.692934867183583,0.878553465981382,-0.954577342096276
-1.34380961796921,0.692934867183583,-0.41615690493855,-0.954577342096276
-1.46317403496954,0.692934867183583,-1.71086727585848,1.08017962395105
-0.510616222496743,0.692934867183583,-1.71086727585848,1.08017962395105
0.250345529355856,0.692934867183583,0.878553465981382,-0.954577342096276
-0.338725620027437,0.692934867183583,0.878553465981382,1.08017962395105
NA,NA,NA,NA
NA,NA,NA,NA
1.4253549545801,-1.07089934019281,-0.41615690493855,-0.954577342096276
0.576301165584296,-1.07089934019281,-0.41615690493855,-0.276325020080501
0.233594213460768,0.692934867183583,0.878553465981382,-0.954577342096276
-1.07165642262083,0.692934867183583,NA,NA
3.10027388077467,-2.8347335475692,2.17326383690131,1.08017962395105
0.626297009438481,0.692934867183583,0.878553465981382,-0.954577342096276
NA,NA,NA,NA
0.71155513942472,-1.07089934019281,0.878553465981382,-0.954577342096276
0.436018045589394,0.692934867183583,-0.41615690493855,-0.954577342096276
0.10249128593696,0.692934867183583,-0.41615690493855,-0.954577342096276
-0.103283763112874,0.692934867183583,-0.41615690493855,1.08017962395105
0.560441958940135,0.692934867183583,-0.41615690493855,-0.954577342096276
-0.900202528103518,-1.07089934019281,-0.41615690493855,-0.276325020080501
0.399410622665819,0.692934867183583,0.878553465981382,1.08017962395105
NA,NA,NA,NA
0.862535219888023,-1.07089934019281,-1.71086727585848,1.08017962395105
-0.04788045536856,-1.07089934019281,-0.41615690493855,-0.954577342096276
0.137745369886174,0.692934867183583,0.878553465981382,NA
-0.608509634996988,0.692934867183583,-0.41615690493855,-0.954577342096276
NA,NA,NA,NA
NA,NA,NA,NA
-1.16621498017701,0.692934867183583,0.878553465981382,1.08017962395105
0.23604514014248,-1.07089934019281,0.878553465981382,1.08017962395105
-1.41749154315856,0.692934867183583,0.878553465981382,1.08017962395105
NA,NA,NA,NA
NA,NA,NA,NA
-1.19117030161958,NA,-1.71086727585848,1.08017962395105
0.231089580496584,-1.07089934019281,-0.41615690493855,-0.954577342096276
NA,NA,NA,NA
-0.856524887154515,-1.07089934019281,-0.41615690493855,1.08017962395105
NA,NA,NA,NA
