"PROFICIENCIA_LP_SAEB","TX_RESP_Q22e_num"
-0.079196774098297,1.23874707450145
-0.0743679470193622,-0.0555848046250654
-0.0776753188245338,1.23874707450145
NA,NA
-0.076101255094025,-0.0555848046250654
-0.0794969937247676,1.23874707450145
-0.0783060839198725,2.53307895362797
-0.0797185390214917,-0.0555848046250654
NA,NA
-0.0791486367832883,-0.0555848046250654
-0.0747291297311808,-0.0555848046250654
-0.0806593840562507,-0.0555848046250654
NA,NA
-0.0752158972629712,NA
NA,NA
-0.078459730525719,1.23874707450145
-0.0781203565685278,-1.34991668375158
-0.0735663493993839,-0.0555848046250654
-0.078097012341276,1.23874707450145
-0.0786958537923268,1.23874707450145
-0.0779291560390966,1.23874707450145
-0.0792693713737465,2.53307895362797
-0.0744677747124853,-0.0555848046250654
-0.0783275513873587,1.23874707450145
-0.0782174083481495,-0.0555848046250654
NA,NA
NA,NA
-0.0810968904291738,-0.0555848046250654
-0.0747174819741412,-0.0555848046250654
NA,NA
-0.0758915850463309,-1.34991668375158
NA,NA
NA,NA
-0.0778830715099593,-1.34991668375158
NA,NA
NA,NA
-0.0743362508670646,-0.0555848046250654
-0.0805794071038277,-0.0555848046250654
-0.0715554130095952,-0.0555848046250654
-0.0789524478971842,2.53307895362797
-0.075007234609584,-0.0555848046250654
-0.0754920414730462,-0.0555848046250654
-0.077676442717548,1.23874707450145
-0.0755437372582736,-0.0555848046250654
NA,NA
NA,NA
-0.0774760453279319,-0.0555848046250654
-0.0732943405493288,-0.0555848046250654
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.0731798590884289,-0.0555848046250654
-0.0750210895009932,1.23874707450145
-0.0808309315486951,-0.0555848046250654
NA,NA
-0.0729178567891521,-0.0555848046250654
-0.0779028409964978,-1.34991668375158
-0.0772984180284784,-0.0555848046250654
-0.0765955485897732,1.23874707450145
NA,NA
NA,NA
-0.0771768304413672,-0.0555848046250654
-0.072510684369296,-0.0555848046250654
-0.0766552632218859,NA
-0.0776049909635646,1.23874707450145
-0.0778053937602937,1.23874707450145
-0.0792868470154851,-1.34991668375158
-0.076239839056041,-0.0555848046250654
-0.0738655615823921,NA
-0.0707767181998259,1.23874707450145
-0.0748288490854216,-0.0555848046250654
-0.0736463832248045,-1.34991668375158
-0.0754009854935598,-0.0555848046250654
NA,NA
-0.0763456273539094,-1.34991668375158
-0.0789907708597038,-0.0555848046250654
NA,NA
-0.0772577064983704,-0.0555848046250654
-0.0752251428854842,-0.0555848046250654
NA,NA
-0.0756100922675463,-1.34991668375158
-0.0742128839956885,-1.34991668375158
-0.0726427010976441,-1.34991668375158
NA,NA
-0.0756102791078781,-0.0555848046250654
NA,NA
-0.0763384101361037,-0.0555848046250654
-0.0759048982924846,-0.0555848046250654
-0.0793072772512317,-0.0555848046250654
-0.0796670950602632,1.23874707450145
-0.0731630144076215,-0.0555848046250654
-0.0800004434290421,1.23874707450145
-0.0797681224442936,1.23874707450145
-0.0773846427033468,-0.0555848046250654
-0.0726258970193397,-1.34991668375158
-0.0737713262696192,-0.0555848046250654
-0.0781399120808583,-1.34991668375158
