"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q19_num"
0.295654794090729,-0.433043368705841,-0.6143669744832
0.367641917638851,0.807035368951794,-0.6143669744832
NA,NA,NA
0.473468947349051,0.807035368951794,-0.6143669744832
1.95261335518101,0.807035368951794,-0.6143669744832
-1.23212349145591,-0.433043368705841,1.39040946856724
1.01884963409564,-0.433043368705841,1.39040946856724
-0.994713095770596,-1.67312210636347,1.39040946856724
0.623725395443164,0.807035368951794,1.39040946856724
-0.661185731047606,0.807035368951794,-0.6143669744832
0.193471610730479,-0.433043368705841,-0.6143669744832
0.482993847008752,0.807035368951794,-0.6143669744832
NA,NA,NA
0.168493162358312,-0.433043368705841,-0.6143669744832
NA,NA,NA
-0.969271756368475,0.807035368951794,-0.6143669744832
2.32840877626032,-0.433043368705841,-0.6143669744832
0.655096649130466,0.807035368951794,-0.6143669744832
-0.815794486631192,-0.433043368705841,-0.6143669744832
1.20699744657732,0.807035368951794,-0.6143669744832
-0.706231041566741,0.807035368951794,1.39040946856724
-0.317869884246607,0.807035368951794,1.39040946856724
0.209493478839378,0.807035368951794,-0.6143669744832
0.722156727613705,-0.433043368705841,-0.6143669744832
NA,NA,NA
1.06541471878702,0.807035368951794,-0.6143669744832
0.707375638427509,0.807035368951794,-0.6143669744832
-0.84942737776601,-1.67312210636347,1.39040946856724
NA,NA,NA
0.302059170531401,-0.433043368705841,-0.6143669744832
1.28719797587258,-0.433043368705841,-0.6143669744832
NA,NA,NA
0.888243464624913,0.807035368951794,-0.6143669744832
NA,NA,NA
1.91309296955324,0.807035368951794,-0.6143669744832
-0.966495813446519,-1.67312210636347,3.39518591161769
-0.657008301682061,0.807035368951794,1.39040946856724
NA,NA,NA
-0.42476152651894,-0.433043368705841,-0.6143669744832
NA,NA,NA
0.310592749092116,0.807035368951794,1.39040946856724
-0.836907949031554,-0.433043368705841,1.39040946856724
0.611117239410103,-0.433043368705841,-0.6143669744832
-1.27519000148277,-1.67312210636347,1.39040946856724
-0.947658136092491,0.807035368951794,NA
-0.497268085483837,-0.433043368705841,-0.6143669744832
-1.0766211367242,-2.91320084402111,-0.6143669744832
-0.754204007876461,0.807035368951794,-0.6143669744832
0.283148224718453,0.807035368951794,1.39040946856724
-0.736267659090398,-0.433043368705841,-0.6143669744832
2.65067159276192,0.807035368951794,-0.6143669744832
1.79585096698967,0.807035368951794,1.39040946856724
-0.934840411563114,0.807035368951794,-0.6143669744832
NA,NA,NA
-0.637208886663323,0.807035368951794,1.39040946856724
-0.143507998146432,0.807035368951794,-0.6143669744832
-1.37011765205068,-0.433043368705841,-0.6143669744832
-1.04967417074865,0.807035368951794,-0.6143669744832
-0.833926256314752,-1.67312210636347,-0.6143669744832
0.895390992577496,NA,NA
NA,NA,NA
-0.167345989024264,0.807035368951794,-0.6143669744832
-0.377548412789005,-0.433043368705841,-0.6143669744832
NA,NA,NA
1.57494716145342,-1.67312210636347,NA
NA,NA,NA
NA,NA,NA
-0.770187297898826,0.807035368951794,1.39040946856724
-0.572522315177279,0.807035368951794,-0.6143669744832
-0.593976493164793,-1.67312210636347,-0.6143669744832
-0.246435644259459,0.807035368951794,-0.6143669744832
-1.23868599894419,NA,-0.6143669744832
0.443827036330311,-0.433043368705841,-0.6143669744832
-0.365045685122423,0.807035368951794,-0.6143669744832
-0.16681240600867,-0.433043368705841,-0.6143669744832
0.363995494815621,-0.433043368705841,-0.6143669744832
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.786605160749283,-2.91320084402111,1.39040946856724
NA,NA,NA
1.82706020191522,0.807035368951794,-0.6143669744832
-1.55178906186096,-0.433043368705841,1.39040946856724
-1.09382201740974,NA,NA
