"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
1.19368972287631,1.65153127598467,0.996438389203115,0.775248412452487,-0.393284115206677
-0.158501319349367,0.0869226987360354,0.996438389203115,-1.21824750528248,-0.393284115206677
-0.17254985638484,0.0869226987360354,0.290627863517575,0.775248412452487,-0.393284115206677
1.24205749260203,1.65153127598467,0.996438389203115,0.775248412452487,-0.393284115206677
-0.0366773719050311,0.0869226987360354,NA,-1.21824750528248,-0.393284115206677
-1.44207804564197,1.65153127598467,0.996438389203115,-1.21824750528248,-0.393284115206677
1.50660328594797,0.0869226987360354,0.996438389203115,0.775248412452487,-0.393284115206677
-0.720586536640595,-1.4776858785126,0.290627863517575,-1.21824750528248,-0.393284115206677
NA,NA,NA,NA,NA
-2.04005871935966,NA,NA,NA,3.34291497925676
-0.198788287922455,0.0869226987360354,-1.1209931878535,0.775248412452487,-0.393284115206677
NA,NA,NA,NA,NA
1.68946451793713,0.0869226987360354,-1.1209931878535,-1.21824750528248,-0.393284115206677
0.659849139380532,0.0869226987360354,0.996438389203115,0.775248412452487,-0.393284115206677
-0.066995648875139,0.0869226987360354,0.290627863517575,0.775248412452487,-0.393284115206677
0.18629909672425,0.0869226987360354,-1.1209931878535,0.775248412452487,1.47481543202504
-0.769040821022013,0.0869226987360354,-1.1209931878535,-1.21824750528248,1.47481543202504
-0.0904467653019675,-1.4776858785126,-1.1209931878535,0.775248412452487,-0.393284115206677
0.689176401325948,0.0869226987360354,0.996438389203115,0.775248412452487,-0.393284115206677
-1.1940335401371,-1.4776858785126,-1.1209931878535,0.775248412452487,-0.393284115206677
NA,NA,NA,NA,NA
-0.277382744254038,-1.4776858785126,-1.1209931878535,-1.21824750528248,-0.393284115206677
