"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q20_num"
0.0187357263446313,0.775248412452487,0.32394177193585,0.235702260395515,1.65153127598467,0.996438389203115,0.235702260395516,-0.229415733870561
0.481482665019327,0.775248412452487,0.32394177193585,0.235702260395515,0.0869226987360354,0.996438389203115,1.64991582276861,-0.229415733870561
0.920334314207974,-1.21824750528248,0.32394177193585,0.235702260395515,0.0869226987360354,0.290627863517575,-1.17851130197758,-0.229415733870561
1.60579756697938,0.775248412452487,0.32394177193585,0.235702260395515,1.65153127598467,0.996438389203115,-1.17851130197758,-0.229415733870561
0.735122460894156,0.775248412452487,0.32394177193585,0.235702260395515,0.0869226987360354,NA,0.235702260395516,-0.229415733870561
-1.22330748889723,0.775248412452487,0.32394177193585,0.235702260395515,1.65153127598467,0.996438389203115,-1.17851130197758,-0.229415733870561
-0.0773331706317919,-1.21824750528248,0.32394177193585,0.235702260395515,0.0869226987360354,0.996438389203115,0.235702260395516,-0.229415733870561
0.608122622465059,0.775248412452487,0.32394177193585,0.235702260395515,-1.4776858785126,0.290627863517575,0.235702260395516,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA
-1.35985138182747,NA,NA,NA,NA,NA,NA,-0.229415733870561
0.0832465860661467,0.775248412452487,0.32394177193585,0.235702260395515,0.0869226987360354,-1.1209931878535,0.235702260395516,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA
0.418016295014699,-1.21824750528248,0.32394177193585,0.235702260395515,0.0869226987360354,-1.1209931878535,-1.17851130197758,-0.229415733870561
0.901316434369782,0.775248412452487,0.32394177193585,0.235702260395515,0.0869226987360354,0.996438389203115,-1.17851130197758,-0.229415733870561
-1.38207723093397,-1.21824750528248,0.32394177193585,0.235702260395515,0.0869226987360354,0.290627863517575,1.64991582276861,-0.229415733870561
0.0662708211259828,0.775248412452487,0.32394177193585,0.235702260395515,0.0869226987360354,-1.1209931878535,-1.17851130197758,-0.229415733870561
0.417886407779751,-1.21824750528248,0.32394177193585,0.235702260395515,0.0869226987360354,-1.1209931878535,0.235702260395516,-0.229415733870561
-1.41775890284612,-1.21824750528248,-1.61970885967925,-4.00693842672377,-1.4776858785126,-1.1209931878535,0.235702260395516,4.12948320967011
1.19350407918623,0.775248412452487,0.32394177193585,0.235702260395515,0.0869226987360354,0.996438389203115,0.235702260395516,-0.229415733870561
-0.104926236255626,0.775248412452487,0.32394177193585,0.235702260395515,-1.4776858785126,-1.1209931878535,1.64991582276861,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA
-1.88458156806091,-1.21824750528248,-3.56335949129435,0.235702260395515,-1.4776858785126,-1.1209931878535,0.235702260395516,-0.229415733870561
