"PROFICIENCIA_MT_SAEB","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23h_num"
-0.684488938215046,-1.96778035927505,-3.11935430370827,-0.643650304346789
1.15704795830547,0.172612312217109,-0.470039689599876,1.50185071014251
-0.459667998065919,0.172612312217109,0.85461761745432,-0.643650304346789
0.536259912151648,-0.89758402352897,-0.470039689599876,-0.643650304346789
-1.01600555210772,-0.89758402352897,-0.470039689599876,-0.643650304346789
NA,NA,NA,NA
NA,NA,NA,NA
3.00549717216513,-0.89758402352897,-0.470039689599876,1.50185071014251
NA,NA,NA,NA
0.358522905034033,-0.89758402352897,-0.470039689599876,-0.643650304346789
0.627740150311626,-0.89758402352897,-1.79469699665407,-0.643650304346789
NA,NA,NA,NA
0.0117818718073494,-0.89758402352897,0.85461761745432,-0.643650304346789
NA,NA,NA,NA
-1.21606892412731,1.24280864796319,0.85461761745432,NA
-0.316026585984193,1.24280864796319,0.85461761745432,-0.643650304346789
0.0919264588971768,-0.89758402352897,0.85461761745432,-0.643650304346789
-0.654097879927586,0.172612312217109,-0.470039689599876,-0.643650304346789
-0.544053529363328,1.24280864796319,-0.470039689599876,-0.643650304346789
NA,NA,NA,NA
NA,NA,NA,NA
0.116963945179082,0.172612312217109,0.85461761745432,1.50185071014251
0.823273611589524,-0.89758402352897,-0.470039689599876,-0.643650304346789
1.22836384543416,1.24280864796319,0.85461761745432,1.50185071014251
-2.11656284115073,1.24280864796319,0.85461761745432,1.50185071014251
NA,NA,NA,NA
-0.121208399283128,1.24280864796319,-0.470039689599876,-0.643650304346789
-0.672297116338055,-0.89758402352897,0.85461761745432,1.50185071014251
0.076736326466844,-0.89758402352897,0.85461761745432,-0.643650304346789
0.488923109166051,0.172612312217109,0.85461761745432,-0.643650304346789
-0.523795236740153,1.24280864796319,0.85461761745432,-0.643650304346789
0.154207730748767,0.172612312217109,-1.79469699665407,-0.643650304346789
-0.966134652867875,1.24280864796319,0.85461761745432,-0.643650304346789
0.266202783154352,1.24280864796319,-0.470039689599876,1.50185071014251
0.696942787884097,0.172612312217109,-0.470039689599876,1.50185071014251
1.07915389764918,-0.89758402352897,-0.470039689599876,-0.643650304346789
0.0581054176159069,-0.89758402352897,0.85461761745432,-0.643650304346789
0.548859945307872,-0.89758402352897,-0.470039689599876,1.50185071014251
-2.03610217469721,1.24280864796319,0.85461761745432,-0.643650304346789
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
