"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22e_num"
-0.127040679963103,-0.554693369271926,0.438048071547771,1.45084984662304
-0.124495452515552,0.798758451751575,-1.10800394567965,-0.665684047274101
-0.121600354781867,-0.554693369271926,1.21107408016148,-0.665684047274101
-0.119691652814843,2.15221027277508,0.438048071547771,-1.72395099422267
NA,NA,NA,NA
NA,NA,NA,NA
-0.123321687136418,-0.554693369271926,1.21107408016148,-0.665684047274101
-0.123525540154212,0.798758451751575,NA,-0.665684047274101
-0.122199416884162,-0.554693369271926,1.21107408016148,-0.665684047274101
-0.123270175024974,-0.554693369271926,0.438048071547771,-1.72395099422267
NA,NA,NA,NA
-0.121493193856669,0.798758451751575,1.21107408016148,1.45084984662304
-0.124795794387559,-0.554693369271926,-1.10800394567965,0.39258289967447
-0.124604152542092,-0.554693369271926,0.438048071547771,-0.665684047274101
-0.12322785513702,-1.90814519029543,-1.10800394567965,-0.665684047274101
-0.123060345553667,-0.554693369271926,-1.10800394567965,-0.665684047274101
NA,NA,NA,NA
-0.125257169804941,-0.554693369271926,-1.10800394567965,1.45084984662304
-0.122722910812883,0.798758451751575,1.21107408016148,1.45084984662304
NA,NA,NA,NA
-0.125378896032381,-0.554693369271926,-1.10800394567965,-0.665684047274101
-0.122723251656987,-0.554693369271926,-1.10800394567965,-0.665684047274101
-0.119348040495626,0.798758451751575,0.438048071547771,0.39258289967447
-0.120616529141143,0.798758451751575,1.21107408016148,-0.665684047274101
-0.124688349797065,NA,NA,NA
NA,NA,NA,NA
-0.123266844897381,0.798758451751575,-0.334977937065942,1.45084984662304
-0.120968851007097,0.798758451751575,1.21107408016148,1.45084984662304
-0.121186488113985,0.798758451751575,1.21107408016148,0.39258289967447
-0.123398243950026,-0.554693369271926,-1.10800394567965,-0.665684047274101
-0.120699492171563,0.798758451751575,0.438048071547771,-0.665684047274101
-0.121512061018827,0.798758451751575,1.21107408016148,-0.665684047274101
-0.122263747731195,0.798758451751575,0.438048071547771,-0.665684047274101
-0.122983712540074,0.798758451751575,0.438048071547771,1.45084984662304
NA,NA,NA,NA
-0.125906359469196,-1.90814519029543,-1.10800394567965,0.39258289967447
-0.127440508426665,-0.554693369271926,-1.10800394567965,0.39258289967447
-0.127088584583623,-0.554693369271926,-1.10800394567965,0.39258289967447
NA,NA,NA,NA
-0.125407347100549,-0.554693369271926,-1.10800394567965,1.45084984662304
NA,NA,NA,NA
-0.124564531893512,-0.554693369271926,1.21107408016148,1.45084984662304
NA,NA,NA,NA
-0.12533593046196,-1.90814519029543,-1.10800394567965,0.39258289967447
-0.126689784992765,-0.554693369271926,0.438048071547771,0.39258289967447
-0.124974863081954,0.798758451751575,1.21107408016148,-0.665684047274101
-0.124837866577532,-0.554693369271926,-0.334977937065942,-1.72395099422267
-0.126429650159534,0.798758451751575,-1.10800394567965,0.39258289967447
NA,NA,NA,NA
7.93820850714915,-0.554693369271926,-1.10800394567965,-0.665684047274101
NA,NA,NA,NA
NA,NA,NA,NA
-0.122032980633111,0.798758451751575,1.21107408016148,-0.665684047274101
NA,NA,NA,NA
-0.123773305036329,0.798758451751575,1.21107408016148,-0.665684047274101
-0.126223904477083,NA,NA,-0.665684047274101
-0.122501145419115,-0.554693369271926,-1.10800394567965,-0.665684047274101
NA,NA,NA,NA
NA,NA,NA,NA
-0.123329410118158,0.798758451751575,1.21107408016148,-0.665684047274101
-0.122442619527598,-0.554693369271926,-1.10800394567965,-0.665684047274101
-0.126782772259813,2.15221027277508,0.438048071547771,0.39258289967447
NA,NA,NA,NA
NA,NA,NA,NA
-0.124070664003665,-0.554693369271926,-1.10800394567965,-0.665684047274101
-0.124822570862129,0.798758451751575,-0.334977937065942,1.45084984662304
-0.123094137960201,0.798758451751575,1.21107408016148,-0.665684047274101
-0.124564100016749,-0.554693369271926,1.21107408016148,-0.665684047274101
-0.121906681561243,2.15221027277508,1.21107408016148,-0.665684047274101
NA,NA,NA,NA
-0.12566390622167,-0.554693369271926,0.438048071547771,NA
-0.125813931078884,-0.554693369271926,-0.334977937065942,NA
NA,NA,NA,NA
-0.126285057634918,NA,NA,1.45084984662304
-0.125992057706305,-0.554693369271926,-1.10800394567965,0.39258289967447
-0.126133493676363,-0.554693369271926,0.438048071547771,-1.72395099422267
NA,NA,NA,NA
-0.123854826338458,2.15221027277508,1.21107408016148,-0.665684047274101
-0.12490983148711,-0.554693369271926,-1.10800394567965,1.45084984662304
-0.12420201010443,0.798758451751575,-1.10800394567965,-0.665684047274101
-0.126699493785284,-0.554693369271926,-1.10800394567965,1.45084984662304
NA,NA,NA,NA
-0.125629402538432,-1.90814519029543,-1.10800394567965,1.45084984662304
-0.125616916154664,-0.554693369271926,-1.10800394567965,-0.665684047274101
NA,NA,NA,NA
-0.125061549997524,0.798758451751575,0.438048071547771,1.45084984662304
-0.125104602373676,-1.90814519029543,0.438048071547771,-0.665684047274101
-0.123680819505635,NA,NA,1.45084984662304
NA,NA,NA,NA
NA,NA,NA,NA
