"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q22a_num"
-0.12471925227585,-0.957906942693655,0.731041768338325,-0.448669805582338,1.08991387571728
0.403683792217628,-0.957906942693655,-0.765853281116341,-1.93273147020084,-1.95689082231056
-0.363164241706681,2.09320405996021,0.731041768338325,1.03539185903617,1.08991387571728
-1.13880437637863,0.567648558633277,0.731041768338325,1.03539185903617,1.08991387571728
NA,NA,NA,NA,NA
-0.491351914950087,-0.957906942693655,-2.26274833057101,-0.448669805582338,1.08991387571728
0.661517859766136,-0.957906942693655,-0.765853281116341,-0.448669805582338,1.08991387571728
0.580035731614678,-0.957906942693655,-2.26274833057101,-1.93273147020084,-0.941289256301284
0.132301251538482,-0.957906942693655,-0.765853281116341,-0.448669805582338,-0.941289256301284
-0.118678150575922,0.567648558633277,0.731041768338325,1.03539185903617,1.08991387571728
0.000480975939843823,0.567648558633277,0.731041768338325,1.03539185903617,1.08991387571728
-0.149489143577235,0.567648558633277,0.731041768338325,-0.448669805582338,1.08991387571728
-0.944336680550882,0.567648558633277,0.731041768338325,1.03539185903617,1.08991387571728
-2.75449726974819,0.567648558633277,-0.765853281116341,-0.448669805582338,1.08991387571728
-0.896921662116812,0.567648558633277,0.731041768338325,1.03539185903617,-0.941289256301284
0.595235941551887,-0.957906942693655,-2.26274833057101,-0.448669805582338,-0.941289256301284
-0.460754755772057,0.567648558633277,0.731041768338325,1.03539185903617,NA
0.410247106105587,0.567648558633277,0.731041768338325,1.03539185903617,1.08991387571728
0.131627693612933,0.567648558633277,0.731041768338325,1.03539185903617,0.0743123097079962
0.923656191965525,-0.957906942693655,-0.765853281116341,-0.448669805582338,-0.941289256301284
-2.005519000424,-0.957906942693655,0.731041768338325,-0.448669805582338,-1.95689082231056
0.164289024503801,0.567648558633277,0.731041768338325,1.03539185903617,-0.941289256301284
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.486285200871373,0.567648558633277,0.731041768338325,1.03539185903617,0.0743123097079962
-1.6234193517541,0.567648558633277,0.731041768338325,1.03539185903617,0.0743123097079962
NA,NA,NA,NA,NA
-0.0810503370375183,2.09320405996021,-0.765853281116341,1.03539185903617,0.0743123097079962
-1.83584008449561,2.09320405996021,0.731041768338325,1.03539185903617,1.08991387571728
1.34337417602431,-0.957906942693655,0.731041768338325,1.03539185903617,0.0743123097079962
0.621468311324245,0.567648558633277,0.731041768338325,-0.448669805582338,0.0743123097079962
0.803808410186045,0.567648558633277,-0.765853281116341,1.03539185903617,-1.95689082231056
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.57086944426584,-0.957906942693655,0.731041768338325,-0.448669805582338,0.0743123097079962
-0.0265593045275118,0.567648558633277,0.731041768338325,-0.448669805582338,0.0743123097079962
0.316832224661886,-0.957906942693655,-0.765853281116341,-1.93273147020084,0.0743123097079962
2.03542640852568,-0.957906942693655,0.731041768338325,1.03539185903617,-0.941289256301284
0.666516500420974,-0.957906942693655,-0.765853281116341,-0.448669805582338,-0.941289256301284
-1.26095473918192,-0.957906942693655,0.731041768338325,1.03539185903617,1.08991387571728
0.441241602851718,0.567648558633277,0.731041768338325,-0.448669805582338,-0.941289256301284
0.212629245733182,-0.957906942693655,-0.765853281116341,-0.448669805582338,-0.941289256301284
0.9353202735694,-0.957906942693655,0.731041768338325,-0.448669805582338,1.08991387571728
0.469507848108983,-0.957906942693655,-0.765853281116341,-1.93273147020084,-0.941289256301284
0.400395551344784,2.09320405996021,0.731041768338325,-0.448669805582338,0.0743123097079962
0.352800752724636,-0.957906942693655,0.731041768338325,-0.448669805582338,NA
1.65879836017167,0.567648558633277,-2.26274833057101,-1.93273147020084,-0.941289256301284
0.902978694822705,-0.957906942693655,-0.765853281116341,-0.448669805582338,1.08991387571728
1.16904098092347,0.567648558633277,-0.765853281116341,-0.448669805582338,0.0743123097079962
